geo,time,ny_gdp_mktp_cd
grd,2016,1061640740.74074
grd,2017,1125685185.18519
grd,2018,1166523555.55556
grd,2019,1212694407.40741
grd,2020,1042100555.55556
grl,1970,69520026.66667
grl,1971,88570952.86885
grl,1972,106101175.65798
grl,1973,140153748.24366
grl,1974,169918948.62918
grl,1975,211194305.703
grl,1976,240780413.56493
grl,1977,282269373.00107
grl,1978,355989047.25637
grl,1979,420642463.41
grl,1980,476055288.41889
grl,1981,435746974.75924
grl,1982,402405069.36777
grl,1983,416183706.94368
grl,1984,379371608.44292
grl,1985,412876071.11849
grl,1986,603015696.45285
grl,1987,787392365.83191
grl,1988,898611007.94771
grl,1989,929796722.3879
grl,1990,1018970364.86443
grl,1991,1016493394.8253
grl,1992,1037921836.9477
grl,1993,927219728.86689
grl,1994,1005879948.43254
grl,1995,1208946165.92889
grl,1996,1197509786.67632
grl,1997,1072147778.03013
grl,1998,1149862702.96084
grl,1999,1131561595.13775
grl,2000,1068030829.75591
grl,2001,1086172922.57413
grl,2002,1169138789.31435
grl,2003,1558753434.43083
grl,2004,1822486688.58807
grl,2005,1849805732.96203
grl,2006,2013099482.07439
grl,2007,2249811708.94796
grl,2008,2499107510.64122
grl,2009,2529948329.57153
grl,2010,2503156060.52524
grl,2011,2684467375.71479
grl,2012,2609667673.71601
grl,2013,2684952726.88425
grl,2014,2842048997.77283
grl,2015,2499115623.00272
grl,2016,2707146783.13056
grl,2017,2851610655.92391
grl,2018,3040414278.02236
grl,2019,2982247278.61577
gtm,1960,1043599900
gtm,1961,1076699900
gtm,1962,1143600000
gtm,1963,1262800000
gtm,1964,1299099900
gtm,1965,1331399900
gtm,1966,1390700000
gtm,1967,1453500000
gtm,1968,1610500000
gtm,1969,1715399900
gtm,1970,1904000000
gtm,1971,1984800000
gtm,1972,2101300000
gtm,1973,2569200100
gtm,1974,3161499900
gtm,1975,3645900000
gtm,1976,4365300200
gtm,1977,5480500200
gtm,1978,6070600200
gtm,1979,6902600200
gtm,1980,7878700000
gtm,1981,8607500300
gtm,1982,8716999700
gtm,1983,9050000400
gtm,1984,9470000100
gtm,1985,9721652086.95652
gtm,1986,7231963515.98174
gtm,1987,7084399840
gtm,1988,7841602824.42748
gtm,1989,8410724360.79545
gtm,1990,7650125217.35253
gtm,1991,9406097735.09117
gtm,1992,10440842165.3193
gtm,1993,11399942453.0646
gtm,1994,12983235568.2292
gtm,1995,14655404433.2771
gtm,1996,15674835615.3139
gtm,1997,17790026221.6139
gtm,1998,19395491992.9939
gtm,1999,18318412251.3642
gtm,2000,19288827158.9035
gtm,2001,18405203853.1036
gtm,2002,20444205991.025
gtm,2003,21576351798.9145
gtm,2004,23577286226.6407
gtm,2005,26783543667.064
gtm,2006,29744368110.9094
gtm,2007,33567868322.6252
gtm,2008,38503862830.6878
gtm,2009,37125943564.9873
gtm,2010,40676432028.5934
gtm,2011,46876114650.4996
gtm,2012,49593961141.7484
gtm,2013,52996540703.5943
gtm,2014,57852399963.7878
gtm,2015,62186186575.74329
gtm,2016,66053725049.0138
gtm,2017,71654134378.52991
gtm,2018,73208583758.91049
gtm,2019,77020015201.3201
gtm,2020,77604632170.5853
gum,2002,3394000000
gum,2003,3569000000
gum,2004,3869000000
gum,2005,4213000000
gum,2006,4238000000
gum,2007,4397000000
gum,2008,4658000000
gum,2009,4828000000
gum,2010,4949000000
gum,2011,4984000000
gum,2012,5265000000
gum,2013,5399000000
gum,2014,5610000000
gum,2015,5799000000
gum,2016,5901000000
gum,2017,6013000000
gum,2018,6060000000
gum,2019,6364000000
gum,2020,5844000000
guy,1960,170215248.20627
guy,1961,185848451.26291
guy,1962,194948375.4302
guy,1963,175756868.69276
guy,1964,194773376.88853
guy,1965,213235294.11765
guy,1966,228705882.35294
guy,1967,250176470.58823
guy,1968,229750000
guy,1969,249300000
guy,1970,267800000
guy,1971,282050000
guy,1972,285380952.38095
guy,1973,307047619.04762
guy,1974,433954545.45454
guy,1975,494791666.66667
guy,1976,454440000
guy,1977,449880000
guy,1978,507080000
guy,1979,530440000
guy,1980,603200000
guy,1981,570357107.14286
guy,1982,482000000
guy,1983,489333333.33333
guy,1984,437631605.26316
guy,1985,453488372.09302
guy,1986,504651139.53488
guy,1987,354591846.93878
guy,1988,413799990
guy,1989,379779389.70588
guy,1990,396582263.29114
guy,1991,348533094.81217
guy,1992,373573141.48681
guy,1993,454101382.48848
guy,1994,540874934.20101
guy,1995,621626785.91549
guy,1996,705406001.4245
guy,1997,749138009.56454
guy,1998,717530683.16957
guy,1999,694754988.2583
guy,2000,712667896.72751
guy,2001,712167575.62428
guy,2002,726131434.71534
guy,2003,743064076.79457
guy,2004,787814379.18384
guy,2005,824880550.34396
guy,2006,2379818382.99241
guy,2007,2730971150.01134
guy,2008,3025187923.58617
guy,2009,3165663152.73351
guy,2010,3432913073.24154
guy,2011,3691384317.52178
guy,2012,4063089191.87525
guy,2013,4167800259.20888
guy,2014,4127659492.02031
guy,2015,4279840193.7046
guy,2016,4482697336.56174
guy,2017,4748174334.14044
guy,2018,4787636237.24043
guy,2019,5173760191.84652
guy,2020,5471256594.72422
hkg,1960,1320796651.69457
hkg,1961,1383681651.13776
hkg,1962,1612346412.26475
hkg,1963,1935298266.45384
hkg,1964,2206466461.26434
hkg,1965,2435078534.03141
hkg,1966,2489845016.64894
hkg,1967,2692474989.12571
hkg,1968,2716964388.42418
hkg,1969,3189740055.13982
hkg,1970,3800766535.62088
hkg,1971,4476001946.01486
hkg,1972,5710107420.14394
hkg,1973,8030117555.62033
hkg,1974,9388663645.7588
hkg,1975,10048022369.9141
hkg,1976,12876366008.8077
hkg,1977,15719433719.4337
hkg,1978,18315007365.97129
hkg,1979,22526035940.59209
hkg,1980,28861759209.0191
hkg,1981,31055409443.043
hkg,1982,32291306281.8168
hkg,1983,29907091339.5364
hkg,1984,33511383985.6741
hkg,1985,35699543050.7778
hkg,1986,41075570591.92911
hkg,1987,50622571586.1149
hkg,1988,59707404560.5944
hkg,1989,68790369107.2962
hkg,1990,76928290841.8701
hkg,1991,88959620135.8864
hkg,1992,104272278634.731
hkg,1993,120353947980.76401
hkg,1994,135812069768.646
hkg,1995,144652912433.103
hkg,1996,159717233621.659
hkg,1997,177352785419.97699
hkg,1998,168886163221.56699
hkg,1999,165768095391.55701
hkg,2000,171668164082.55499
hkg,2001,169403241524.33701
hkg,2002,166349228737.38599
hkg,2003,161384522525.29901
hkg,2004,169099768875.19299
hkg,2005,181570082162.19
hkg,2006,193536265094.36401
hkg,2007,211597405593.86801
hkg,2008,219279678430.164
hkg,2009,214046415026.18701
hkg,2010,228637697575.04001
hkg,2011,248513617677.28696
hkg,2012,262629441493.47601
hkg,2013,275696879834.966
hkg,2014,291459356985.33698
hkg,2015,309383627028.56097
hkg,2016,320837638328.84601
hkg,2017,341244161576.75897
hkg,2018,361691522612.74493
hkg,2019,363016373358.51697
hkg,2020,346585881503.63501
hnd,1960,335650000
hnd,1961,356200000
hnd,1962,387750000
hnd,1963,410200000
hnd,1964,457000000
hnd,1965,508650000
hnd,1966,549950000
hnd,1967,598100000
hnd,1968,646800000
hnd,1969,668000050
hnd,1970,723000000
hnd,1971,731000000
hnd,1972,802999950
hnd,1973,912499950
hnd,1974,1034500000
hnd,1975,1124000000
hnd,1976,1347999950
hnd,1977,1669499950
hnd,1978,3097242093.22441
hnd,1979,3544281976.29198
hnd,1980,3968160045.98684
hnd,1981,4043894878.58005
hnd,1982,4266503525.61051
hnd,1983,4476697184.85981
hnd,1984,4915311846.48827
hnd,1985,5278120712.5459
hnd,1986,5677828958.90605
hnd,1987,6190521241.46495
hnd,1988,5902717091.54747
hnd,1989,5432344901.77821
hnd,1990,4923009551.51561
hnd,1991,4648668478.56753
hnd,1992,4943700431.07368
hnd,1993,4926728932.95069
hnd,1994,4642280682.14252
hnd,1995,5347445005.21376
hnd,1996,5215028986.48649
hnd,1997,5737099650.19011
hnd,1998,6366340265.87888
hnd,1999,6414520529.61672
hnd,2000,7103826902.2067
hnd,2001,7565854723.75973
hnd,2002,7775251509.62716
hnd,2003,8140278400.9927
hnd,2004,8772169959.31672
hnd,2005,9672023050.30829
hnd,2006,10841724916.9457
hnd,2007,12275500115.7231
hnd,2008,13789443623.162
hnd,2009,14486159608.067
hnd,2010,15729649158.5883
hnd,2011,17588098574.7369
hnd,2012,18400538859.3598
hnd,2013,18372173380.7373
hnd,2014,19618567249.5003
hnd,2015,20833948799.5352
hnd,2016,21566622849.6057
hnd,2017,22975415842.4648
hnd,2018,23900438563.7271
hnd,2019,24915522849.1544
hnd,2020,23662231633.91389
hrv,1995,22717081924.71429
hrv,1996,24075166261.3779
hrv,1997,24091170702.5562
hrv,1998,25792876643.5087
hrv,1999,23677307509.4663
hrv,2000,21839780971.0268
hrv,2001,23273640257.1968
hrv,2002,27074550257.8118
hrv,2003,34985749883.4171
hrv,2004,41958833541.0995
hrv,2005,45780237257.1867
hrv,2006,50860788253.2176
hrv,2007,60542673502.5324
hrv,2008,70750646248.0563
hrv,2009,63084004705.0807
hrv,2010,60426018629.2992
hrv,2011,63169910822.12849
hrv,2012,57192346923.335
hrv,2013,58889082315.336
hrv,2014,58330289756.6914
hrv,2015,50163192883.1515
hrv,2016,52295158344.2544
hrv,2017,56214427431.2
hrv,2018,62247874948.82249
hrv,2019,62246206340.5469
hrv,2020,57203783203.0259
hti,1960,273187200
hti,1961,271066000
hti,1962,281896800
hti,1963,294883400
hti,1964,325281200
hti,1965,353251800
hti,1966,368948600
hti,1967,369124200
hti,1968,367968800
hti,1969,391820400
hti,1970,331200000
hti,1971,362800000
hti,1972,372000000
hti,1973,466800000
hti,1974,565400000
hti,1975,681400000
hti,1976,879000000
hti,1977,947000000
hti,1978,974200000
hti,1979,1080600000
hti,1980,1383800000
hti,1981,1479400000
hti,1982,1474200000
hti,1983,1623600000
hti,1984,1816200000
hti,1985,2009400000
hti,1986,2318000000
hti,1987,2047200000
hti,1988,2613926800
hti,1989,2736243800
hti,1990,3096289800
hti,1991,3473540601.82161
hti,1992,2257121668.19352
hti,1993,1878248741.04949
hti,1994,2167564194.7342
hti,1995,2813313278.81082
hti,1996,2907514522.92503
hti,1997,3338938830.01743
hti,1998,3723909226.86781
hti,1999,4153736347.44223
hti,2000,6813577558.17628
hti,2001,6331961555.40914
hti,2002,6058134466.75258
hti,2003,4826827577.08641
hti,2004,6036959914.72398
hti,2005,7184064657.2953
hti,2006,7518107786.51149
hti,2007,9522763153.81366
hti,2008,10485225353.1801
hti,2009,11597014807.3496
hti,2010,11859315078.7902
hti,2011,13008754110.8113
hti,2012,13708926466.2732
hti,2013,14902474090.615
hti,2014,15139264670.4225
hti,2015,14833154471.7456
hti,2016,13987693738.923
hti,2017,15035560372.6443
hti,2018,16455034352.7671
hti,2019,14785839382.9002
hti,2020,14508218017.4032
hun,1991,34753569692.915
hun,1992,38730585922.21889
hun,1993,40124916940.5945
hun,1994,43166678735.21829
hun,1995,46425677734.1435
hun,1996,46658755151.60169
hun,1997,47296952928.7561
hun,1998,48706787306.2574
hun,1999,49073380173.7159
hun,2000,47218405892.4258
hun,2001,53749989092.0197
hun,2002,67608919144.3684
hun,2003,85302003908.04201
hun,2004,104141042625.791
hun,2005,113236711635.539
hun,2006,115751266695.185
hun,2007,140227560615.121
hun,2008,158374419641.01599
hun,2009,131114229049.17799
hun,2010,132231134158.608
hun,2011,141999960209.89301
hun,2012,128857370476.631
hun,2013,135732595721.853
hun,2014,141078984816.67499
hun,2015,125210324613.14
hun,2016,128636108315.474
hun,2017,143136245596.98801
hun,2018,160586833778.457
hun,2019,163526491433.29001
hun,2020,155808436238.487
idn,1967,5667756644.83141
idn,1968,7076465295.33327
idn,1969,8337423312.88344
idn,1970,9150684931.50685
idn,1971,9333536359.79888
idn,1972,10997590361.4458
idn,1973,16273253012.0482
idn,1974,25802409638.5542
idn,1975,30463855421.6867
idn,1976,37269156626.506
idn,1977,45808915662.6506
idn,1978,51455719099.92071
idn,1979,51400186379.3028
idn,1980,72482337370.34641
idn,1981,85518233450.7774
idn,1982,90158449307.23267
idn,1983,81052283404.61021
idn,1984,84853699994.04671
idn,1985,85289491750.3217
idn,1986,79954072569.8502
idn,1987,75929617576.87939
idn,1988,84300174477.20081
idn,1989,94451427898.33791
idn,1990,106140727357.032
idn,1991,116621996217.133
idn,1992,128026966579.964
idn,1993,158006700301.53299
idn,1994,176892143931.505
idn,1995,202132028723.11496
idn,1996,227369679374.97296
idn,1997,215748998609.63501
idn,1998,95445547872.71501
idn,1999,140001351215.46201
idn,2000,165021012077.81
idn,2001,160446947784.909
idn,2002,195660611165.18301
idn,2003,234772463823.80801
idn,2004,256836875295.452
idn,2005,285868618224.01703
idn,2006,364570514304.84998
idn,2007,432216737774.86096
idn,2008,510228634992.258
idn,2009,539580085612.40094
idn,2010,755094160363.07104
idn,2011,892969107923.09412
idn,2012,917869910105.7489
idn,2013,912524136718.01794
idn,2014,890814755233.22498
idn,2015,860854235065.07886
idn,2016,931877364177.74207
idn,2017,1015618742565.81006
idn,2018,1042271531011.98999
idn,2019,1119091259074.62012
idn,2020,1058423838345.14001
ind,1960,37029883875.4573
ind,1961,39232435784.0946
ind,1962,42161481858.7014
ind,1963,48421923458.74129
ind,1964,56480289940.8261
ind,1965,59554854574.7942
ind,1966,45865462033.91
ind,1967,50134942203.4467
ind,1968,53085455870.8227
ind,1969,58447995016.8493
ind,1970,62422483054.5173
ind,1971,67350988020.9041
ind,1972,71463193830.4064
ind,1973,85515269585.522
ind,1974,99525899115.7756
ind,1975,98472796457.11401
ind,1976,102717164465.894
ind,1977,121487322474.298
ind,1978,137300295308.03799
ind,1979,152991653792.86401
ind,1980,186325345089.754
ind,1981,193490610032.10001
ind,1982,200715145360.918
ind,1983,218262273410.09897
ind,1984,212158234164.06
ind,1985,232511877842.04095
ind,1986,248985994044.20001
ind,1987,279033584092.15894
ind,1988,296588994812.05902
ind,1989,296042354986.12598
ind,1990,320979026419.63293
ind,1991,270105341879.22601
ind,1992,288208430383.96399
ind,1993,279296022987.91901
ind,1994,327275583539.55902
ind,1995,360281952716.79694
ind,1996,392897054348.07098
ind,1997,415867753863.87402
ind,1998,421351477504.74298
ind,1999,458820417337.80707
ind,2000,468394937262.37
ind,2001,485441014538.638
ind,2002,514937948870.08002
ind,2003,607699285433.87195
ind,2004,709148514804.65918
ind,2005,820381595512.90198
ind,2006,940259888792.14099
ind,2007,1216735441524.86011
ind,2008,1198895582137.51001
ind,2009,1341886602798.68994
ind,2010,1675615335600.56006
ind,2011,1823049927771.45996
ind,2012,1827637859135.69995
ind,2013,1856722121394.53003
ind,2014,2039127446298.55005
ind,2015,2103587813812.75
ind,2016,2294797980509.00977
ind,2017,2651472946374.91016
ind,2018,2701111782775.02979
ind,2019,2870504096717.77002
ind,2020,2660245248867.62939
irl,1960,1939329775.43739
irl,1961,2088012282.35667
irl,1962,2260349684.08625
irl,1963,2430843768.44553
irl,1964,2766608945.87402
irl,1965,2945704142.99765
irl,1966,3104034393.23162
irl,1967,3343636773.36759
irl,1968,3278584478.33023
irl,1969,3787077343.72783
irl,1970,4395995085.99509
irl,1971,5098250287.46646
irl,1972,6318060582.21873
irl,1973,7481173065.79201
irl,1974,7896860614.98803
irl,1975,9483808362.36934
irl,1976,9453756014.71837
irl,1977,11248340431.3779
irl,1978,14647996073.6937
irl,1979,18319334300.4513
irl,1980,21747855640.0712
irl,1981,20670190138.1671
irl,1982,21474752962.2178
irl,1983,20766047763.5314
irl,1984,20106648454.8404
irl,1985,21270013325.5601
irl,1986,28714571852.4799
irl,1987,33920518492.5094
irl,1988,37772896220.7559
irl,1989,39238392677.7542
irl,1990,49305632408.4929
irl,1991,49787501584.4847
irl,1992,55918538121.3989
irl,1993,52417477613.676
irl,1994,57097656065.96
irl,1995,69139823232.3232
irl,1996,75790786290.32259
irl,1997,82856648758.35718
irl,1998,90199410115.50969
irl,1999,98893958262.64381
irl,2000,100207610429.909
irl,2001,109346669229.69501
irl,2002,128596035288.401
irl,2003,164670771259.60199
irl,2004,194372115041.065
irl,2005,211876989655.90701
irl,2006,232180617162.27896
irl,2007,270079279419.5
irl,2008,275447471451.06299
irl,2009,236443115853.69501
irl,2010,221876011283.5
irl,2011,238975558966.52802
irl,2012,225496810956.67001
irl,2013,238279269750.98697
irl,2014,258969649063.72
irl,2015,291580037584.33002
irl,2016,298928152644.68597
irl,2017,335430829594.026
irl,2018,385041711506.23401
irl,2019,399122063504.14801
irl,2020,425888950992.00293
irn,1960,4199134389.9037
irn,1961,4426949094.8403
irn,1962,4693566416.48346
irn,1963,4928628018.38759
irn,1964,5379845647.70139
irn,1965,6197319929.04038
irn,1966,6789938671.75094
irn,1967,7555383690.16
irn,1968,8623172959.89803
irn,1969,9743089607.49587
irn,1970,10976245153.5894
irn,1971,13731801564.0908
irn,1972,17153463263.1086
irn,1973,27081698249.5083
irn,1974,46209092072.1383
irn,1975,51776222349.88689
irn,1976,68055295080.7538
irn,1977,80600122701.96318
irn,1978,77994316621.48141
irn,1979,90391877325.92848
irn,1980,94362275580.0229
irn,1981,100499312749.923
irn,1982,125948756439.485
irn,1983,156365156618.241
irn,1984,162276728619.51901
irn,1985,180183629599.68399
irn,1986,209094561833.48001
irn,1987,134009995923.16901
irn,1988,123057861333.908
irn,1989,120496362916.271
irn,1990,124813263926.22501
irn,1993,63743623232.012
irn,1994,71841461172.59641
irn,1995,96419225743.67369
irn,1996,120403931885.44099
irn,1997,113919163421.155
irn,1998,110276913362.508
irn,1999,113848450088.351
irn,2000,109591707802.216
irn,2001,126878750295.944
irn,2002,128626917503.72
irn,2003,153544751395.42999
irn,2004,190043433964.841
irn,2005,226452138291.54199
irn,2006,266298911661.14401
irn,2007,349881601458.56
irn,2008,412336172446.84894
irn,2009,416397025729.36096
irn,2010,486807615326.14697
irn,2011,580764902917.43896
irn,2012,598868460912.84705
irn,2013,460293149324.32599
irn,2014,432687036177.81799
irn,2015,384951479697.41998
irn,2016,417983583565.53998
irn,2017,445345256459.10498
irn,2018,294356680624.65802
irn,2019,258245497664.39401
irn,2020,203471303952.34399
irq,1962,1954634836.18034
irq,1963,1978437692.5231
irq,1964,2340521142.5371
irq,1968,2896947633.71605
irq,1969,3008120974.51694
irq,1970,3281713805.65668
irq,1971,3865346534.65347
irq,1972,4113848002.40312
irq,1973,5134367778.1446
irq,1974,11516762614.2906
irq,1975,13458516762.6143
irq,1976,17754825601.0836
irq,1977,19838130714.5276
irq,1978,23762275651.8794
irq,1979,37816457839.4853
irq,1980,52569000000
irq,1981,37823000000
irq,1982,42382333333.3333
irq,1983,40712903225.8064
irq,1984,46938387096.7742
irq,1985,48425161290.3226
irq,1986,47264516129.0323
irq,1987,56774193548.3871
irq,1988,62684516129.0323
irq,1989,65831935483.871
irq,1990,180408064516.12897
irq,1991,407796349.66378
irq,1992,553671957.67196
irq,1993,1031944881.13189
irq,1994,3991349282.75729
irq,1995,12894029888.1122
irq,1996,10433698621.3427
irq,1997,20764857056.3795
irq,1998,20617405044.2425
irq,1999,36881601583.8194
irq,2000,48364250943.9051
irq,2001,36176430128.80569
irq,2002,32928454672.4246
irq,2003,21921569478.8163
irq,2004,36627901762.063
irq,2005,49954890353.26089
irq,2006,65140147197.1215
irq,2007,88837055195.2619
irq,2008,131614433712.245
irq,2009,111657581662.35001
irq,2010,138516722649.573
irq,2011,185749664444.444
irq,2012,218002481737.69101
irq,2013,234637675128.64496
irq,2014,228415656174.957
irq,2015,166774109673.73199
irq,2016,166602488747.88501
irq,2017,187217660050.67599
irq,2018,227367469034.03101
irq,2019,235097182233.50296
irq,2020,166756984395.97299
isl,1960,248434096.96873
isl,1961,253885656.32925
isl,1962,284916516.15954
isl,1963,340061650.1199
isl,1964,434267936.91458
isl,1965,523694949.37069
isl,1966,628893310.39993
isl,1967,621225962.15471
isl,1968,474399471.62236
isl,1969,414709311.35296
isl,1970,526704545.45454
isl,1971,670251136.36364
isl,1972,839652164.06073
isl,1973,1154440252.96794
isl,1974,1515190595.29765
isl,1975,1406875081.32726
isl,1976,1669488389.96542
isl,1977,2208509076.28099
isl,1978,2511826196.009
isl,1979,2853435053.88542
isl,1980,3381419042.85476
isl,1981,3492997010.04956
isl,1982,3206626563.57527
isl,1983,2765950295.45784
isl,1984,2864441355.85306
isl,1985,2984052332.4588
