geo,time,ny_gdp_disc_cn
tcd,1996,3562514900
tcd,1997,-1710831800
tcd,1998,-17896418900
tcd,1999,0
tcd,2000,0
tcd,2001,0
tcd,2002,0
tcd,2003,8160088300
tcd,2004,-100
tcd,2005,100
tcd,2006,0
tcd,2007,0
tcd,2008,100
tcd,2009,0
tcd,2010,0
tcd,2011,100
tcd,2012,0
tcd,2013,0
tcd,2014,0
tcd,2015,-23549201600
tcd,2016,402588290400
tcd,2017,2733500000
tcd,2018,-1334100
tcd,2019,-2643800
tcd,2020,-830000
tgo,1960,-10503800
tgo,1961,-31792800
tgo,1962,-33435400
tgo,1963,-4841000
tgo,1964,8577000
tgo,1965,-2100
tgo,1966,3000
tgo,1967,3000
tgo,1968,-7700
tgo,1969,-4000
tgo,1970,-4200
tgo,1971,-1000
tgo,1972,10100
tgo,1973,4100
tgo,1974,-8200
tgo,1975,53200
tgo,1976,192500
tgo,1977,110600
tgo,1978,16400
tgo,1979,-417800
tgo,1980,4100
tgo,1981,-4100
tgo,1982,-4100
tgo,1983,-4100
tgo,1984,-8200
tgo,1985,20600
tgo,1986,0
tgo,1987,-16400.00001
tgo,1988,-34689000
tgo,1989,24600
tgo,1990,-8300
tgo,1991,16500
tgo,1992,8200
tgo,1993,18400
tgo,1994,8300
tgo,1995,32700
tgo,1996,16300
tgo,1997,0
tgo,1998,-49100
tgo,1999,-16500
tgo,2000,83167000000
tgo,2001,77122000000
tgo,2002,87681000000
tgo,2003,129863000000
tgo,2004,148254000000
tgo,2005,61411000000
tgo,2006,11604000000
tgo,2007,15961981600
tgo,2008,-23615737600
tgo,2009,-15732295000
tgo,2010,-7499785400
tgo,2011,-52848360700
tgo,2012,-44840949200
tgo,2013,46813613300
tgo,2014,-114000000
tgo,2015,0
tgo,2016,0
tgo,2017,0
tgo,2018,-600000
tgo,2019,-50000
tgo,2020,419999.99023
tha,1960,6092600800
tha,1961,6711103200
tha,1962,5677099200
tha,1963,4708604000
tha,1964,5963902800
tha,1965,8470903100
tha,1966,10313001000
tha,1967,8407998000
tha,1968,8164996100
tha,1969,10393000600
tha,1970,-3670000500
tha,1971,-1902999500
tha,1972,-1257001300
tha,1973,-5324003300
tha,1974,-4777993900
tha,1975,-6428014600
tha,1976,-3724994100
tha,1977,2099007400
tha,1978,1777011800
tha,1979,13613986400
tha,1980,-4150006300
tha,1981,-11001988000
tha,1982,-12331990300
tha,1983,-7254992100
tha,1984,-20025980900
tha,1985,-13370976700
tha,1986,-23225983400
tha,1987,1997982500
tha,1988,31405985900
tha,1989,46067051200
tha,1990,4401963100
tha,1991,-12433916200
tha,1992,-17619972500
tha,1993,48778000000
tha,1994,24856000000
tha,1995,53870000000
tha,1996,19084000000
tha,1997,-36814000000
tha,1998,-20933000000
tha,1999,43019000000
tha,2000,82392000000
tha,2001,62903000000
tha,2002,121402000000
tha,2003,79699000000
tha,2004,55509000000
tha,2005,86361000000
tha,2006,148792000000
tha,2007,14369000000
tha,2008,135547000000
tha,2009,68573000000
tha,2010,102156000000
tha,2011,234212000000
tha,2012,262831000000
tha,2013,225648000000
tha,2014,90711000000
tha,2015,-172510000000
tha,2016,-225664000000
tha,2017,-95689000000
tha,2018,149680000000
tha,2019,168501000000
tha,2020,91823000000
tjk,1993,2779400
tjk,1994,7643600
tjk,1995,4389400
tjk,1996,40431600
tjk,1997,85010500
tjk,1998,26562700
tjk,1999,-67661500
tjk,2000,159370500
tjk,2001,84778200
tjk,2002,348305400
tjk,2003,419869300
tjk,2004,219159200
tjk,2005,268000000
tjk,2006,1101100000
tjk,2007,998200000
tjk,2008,-168600000
tjk,2009,-882400000
tjk,2010,-617100000
tjk,2011,-2031200000
tjk,2012,-857100000
tjk,2013,-2114600000
tjk,2014,-3355500000
tjk,2017,1400600000
tjk,2018,1560300000
tjk,2019,2610800000
tjk,2020,-300000
tkm,1991,-1400
tkm,1993,-75400
tkm,1997,-108963100
tkm,1998,-115943300
tkm,1999,-471887800
tkm,2000,176214700
tkm,2001,20603000
tkm,2002,606188400
tkm,2003,204991400
tkm,2004,122455000
tkm,2005,1507932700
tkm,2006,4169105200
tkm,2007,4912758100
tkm,2008,1951445300
tkm,2009,24480851400
tkm,2010,26388543500
tkm,2011,20921828400
tkm,2012,23500313100
tls,2000,0
tls,2001,0
tls,2002,0
tls,2003,100
tls,2004,0
tls,2005,100
tls,2006,100
tls,2007,0
tls,2008,0
tls,2009,0
tls,2010,0
tls,2011,0
tls,2012,0
tls,2013,-100
tls,2014,0
tls,2015,100
tls,2016,100
tls,2017,100
tls,2018,-100
tls,2019,0
tls,2020,100
ton,1975,0
ton,1976,0
ton,1977,0
ton,1978,0
ton,1979,0
ton,1980,0
ton,1981,0
ton,1982,0
ton,1983,0
ton,1984,17000
ton,1985,0
ton,1986,0
ton,1987,0
ton,1988,0
ton,1989,0
ton,1990,0
ton,1991,0
ton,1992,0
ton,1993,0
ton,1994,248900
ton,1995,4759000
ton,1996,5995600
ton,1997,1474800
ton,1998,7037800
ton,1999,-24773200
ton,2000,-17321900
ton,2001,-6591300
ton,2002,-8068100
ton,2003,13702600
ton,2004,7995800
ton,2005,-4916100
ton,2006,3747500
ton,2007,18886900
ton,2008,-46153200
ton,2009,-4561600
ton,2010,7130400
ton,2011,7765249.09707
ton,2012,-11716299.07133
ton,2013,9438720.1611
ton,2014,-6128137.85441
ton,2015,-1495532.45703
ton,2016,-1581429.67697
ton,2017,-6364460.78997
ton,2018,-2760815.28769
ton,2019,23422147.36838
ton,2020,-49753576.48586
tun,1965,0
tun,1966,0
tun,1967,0
tun,1968,0
tun,1969,0
tun,1970,0
tun,1971,0
tun,1972,0
tun,1973,0
tun,1974,0
tun,1975,0
tun,1976,0
tun,1977,0
tun,1978,0
tun,1979,0
tun,1980,0
tun,1981,0
tun,1982,0
tun,1983,0
tun,1984,0
tun,1985,0
tun,1986,0
tun,1987,0
tun,1988,0
tun,1989,0
tun,1990,0
tun,1991,0
tun,1992,0
tun,1993,0
tun,1994,0
tun,1995,0
tun,1996,0
tun,1997,0
tun,1998,0
tun,1999,0
tun,2000,100000
tun,2001,-100000
tun,2002,-200000
tun,2003,-100000
tun,2004,-100000
tun,2005,0
tun,2006,0
tun,2007,6900000
tun,2008,5400000
tun,2009,0
tun,2010,72937602.8275
tun,2011,118.9982
tun,2012,623.44092
tun,2013,-152928236.93029
tun,2014,-452.55561
tun,2015,-5.32789
tun,2016,-578.80248
tun,2017,-2255.6552
tun,2018,4320.36627
tur,1960,18300
tur,1961,18700
tur,1962,21200
tur,1963,24900
tur,1964,26800
tur,1965,28800
tur,1966,33900
tur,1967,37700
tur,1968,42400
tur,1969,46900
tur,1970,48500
tur,1971,52200
tur,1972,53300
tur,1973,63800
tur,1974,79800
tur,1975,116900
tur,1976,148100
tur,1977,178000
tur,1978,283700
tur,1979,581700
tur,1980,831500
tur,1981,1400400
tur,1982,1766100
tur,1983,2243600
tur,1984,3624600
tur,1985,7326200
tur,1986,11437700
tur,1987,305900
tur,1988,3423600
tur,1989,7171900
tur,1990,479700
tur,1991,-18518200
tur,1992,-31355500
tur,1993,-58135700
tur,1994,-151409200
tur,1995,-163903000
tur,1996,426697500
tur,1997,115233900
tur,1998,0
tur,1999,0
tur,2000,-99.99998
tur,2001,0
tur,2002,0
tur,2003,0
tur,2004,0
tur,2005,100
tur,2006,0
tur,2007,100
tur,2008,0
tur,2009,0
tur,2010,100
tur,2011,0.00012
tur,2012,0
tur,2013,0.00006
tur,2014,100
tur,2015,0
tur,2016,0
tur,2017,100
tur,2018,4000
tur,2019,2000
tur,2020,-8000
tza,1990,-15284000000
tza,1991,-38711000000
tza,1992,-36716000000
tza,1993,25010000000
tza,1994,-64278000000
tza,1995,68434000000
tza,1996,27752000000
tza,1997,90411000000
tza,1998,0
tza,1999,0
tza,2000,-100
tza,2001,0.00024
tza,2002,100
tza,2003,0
tza,2004,-100
tza,2005,-100
tza,2006,0
tza,2007,100
tza,2008,100
tza,2009,0
tza,2010,-0.00391
tza,2011,0
tza,2012,100
tza,2013,0
tza,2014,0
tza,2015,99.99219
tza,2016,0
tza,2017,0
tza,2018,-4133293266200
tza,2019,-7041407816200
tza,2020,-8480723059100
uga,1960,-104800
uga,1961,-78800
uga,1962,-61900
uga,1963,-800
uga,1964,28100
uga,1965,0
uga,1966,0
uga,1967,0
uga,1968,0
uga,1969,0
uga,1982,0
uga,1983,0
uga,1984,-17166900
uga,1985,-161262700
uga,1986,-615453900
uga,1987,-420739200
uga,1988,-1492100900
uga,1989,-536000000
uga,1990,-14487000000
uga,1991,-26793000000
uga,1992,-18499911500
uga,1993,195323408000
uga,1994,148783000000
uga,1995,83839000000
uga,1996,125270000000
uga,1997,220745000000
uga,1998,26340000000
uga,1999,32892296000
uga,2000,0
uga,2001,-100
uga,2002,-66139160900
uga,2003,5497213800
uga,2004,22746684100
uga,2005,24626332800
uga,2006,37403897100
uga,2007,18164756100
uga,2008,100
uga,2009,-820311046062.90588
uga,2010,-175383604440.59399
uga,2011,587691480871.40601
uga,2012,1286096512985.80005
uga,2013,-293040602503
uga,2014,2943286171618.79004
uga,2015,2920528562818.7002
uga,2016,1814446563300
uga,2017,-177844100
uga,2018,1442059622300
uga,2019,-444126577400.00403
uga,2020,1664453904700
ukr,1991,-4000
ukr,1992,3000
ukr,1993,0
ukr,1994,20200
ukr,1995,-1600
ukr,1996,1100
ukr,1997,800
ukr,1998,-1400
ukr,1999,2500
ukr,2000,0
ukr,2001,0
ukr,2002,0
ukr,2003,0
ukr,2004,0
ukr,2005,0
ukr,2006,0
ukr,2007,0
ukr,2008,0
ukr,2009,0
ukr,2010,0
ukr,2011,0
ukr,2012,0
ukr,2013,0
ukr,2014,0
ukr,2015,0
ukr,2016,0
ukr,2017,0
ukr,2018,0
ukr,2019,0
ukr,2020,-2238000000
ury,1960,0
ury,1961,0
ury,1962,0
ury,1963,100
ury,1964,100
ury,1965,100
ury,1966,0
ury,1967,-100
ury,1968,100
ury,1969,100
ury,1970,0
ury,1971,0
ury,1972,100
ury,1973,0
ury,1974,-100
ury,1975,100
ury,1976,0
ury,1977,100
ury,1978,0
ury,1979,0
ury,1980,0
ury,1981,0
ury,1982,0
ury,1983,0
ury,1984,0
ury,1985,0
ury,1986,0
ury,1987,0
ury,1988,0
ury,1989,0
ury,1990,0
ury,1991,0
ury,1992,-1000
ury,1993,0
ury,1994,0
ury,1995,0
ury,1996,0
ury,1997,0
ury,1998,-100.00003
ury,1999,-100
ury,2000,-100
ury,2001,-100
ury,2002,0
ury,2003,-100
ury,2004,0.00001
ury,2005,-200
ury,2006,0
ury,2007,100
ury,2008,0
ury,2009,0
ury,2010,0
ury,2011,0
ury,2012,0
ury,2013,-0.00003
ury,2014,800
ury,2015,0
ury,2016,100
ury,2017,-100
ury,2018,0
ury,2019,0
ury,2020,0
usa,1970,-1000000
usa,1971,-1000000
usa,1972,1000000
usa,1973,0
usa,1974,0
usa,1975,0
usa,1976,0
usa,1977,0
usa,1978,0
usa,1979,0
usa,1980,0
usa,1981,-1000000
usa,1982,0
usa,1983,0
usa,1984,0
usa,1985,0
usa,1986,0
usa,1987,0
usa,1988,-1000000
usa,1989,2000000
usa,1990,0
usa,1991,-1000000
usa,1992,-1000000
usa,1993,0
usa,1994,-1000000
usa,1995,1000000
usa,1996,1000000
usa,1997,2457000
usa,1998,1202000
usa,1999,-507798000
usa,2000,1393464000
usa,2001,-108601000
usa,2002,7311054000
usa,2003,1793878000
usa,2004,-3466853000
usa,2005,-2556770000
usa,2006,-971586000
usa,2007,-22369344000
usa,2008,-57015916000
usa,2009,-29132975000
usa,2010,-56917273000
usa,2011,-57151896000
usa,2012,-56963651000
usa,2013,-58345804000
usa,2014,-23523305000
usa,2015,32277569000
usa,2016,49968687000
usa,2017,63357183000
usa,2018,84701934000
usa,2019,60641697000
usa,2020,59285000000
uzb,1997,27190000000
uzb,1998,-42000000
uzb,1999,-40000000
uzb,2000,0
uzb,2001,0
uzb,2002,0
uzb,2003,0
uzb,2004,-1000000
uzb,2005,0
uzb,2006,0
uzb,2007,0
uzb,2008,0
uzb,2009,0
uzb,2010,-393918332005.09802
uzb,2011,2469307288022.70947
uzb,2012,1077085385879.48999
uzb,2013,306991511937.38293
uzb,2014,-471087682743.81299
uzb,2015,-3641846898096.18945
uzb,2016,-4253739794546.00977
uzb,2017,1237967450999.46997
uzb,2018,21146926815849
uzb,2019,-8579515000000
uzb,2020,-11800000
ven,1960,-3345800
ven,1961,-3060700
ven,1962,-3762000
ven,1963,-3766200
ven,1964,-4721800
ven,1965,-4808100
ven,1966,-5413800
ven,1967,-4978900
ven,1968,-5890500
ven,1969,-6794700
ven,1970,-5794400
ven,1971,-7210300
ven,1972,-8558700
ven,1973,-10451900
ven,1974,-12404300
ven,1975,-16507400
ven,1976,-20500300
ven,1977,-26025900
ven,1978,-30574000
ven,1979,-31572300
ven,1980,-33976600
ven,1981,-38870800
ven,1982,-37939500
ven,1983,-47231200
ven,1984,27428700
ven,1985,30222900
ven,1986,12941800
ven,1987,38936000
ven,1988,26071200
ven,1989,48802800
ven,1990,73647400
ven,1991,98147300
ven,1992,133496200
ven,1993,176226200
ven,1994,280311700
ven,1995,442211000
ven,1996,951188600
ven,1997,0
ven,1998,0
ven,1999,0
ven,2000,0
ven,2001,0
ven,2002,0
ven,2003,0
ven,2004,0
ven,2005,0
ven,2006,0
ven,2007,0
ven,2008,0
ven,2009,0
ven,2010,0
ven,2011,0
ven,2012,0
ven,2013,0
ven,2014,0
vnm,1989,598500
vnm,1990,-176998638200
vnm,1991,113000095300
vnm,1992,235997276200
vnm,1993,1814999356400
vnm,1994,1880002821000
vnm,1995,346998329300
vnm,1996,194008464900
vnm,1997,-189002726900
vnm,1998,-931001465800
vnm,1999,-832997215800
vnm,2000,4806871463800
vnm,2001,-2527331790900
vnm,2002,14316522565200
vnm,2003,18152866445900
vnm,2004,47355679589000
vnm,2005,-12754000000000
vnm,2006,-24179000000000
vnm,2007,4263000000000
vnm,2008,10531000000000
vnm,2009,-35206000000000
vnm,2010,-770000000000
vnm,2011,59035000000000
vnm,2012,-38061000000000
vnm,2013,-16015000000000
vnm,2014,-85789000000000
vnm,2015,-115839000000000
vnm,2016,-188752000000000
vnm,2017,-196555000000000
vnm,2018,-217926000000000
vnm,2019,-214803000000000
vnm,2020,-278453000000000
vut,1983,722000000
vut,1984,886000000
vut,1985,865000000
vut,1986,836000000
vut,1987,948000000
vut,1988,1024000000
vut,1989,1106000000
vut,1990,1227000000
vut,1991,1392000000
vut,1992,1468000000
vut,1993,1509000000
vut,1994,1681000000
vut,1995,1730000000
vut,1996,1809000000
vut,1997,1956000000
vut,1998,-1117000000
vut,1999,-1152000000
vut,2000,-1206000000
vut,2001,-1319000000
vut,2002,109000000
vut,2003,1183000000
vut,2004,573000000
vut,2005,2111000000
vut,2006,655000000
vut,2007,-1640000000
vut,2008,-1641000000
vut,2009,-7563000000
vut,2010,-8412000000
vut,2011,-2235000000
vut,2012,-2732000000
vut,2013,-4542000000
vut,2014,-3199000000
vut,2015,2503000000
vut,2016,5219000000
vut,2017,2823000000
vut,2018,744000000
vut,2019,0
vut,2020,0
zaf,1960,106000000
zaf,1961,34000000
zaf,1962,58000000
zaf,1963,138000000
zaf,1964,224000000
zaf,1965,373000000
zaf,1966,360000000
zaf,1967,492000000
zaf,1968,297000000
zaf,1969,540000000
zaf,1970,549000000
zaf,1971,90000000
zaf,1972,-4000000
zaf,1973,809000000
zaf,1974,1458000000
zaf,1975,58000000
zaf,1976,56000000
zaf,1977,-1616000000
zaf,1978,-902000000
zaf,1979,-1934000000
zaf,1980,-1914000000
zaf,1981,-156000000
zaf,1982,1909000000
zaf,1983,-3137000000
zaf,1984,-1163000000
zaf,1985,-4839000000
zaf,1986,-6122000000
zaf,1987,-7089000000
zaf,1988,-9351000000
zaf,1989,-10281000000
zaf,1990,-13839000000
zaf,1991,-12620000000
zaf,1992,-8722000000
zaf,1993,-1099139899.99999
zaf,1994,-6044937499.99994
zaf,1995,2958900100
zaf,1996,820490700
zaf,1997,-832800600
zaf,1998,-896573600
zaf,1999,-7338549800
zaf,2000,1693134900
zaf,2001,-598547000
zaf,2002,28642480900
zaf,2003,51669903700
zaf,2004,41207454100
zaf,2005,67131541000
zaf,2006,75217300300
zaf,2007,59293953400
zaf,2008,1781068000
zaf,2009,29518828799.9999
zaf,2010,26891053299.9999
zaf,2011,-24656862100
zaf,2012,-14347173400
zaf,2013,-135300
zaf,2014,-45300
zaf,2015,-117600
zaf,2016,-83400
zaf,2017,-86200
zaf,2018,0
zaf,2019,1337810100
zaf,2020,-4334513200
zmb,2010,115400
zmb,2011,-4995934100
zmb,2012,3372002899.99998
zmb,2013,1613600000
zmb,2014,-3807800000
zmb,2015,-4848000000
zmb,2016,-5143769200
zmb,2017,-258706000
zmb,2018,7307904800
zmb,2019,972527700
zmb,2020,859732700
zwe,1975,72941600
zwe,1976,-19604000
zwe,1977,-14527800
zwe,1978,-39097000
zwe,1979,-101421000
zwe,1980,-99872000
zwe,1981,-192464700
zwe,1982,-179740600
zwe,1983,-189433700
zwe,1984,-23792300
zwe,1985,434200
zwe,1986,271500
zwe,1987,1093600
zwe,1988,718500
zwe,1989,-238800
zwe,1990,-307100
zwe,1991,249200
zwe,1992,-87200
zwe,1993,206100
zwe,1994,-9300
zwe,1995,12469700
zwe,1996,79243800
zwe,1997,-83851300
zwe,1998,0
zwe,1999,100
zwe,2000,0
zwe,2001,0
zwe,2002,100
zwe,2003,100
zwe,2004,0
zwe,2005,-100
zwe,2006,0
zwe,2007,0
zwe,2008,0
zwe,2009,100
zwe,2010,0
zwe,2011,0
zwe,2012,0
zwe,2013,0
zwe,2014,0
zwe,2015,0
zwe,2016,100
zwe,2017,0
zwe,2018,0
zwe,2019,-100
zwe,2020,100
