geo,time,dc_dac_deul_cd
pry,1998,12130000.11444
pry,1999,10569999.69482
pry,2000,4380000.11444
pry,2001,3589999.91417
pry,2002,3450000.04768
pry,2003,4920000.07629
pry,2004,1809999.94278
pry,2005,2529999.97139
pry,2006,4190000.05722
pry,2007,4780000.20981
pry,2008,6989999.77112
pry,2009,6199999.80927
pry,2010,5389999.86649
pry,2011,4099999.90463
pry,2012,10189999.58038
pry,2013,6460000.03815
pry,2014,5679999.82834
pry,2015,3539999.96185
pry,2016,2569999.93324
pry,2017,3960000.03815
pry,2018,4739999.77112
pry,2019,3190000.05722
pse,1994,11359999.65668
pse,1995,20860000.61035
pse,1996,24610000.61035
pse,1997,35139999.38965
pse,1998,30579999.92371
pse,1999,26399999.61853
pse,2000,17280000.68665
pse,2001,17940000.53406
pse,2002,37880001.06812
pse,2003,35310001.37329
pse,2004,31170000.07629
pse,2005,39840000.15259
pse,2006,67680000.30518
pse,2007,75209999.08447
pse,2008,77379997.25342
pse,2009,98669998.16895
pse,2010,104580001.83106
pse,2011,124059997.55859
pse,2012,136740005.49316
pse,2013,117379997.25342
pse,2014,124800003.05176
pse,2015,92339996.33789
pse,2016,137419998.16895
pse,2017,175970001.2207
pse,2018,212259994.50684
pse,2019,215660003.66211
pyf,1994,1340000.03338
qat,1976,829999.98331
qat,1977,70000.0003
qat,1978,19999.99955
qat,1979,50000.00075
qat,1980,39999.99911
qat,1981,29999.99933
qat,1982,29999.99933
qat,1983,19999.99955
qat,1984,19999.99955
qat,1985,9999.99978
qat,1986,9999.99978
qat,1987,29999.99933
qat,1988,29999.99933
qat,1989,29999.99933
qat,1990,70000.0003
qat,1991,70000.0003
qat,1992,29999.99933
qat,1993,50000.00075
qat,1994,50000.00075
qat,1995,90000.00358
qat,1996,50000.00075
qat,1997,50000.00075
qat,1998,140000.0006
qat,1999,109999.9994
qat,2000,129999.99523
qat,2001,79999.99821
qat,2002,79999.99821
qat,2003,70000.0003
qat,2004,70000.0003
rou,1990,67769996.64307
rou,1991,110099998.47412
rou,1992,22500000
rou,1993,28049999.23706
rou,1994,15579999.92371
rou,1995,20299999.23706
rou,1996,28670000.07629
rou,1997,24829999.92371
rou,1998,31559999.46594
rou,1999,31049999.23706
rou,2000,24700000.76294
rou,2001,24829999.92371
rou,2002,29739999.77112
rou,2003,46509998.32153
rou,2004,51409999.84741
rus,1990,254000000
rus,1991,520000000
rus,1992,1501599975.58594
rus,1993,1461219970.70313
rus,1994,1444219970.70313
rus,1995,987359985.35156
rus,1996,474929992.67578
rus,1997,90540000.91553
rus,1998,82260002.13623
rus,1999,81150001.52588
rus,2000,63509998.32153
rus,2001,64089996.33789
rus,2002,54099998.47412
rus,2003,82559997.55859
rus,2004,98309997.55859
rwa,1962,9999.99978
rwa,1963,70000.0003
rwa,1964,250000
rwa,1965,349999.99404
rwa,1966,670000.01669
rwa,1967,649999.97616
rwa,1968,730000.01907
rwa,1969,889999.98569
rwa,1970,990000.00954
rwa,1971,1679999.94755
rwa,1972,1830000.04292
rwa,1973,2089999.91417
rwa,1974,3410000.08583
rwa,1975,5329999.92371
rwa,1976,8239999.77112
rwa,1977,12060000.41962
rwa,1978,12250000
rwa,1979,17229999.54224
rwa,1980,16829999.92371
rwa,1981,19040000.91553
rwa,1982,25260000.22888
rwa,1983,23750000
rwa,1984,20120000.83923
rwa,1985,23590000.15259
rwa,1986,19299999.23706
rwa,1987,22030000.68665
rwa,1988,25000000
rwa,1989,27149999.61853
rwa,1990,31819999.69482
rwa,1991,40049999.23706
rwa,1992,43590000.15259
rwa,1993,38560001.37329
rwa,1994,46569999.69482
rwa,1995,52060001.37329
rwa,1996,45639999.38965
rwa,1997,26000000
rwa,1998,20549999.23706
rwa,1999,18760000.22888
rwa,2000,13770000.45776
rwa,2001,14590000.15259
rwa,2002,10750000
rwa,2003,13869999.88556
rwa,2004,16600000.38147
rwa,2005,18500000
rwa,2006,19389999.38965
rwa,2007,23079999.92371
rwa,2008,24510000.22888
rwa,2009,43970001.2207
rwa,2010,48310001.37329
rwa,2011,47349998.47412
rwa,2012,32069999.69482
rwa,2013,27680000.30518
rwa,2014,35369998.93188
rwa,2015,33430000.30518
rwa,2016,42990001.67847
rwa,2017,45240001.67847
rwa,2018,45580001.83105
rwa,2019,44529998.7793
sau,1962,9999.99978
sau,1965,19999.99955
sau,1966,29999.99933
sau,1967,70000.0003
sau,1968,100000.00149
sau,1969,50000.00075
sau,1970,79999.99821
sau,1971,250000
sau,1972,330000.01311
sau,1973,219999.99881
sau,1974,430000.00715
sau,1975,50000.00075
sau,1976,19999.99955
sau,1977,1409999.96662
sau,1978,289999.99166
sau,1979,800000.01192
sau,1980,1019999.98093
sau,1981,10170000.07629
sau,1982,10260000.22888
sau,1983,1929999.94755
sau,1984,2230000.01907
sau,1985,1019999.98093
sau,1986,2650000.09537
sau,1987,3720000.02861
sau,1988,2059999.94278
sau,1989,779999.97139
sau,1990,879999.99523
sau,1991,2079999.92371
sau,1992,2029999.97139
sau,1993,1850000.02384
sau,1994,1740000.00954
sau,1995,1879999.99523
sau,1996,550000.01192
sau,1997,759999.99046
sau,1998,1850000.02384
sau,1999,1759999.99046
sau,2000,1070000.05245
sau,2001,409999.99642
sau,2002,610000.01431
sau,2003,930000.00715
sau,2004,1700000.04768
sau,2005,1230000.01907
sau,2006,1080000.04292
sau,2007,1529999.97139
sdn,1960,3859999.8951
sdn,1961,589999.97377
sdn,1962,1460000.03815
sdn,1963,1759999.99046
sdn,1964,-150000.00596
sdn,1965,11760000.22888
sdn,1966,2980000.01907
sdn,1967,2579999.92371
sdn,1968,2059999.94278
sdn,1969,400000.00596
sdn,1970,-810000.00238
sdn,1971,-980000.01907
sdn,1972,4360000.13351
sdn,1973,8560000.41962
sdn,1974,20770000.45776
sdn,1975,34229999.54224
sdn,1976,22530000.68665
sdn,1977,14470000.26703
sdn,1978,38150001.52588
sdn,1979,41450000.76294
sdn,1980,62419998.16895
sdn,1981,71019996.64307
sdn,1982,56479999.54224
sdn,1983,67519996.64307
sdn,1984,47650001.52588
sdn,1985,70760002.13623
sdn,1986,56889999.38965
sdn,1987,47360000.61035
sdn,1988,51090000.15259
sdn,1989,48259998.32153
sdn,1990,47729999.54224
sdn,1991,41290000.91553
sdn,1992,50020000.45776
sdn,1993,26360000.61035
sdn,1994,24520000.45776
sdn,1995,17129999.16077
sdn,1996,19420000.07629
sdn,1997,9170000.07629
sdn,1998,17100000.38147
sdn,1999,12649999.61853
sdn,2000,12020000.45776
sdn,2001,11260000.22888
sdn,2002,14520000.45776
sdn,2003,15500000
sdn,2004,48319999.69482
sdn,2005,44889999.38965
sdn,2006,50720001.2207
sdn,2007,36930000.30518
sdn,2008,47299999.23706
sdn,2009,47220001.2207
sdn,2010,39180000.30518
sdn,2011,29600000.38147
sdn,2012,26430000.30518
sdn,2013,18959999.08447
sdn,2014,17500000
sdn,2015,16829999.92371
sdn,2016,32000000
sdn,2017,46860000.61035
sdn,2018,60770000.45776
sdn,2019,77139999.38965
sen,1961,29999.99933
sen,1962,839999.97377
sen,1963,1960000.03815
sen,1964,2569999.93324
sen,1965,1389999.98569
sen,1966,1120000.00477
sen,1967,19999.99955
sen,1968,150000.00596
sen,1969,7539999.96185
sen,1970,850000.02384
sen,1971,2690000.05722
sen,1972,1059999.94278
sen,1973,2630000.11444
sen,1974,5539999.96185
sen,1975,4039999.96185
sen,1976,2650000.09537
sen,1977,8079999.92371
sen,1978,5829999.92371
sen,1979,11689999.58038
sen,1980,11890000.34332
sen,1981,12619999.88556
sen,1982,16600000.38147
sen,1983,19319999.69482
sen,1984,20700000.76294
sen,1985,14579999.92371
sen,1986,19739999.77112
sen,1987,15229999.54224
sen,1988,19159999.84741
sen,1989,20209999.08447
sen,1990,80419998.16895
sen,1991,24440000.53406
sen,1992,19649999.61853
sen,1993,15750000
sen,1994,18270000.45776
sen,1995,16959999.08447
sen,1996,35830001.83105
sen,1997,34180000.30518
sen,1998,34689998.62671
sen,1999,26389999.38965
sen,2000,16750000
sen,2001,16729999.54224
sen,2002,13159999.84741
sen,2003,20500000
sen,2004,33080001.83105
sen,2005,34310001.37329
sen,2006,34840000.15259
sen,2007,27139999.38965
sen,2008,27780000.68665
sen,2009,22159999.84741
sen,2010,23059999.46594
sen,2011,25440000.53406
sen,2012,33990001.67847
sen,2013,21430000.30518
sen,2014,22770000.45776
sen,2015,19079999.92371
sen,2016,18430000.30518
sen,2017,18239999.77112
sen,2018,47299999.23706
sen,2019,43529998.7793
sgp,1965,59999.99866
sgp,1966,59999.99866
sgp,1967,129999.99523
sgp,1968,600000.02384
sgp,1969,140000.0006
sgp,1970,1340000.03338
sgp,1971,1899999.97616
sgp,1972,1549999.95232
sgp,1973,1110000.01431
sgp,1974,2250000
sgp,1975,1019999.98093
sgp,1976,1419999.95708
sgp,1977,1620000.00477
sgp,1978,1789999.96185
sgp,1979,3190000.05722
sgp,1980,4579999.92371
sgp,1981,5039999.96185
sgp,1982,6969999.79019
sgp,1983,4550000.19073
sgp,1984,4460000.03815
sgp,1985,6559999.94278
sgp,1986,5409999.84741
sgp,1987,4480000.01907
sgp,1988,3640000.1049
sgp,1989,78250000
sgp,1990,819999.99285
sgp,1991,-779999.97139
sgp,1992,-2920000.07629
sgp,1993,-2619999.88556
sgp,1994,-2250000
sgp,1995,-2470000.02861
sgp,1996,2519999.98093
sgp,1997,-4369999.88556
sgp,1998,-5289999.96185
sgp,1999,-5909999.84741
sgp,2000,-4489999.77112
sgp,2001,-3400000.09537
sgp,2002,1529999.97139
sgp,2003,2160000.08583
sgp,2004,1889999.98569
slb,1979,9999.99978
slb,1983,9999.99978
slb,1984,19999.99955
slb,1985,9999.99978
slb,1986,109999.9994
slb,1987,209999.99344
slb,1988,360000.01431
slb,1989,289999.99166
slb,1990,2009999.99046
slb,1991,540000.02146
slb,1992,189999.99762
slb,1993,259999.99046
slb,1994,529999.97139
slb,1995,1129999.99523
slb,1996,1450000.04768
slb,1997,330000.01311
slb,1998,469999.99881
slb,1999,259999.99046
slb,2000,129999.99523
slb,2001,-180000.00715
slb,2002,19999.99955
slb,2006,19999.99955
slb,2007,70000.0003
slb,2009,9999.99978
slb,2010,9999.99978
slb,2012,70000.0003
slb,2013,100000.00149
slb,2014,349999.99404
slb,2015,250000
slb,2016,360000.01431
slb,2017,400000.00596
slb,2018,360000.01431
slb,2019,400000.00596
sle,1963,59999.99866
sle,1964,19999.99955
sle,1965,1190000.05722
sle,1966,1250000
sle,1967,270000.01073
sle,1968,4150000.09537
sle,1969,1519999.98093
sle,1970,289999.99166
sle,1971,2920000.07629
sle,1972,3490000.00954
sle,1973,4139999.86649
sle,1974,1139999.98569
sle,1975,5210000.03815
sle,1976,2579999.92371
sle,1977,4840000.15259
sle,1978,4329999.92371
sle,1979,5269999.98093
sle,1980,14720000.26703
sle,1981,12359999.65668
sle,1982,14699999.80927
sle,1983,10369999.88556
sle,1984,7070000.17166
sle,1985,10470000.26703
sle,1986,8409999.84741
sle,1987,11109999.65668
sle,1988,21270000.45776
sle,1989,24430000.30518
sle,1990,11609999.65668
sle,1991,9229999.54224
sle,1992,9310000.41962
sle,1993,16829999.92371
sle,1994,7400000.09537
sle,1995,16290000.91553
sle,1996,10609999.65668
sle,1997,2849999.90463
sle,1998,1889999.98569
sle,1999,4389999.86649
sle,2000,3450000.04768
sle,2001,11949999.80927
sle,2002,15930000.30518
sle,2003,12430000.30518
sle,2004,11659999.84741
sle,2005,6349999.90463
sle,2006,10760000.22888
sle,2007,36529998.7793
sle,2008,14850000.38147
sle,2009,15760000.22888
sle,2010,13319999.69482
sle,2011,16700000.76294
sle,2012,14060000.41962
sle,2013,10869999.88556
sle,2014,25049999.23706
sle,2015,4960000.03815
sle,2016,18040000.91553
sle,2017,17219999.31335
sle,2018,25540000.91553
sle,2019,23549999.23706
slv,1962,29999.99933
slv,1963,9999.99978
slv,1964,419999.98689
slv,1965,200000.00298
slv,1966,200000.00298
slv,1967,239999.99464
slv,1968,239999.99464
slv,1969,349999.99404
slv,1970,330000.01311
slv,1971,2089999.91417
slv,1972,1309999.94278
slv,1973,439999.99762
slv,1974,159999.99642
slv,1975,1059999.94278
slv,1976,1250000
slv,1977,1409999.96662
slv,1978,1600000.02384
slv,1979,2250000
slv,1980,1549999.95232
slv,1981,1230000.01907
slv,1982,1500000
slv,1983,3339999.91417
slv,1984,2180000.06676
slv,1985,8149999.61853
slv,1986,22600000.38147
slv,1987,12510000.22888
slv,1988,20569999.69482
slv,1989,27819999.69482
slv,1990,27329999.92371
slv,1991,23750000
slv,1992,20530000.68665
slv,1993,14409999.84741
slv,1994,29620000.83923
slv,1995,44029998.7793
slv,1996,37250000
slv,1997,25729999.54224
slv,1998,19559999.46594
slv,1999,19780000.68665
slv,2000,14510000.22888
slv,2001,25750000
slv,2002,15159999.84741
slv,2003,12420000.07629
slv,2004,12659999.84741
slv,2005,8880000.11444
slv,2006,9159999.84741
slv,2007,9210000.03815
slv,2008,13380000.11444
slv,2009,18090000.15259
slv,2010,17059999.46594
slv,2011,14850000.38147
slv,2012,15310000.41962
slv,2013,22329999.92371
slv,2014,1509999.99046
slv,2015,5320000.17166
slv,2016,18979999.54224
slv,2017,13069999.69482
slv,2018,300000.01192
slv,2019,8180000.30518
som,1961,9999.99978
som,1962,50000.00075
som,1963,2049999.95232
som,1964,4039999.96185
som,1965,4110000.13351
som,1966,2490000.00954
som,1967,2859999.8951
som,1968,2119999.88556
som,1969,3630000.11444
som,1970,6449999.80927
som,1971,1730000.01907
som,1972,1779999.97139
som,1973,6250000
som,1974,2299999.95232
som,1975,3640000.1049
som,1976,4980000.01907
som,1977,6630000.11444
som,1978,20010000.22888
som,1979,10960000.03815
som,1980,27850000.38147
som,1981,18649999.61853
som,1982,23850000.38147
som,1983,25110000.61035
som,1984,17709999.08447
som,1985,20670000.07629
som,1986,43630001.06812
som,1987,50970001.2207
som,1988,31639999.38965
som,1989,24639999.38965
som,1990,20770000.45776
som,1991,10310000.41962
som,1992,27590000.15259
som,1993,20040000.91553
som,1994,10460000.03815
som,1995,7000000
som,1996,3200000.04768
som,1997,1720000.02861
som,1998,1559999.94278
som,1999,3680000.06676
som,2000,3069999.93324
som,2001,1120000.00477
som,2002,2829999.92371
som,2003,2619999.88556
som,2004,2519999.98093
som,2005,5139999.86649
som,2006,7019999.98093
som,2007,13579999.92371
som,2008,10069999.69482
som,2009,20940000.53406
som,2010,12460000.03815
som,2011,34009998.32153
som,2012,13670000.07629
som,2013,14529999.73297
som,2014,26639999.38965
som,2015,29149999.61853
som,2016,82769996.64307
som,2017,222860000.61035
som,2018,190389999.38965
som,2019,157979995.72754
srb,1995,43790000.91553
srb,1996,41610000.61035
srb,1997,28389999.38965
srb,1998,34200000.76294
srb,1999,119050003.05176
srb,2000,98650001.52588
srb,2001,78279998.7793
srb,2002,531409973.14453
srb,2003,116750000
srb,2004,87360000.61035
srb,2005,67809997.55859
srb,2006,202490005.49316
srb,2007,78389999.38965
srb,2008,107809997.55859
srb,2009,114529998.7793
srb,2010,126260002.13623
srb,2011,71459999.08447
srb,2012,52610000.61035
srb,2013,30659999.84741
srb,2014,24850000.38147
srb,2015,50930000.30518
srb,2016,90699996.94824
srb,2017,167309997.55859
srb,2018,107279998.7793
srb,2019,52380001.06812
ssd,2011,17370000.83923
ssd,2012,34389999.38965
ssd,2013,34569999.69482
ssd,2014,91730003.35693
ssd,2015,56740001.67847
ssd,2016,123860000.61035
ssd,2017,151550003.05176
ssd,2018,137020004.27246
ssd,2019,143089996.33789
stp,1978,29999.99933
stp,1979,39999.99911
stp,1980,59999.99866
stp,1983,219999.99881
stp,1984,250000
stp,1985,90000.00358
stp,1986,280000.00119
stp,1987,50000.00075
stp,1988,300000.01192
stp,1989,159999.99642
stp,1990,1269999.98093
stp,1991,1389999.98569
stp,1992,959999.97854
stp,1993,720000.02861
stp,1994,920000.01669
stp,1995,829999.98331
stp,1996,579999.98331
stp,1997,300000.01192
stp,1998,430000.00715
stp,1999,239999.99464
stp,2000,159999.99642
stp,2001,39999.99911
stp,2002,-9999.99978
stp,2003,7369999.88556
stp,2004,19999.99955
stp,2005,9999.99978
stp,2006,2220000.02861
stp,2007,6429999.82834
stp,2008,29999.99933
stp,2009,9999.99978
stp,2010,19999.99955
stp,2011,79999.99821
stp,2012,19999.99955
stp,2013,9999.99978
stp,2014,0
stp,2015,0
stp,2016,0
stp,2017,29999.99933
sur,1975,910000.02623
sur,1976,9999.99978
sur,1977,39999.99911
sur,1978,500000
sur,1979,1730000.01907
sur,1980,829999.98331
sur,1981,620000.00477
sur,1983,9999.99978
sur,1984,39999.99911
sur,1985,39999.99911
sur,1986,79999.99821
sur,1987,39999.99911
sur,1988,19999.99955
sur,1989,39999.99911
sur,1990,50000.00075
sur,1991,9999.99978
sur,1992,39999.99911
sur,1993,19999.99955
sur,1994,79999.99821
sur,1995,70000.0003
sur,1996,39999.99911
sur,1997,50000.00075
sur,1998,39999.99911
sur,1999,29999.99933
sur,2000,29999.99933
sur,2001,9999.99978
sur,2002,19999.99955
sur,2003,19999.99955
sur,2004,50000.00075
sur,2005,59999.99866
sur,2006,70000.0003
sur,2007,50000.00075
sur,2008,9999.99978
sur,2009,39999.99911
sur,2010,90000.00358
sur,2011,39999.99911
sur,2012,39999.99911
sur,2013,100000.00149
sur,2014,29999.99933
sur,2015,59999.99866
sur,2016,70000.0003
sur,2017,59999.99866
sur,2018,50000.00075
sur,2019,70000.0003
svk,1990,1590000.03338
svk,1991,4000000
svk,1992,9899999.61853
svk,1993,7059999.94278
svk,1994,6039999.96185
svk,1995,7960000.03815
svk,1996,12880000.11444
svk,1997,10800000.19073
svk,1998,6579999.92371
svk,1999,6400000.09537
svk,2000,5719999.79019
svk,2001,6139999.86649
svk,2002,6730000.01907
svk,2003,9369999.88556
svk,2004,11930000.30518
svn,1995,2549999.95232
svn,1996,21760000.22888
svn,1997,-15470000.26703
svn,1998,-39999.99911
svn,1999,1850000.02384
svn,2000,-2440000.05722
svn,2001,-6699999.80927
svn,2002,-2900000.09537
svn,2003,-2410000.08583
svn,2004,-2109999.8951
swz,1967,90000.00358
swz,1969,29999.99933
swz,1970,39999.99911
swz,1971,70000.0003
swz,1972,70000.0003
swz,1973,129999.99523
swz,1974,500000
swz,1975,769999.98093
swz,1976,1129999.99523
swz,1977,1120000.00477
swz,1978,12819999.69482
swz,1979,13000000
swz,1980,2490000.00954
swz,1981,2279999.97139
swz,1982,2789999.96185
swz,1983,3710000.03815
swz,1984,1840000.03338
swz,1985,1740000.00954
swz,1986,2869999.88556
swz,1987,3710000.03815
swz,1988,2819999.93324
swz,1989,3130000.11444
swz,1990,3890000.1049
swz,1991,3380000.11444
swz,1992,2349999.90463
swz,1993,1759999.99046
swz,1994,6099999.90463
swz,1995,8939999.58038
swz,1996,4429999.82834
swz,1997,-1009999.99046
swz,1998,-2259999.99046
swz,1999,150000.00596
swz,2000,-870000.00477
swz,2001,-1320000.05245
swz,2002,-2130000.11444
swz,2003,-2059999.94278
swz,2004,-3109999.8951
swz,2005,-1190000.05722
swz,2006,-3039999.96185
swz,2007,-5920000.07629
swz,2008,-980000.01907
swz,2009,-239999.99464
swz,2010,-629999.99523
swz,2011,709999.97854
swz,2012,-529999.97139
swz,2013,-540000.02146
swz,2014,-660000.02623
swz,2015,-620000.00477
swz,2016,-500000
swz,2017,-159999.99642
swz,2018,-270000.01073
swz,2019,-109999.9994
syc,1974,9999.99978
syc,1975,19999.99955
syc,1976,9999.99978
syc,1978,790000.02146
syc,1979,1149999.97616
syc,1980,1419999.95708
syc,1981,1039999.96185
syc,1982,730000.01907
syc,1983,180000.00715
syc,1984,90000.00358
syc,1985,579999.98331
syc,1986,500000
syc,1987,449999.98808
syc,1988,389999.98569
syc,1989,1210000.03815
syc,1990,1460000.03815
syc,1991,670000.01669
syc,1992,779999.97139
syc,1993,370000.00477
syc,1994,100000.00149
syc,1995,39999.99911
syc,1996,639999.98569
syc,1997,639999.98569
syc,1998,129999.99523
syc,1999,-109999.9994
syc,2000,-140000.0006
syc,2001,39999.99911
syc,2002,-300000.01192
syc,2003,-569999.99285
syc,2004,-159999.99642
syc,2005,90000.00358
syc,2006,70000.0003
syc,2007,79999.99821
syc,2008,59999.99866
syc,2009,79999.99821
syc,2010,519999.98093
syc,2011,579999.98331
syc,2012,19999.99955
syc,2013,29999.99933
syc,2014,0
syc,2015,19999.99955
syc,2016,9999.99978
syc,2017,9999.99978
syr,1960,479999.98927
syr,1961,239999.99464
syr,1962,6719999.79019
syr,1963,970000.02861
syr,1964,-439999.99762
syr,1965,-1269999.98093
syr,1966,1009999.99046
syr,1967,790000.02146
syr,1968,769999.98093
syr,1969,680000.00715
syr,1970,730000.01907
syr,1971,569999.99285
syr,1972,479999.98927
syr,1973,670000.01669
syr,1974,2400000.09537
syr,1975,1039999.96185
syr,1976,9590000.15259
syr,1977,1830000.04292
syr,1978,12060000.41962
syr,1979,9029999.73297
syr,1980,25440000.53406
syr,1981,39119998.93188
syr,1982,28559999.46594
syr,1983,18590000.15259
syr,1984,3509999.99046
syr,1985,2130000.11444
syr,1986,18819999.69482
syr,1987,28530000.68665
syr,1988,49159999.84741
syr,1989,52619998.93188
syr,1990,44200000.76294
syr,1991,99639999.38965
syr,1992,17180000.30518
syr,1993,20170000.07629
syr,1994,16520000.45776
syr,1995,19090000.15259
syr,1996,18959999.08447
syr,1997,11979999.54224
syr,1998,17049999.23706
syr,1999,15300000.19073
syr,2000,12010000.22888
syr,2001,83330001.83105
syr,2002,-12750000
syr,2003,-620000.00477
syr,2004,-150000.00596
syr,2005,12880000.11444
syr,2006,-9369999.88556
syr,2007,7949999.80927
syr,2008,27030000.68665
syr,2009,37779998.7793
syr,2010,45849998.47412
syr,2011,45380001.06812
syr,2012,106760002.13623
syr,2013,311899993.89648
syr,2014,276500000
syr,2015,277100006.10352
syr,2016,824179992.67578
syr,2017,879789978.02734
syr,2018,768770019.53125
syr,2019,765119995.11719
tcd,1962,39999.99911
tcd,1963,79999.99821
tcd,1964,39999.99911
tcd,1965,219999.99881
tcd,1966,579999.98331
tcd,1967,2440000.05722
tcd,1968,439999.99762
tcd,1969,660000.02623
tcd,1970,1509999.99046
tcd,1971,889999.98569
tcd,1972,1000000
tcd,1973,2920000.07629
tcd,1974,1309999.94278
tcd,1975,660000.02623
tcd,1976,-200000.00298
tcd,1977,-100000.00149
tcd,1978,2740000.00954
tcd,1979,4269999.98093
tcd,1980,1470000.02861
tcd,1981,330000.01311
tcd,1982,2329999.92371
tcd,1983,4619999.88556
tcd,1984,2339999.91417
tcd,1985,7679999.82834
tcd,1986,10189999.58038
tcd,1987,6829999.92371
tcd,1988,13130000.11444
tcd,1989,13890000.34332
tcd,1990,13399999.61853
tcd,1991,12939999.58038
tcd,1992,19370000.83923
tcd,1993,20239999.77112
tcd,1994,19059999.46594
tcd,1995,29360000.61035
tcd,1996,25590000.15259
tcd,1997,27590000.15259
tcd,1998,17049999.23706
tcd,1999,14680000.30518
tcd,2000,14869999.88556
tcd,2001,16719999.31335
tcd,2002,12989999.77112
tcd,2003,15079999.92371
tcd,2004,31020000.45776
tcd,2005,23950000.76294
tcd,2006,26700000.76294
tcd,2007,29459999.08447
tcd,2008,32590000.15259
tcd,2009,27930000.30518
tcd,2010,20090000.15259
tcd,2011,14720000.26703
tcd,2012,14779999.73297
tcd,2013,10939999.58038
tcd,2014,13619999.88556
tcd,2015,15140000.34332
tcd,2016,18719999.31335
tcd,2017,26549999.23706
tcd,2018,39259998.32153
tcd,2019,41060001.37329
tgo,1960,9999.99978
tgo,1961,1360000.01431
tgo,1962,460000.00834
tgo,1963,1429999.94755
tgo,1964,5219999.79019
tgo,1965,3730000.01907
tgo,1966,5309999.94278
tgo,1967,5309999.94278
tgo,1968,2569999.93324
tgo,1969,3559999.94278
tgo,1970,5110000.13351
tgo,1971,3119999.88556
tgo,1972,2589999.91417
tgo,1973,4280000.20981
tgo,1974,10600000.38147
tgo,1975,8399999.61853
tgo,1976,4530000.20981
tgo,1977,22469999.31335
tgo,1978,38880001.06812
tgo,1979,27639999.38965
tgo,1980,17239999.77112
tgo,1981,11869999.88556
tgo,1982,20610000.61035
tgo,1983,12949999.80927
tgo,1984,11430000.30518
tgo,1985,14079999.92371
tgo,1986,15989999.77112
tgo,1987,26770000.45776
tgo,1988,24530000.68665
tgo,1989,30549999.23706
tgo,1990,36549999.23706
tgo,1991,25360000.61035
tgo,1992,48419998.16895
tgo,1993,16709999.08447
tgo,1994,14039999.96185
tgo,1995,12810000.41962
tgo,1996,20110000.61035
tgo,1997,8680000.30518
tgo,1998,11770000.45776
tgo,1999,10119999.88556
tgo,2000,8680000.30518
tgo,2001,7340000.15259
tgo,2002,8050000.19073
tgo,2003,11810000.41962
tgo,2004,9699999.80927
tgo,2005,8350000.38147
tgo,2006,8020000.45776
tgo,2007,12079999.92371
tgo,2008,8439999.58038
tgo,2009,24030000.68665
tgo,2010,8840000.15259
tgo,2011,33729999.54224
tgo,2012,8329999.92371
tgo,2013,18479999.54224
tgo,2014,28790000.91553
tgo,2015,34209999.08447
tgo,2016,19709999.08447
tgo,2017,25860000.61035
tgo,2018,30430000.30518
tgo,2019,29059999.46594
tha,1960,70000.0003
tha,1961,90000.00358
tha,1962,449999.98808
tha,1963,1159999.96662
tha,1964,7519999.98093
tha,1965,8159999.84741
tha,1966,8890000.34332
tha,1967,9670000.07629
tha,1968,7630000.11444
tha,1969,6909999.84741
tha,1970,3210000.03815
tha,1971,1419999.95708
tha,1972,689999.99762
tha,1973,90000.00358
tha,1974,1460000.03815
tha,1975,5309999.94278
tha,1976,5690000.05722
tha,1977,6820000.17166
tha,1978,6079999.92371
tha,1979,42529998.7793
tha,1980,56110000.61035
tha,1981,45740001.67847
tha,1982,25450000.76294
tha,1983,23659999.84741
tha,1984,26090000.15259
tha,1985,32169998.16895
tha,1986,27659999.84741
tha,1987,21889999.38965
tha,1988,35110000.61035
tha,1989,38840000.15259
tha,1990,61520000.45776
tha,1991,49779998.7793
tha,1992,38240001.67847
tha,1993,24790000.91553
tha,1994,44369998.93188
tha,1995,18200000.76294
tha,1996,23229999.54224
tha,1997,35259998.32153
tha,1998,45279998.7793
tha,1999,57459999.08447
tha,2000,19219999.31335
tha,2001,7710000.03815
tha,2002,-4239999.77112
tha,2003,-13029999.73297
tha,2004,-1519999.98093
tha,2005,9210000.03815
tha,2006,26799999.23706
tha,2007,-2039999.96185
tha,2008,-19219999.31335
tha,2009,1860000.01431
tha,2010,-23239999.77112
tha,2011,-48909999.84741
tha,2012,-16840000.15259
tha,2013,3279999.97139
tha,2014,6030000.20981
tha,2015,5309999.94278
tha,2016,-20790000.91553
tha,2017,9979999.54224
tha,2018,-2130000.11444
tha,2019,29459999.08447
tjk,1993,740000.00954
tjk,1994,550000.01192
tjk,1995,4619999.88556
tjk,1996,5369999.88556
tjk,1997,5130000.11444
tjk,1998,3319999.93324
tjk,1999,3910000.08583
tjk,2000,3470000.02861
tjk,2001,4739999.77112
tjk,2002,10159999.84741
tjk,2003,4670000.07629
tjk,2004,5420000.07629
tjk,2005,8329999.92371
tjk,2006,8699999.80927
tjk,2007,12560000.41962
tjk,2008,22170000.07629
tjk,2009,26120000.83923
tjk,2010,34680000.30518
tjk,2011,39689998.62671
tjk,2012,43209999.08447
tjk,2013,26750000
tjk,2014,25520000.45776
tjk,2015,30950000.76294
tjk,2016,23790000.91553
tjk,2017,24309999.46594
tjk,2018,32669998.16895
tjk,2019,26520000.45776
tkm,1994,9999.99978
tkm,1995,270000.01073
tkm,1996,250000
tkm,1997,460000.00834
tkm,1998,509999.99046
tkm,1999,920000.01669
tkm,2000,720000.02861
