geo,time,sp_pop_totl
gib,1971,29007
gib,1972,29353
gib,1973,29657
gib,1974,29886
gib,1975,30062
gib,1976,30179
gib,1977,30228
gib,1978,30224
gib,1979,30172
gib,1980,30068
gib,1981,29902
gib,1982,29698
gib,1983,29481
gib,1984,29284
gib,1985,29151
gib,1986,29096
gib,1987,29114
gib,1988,29164
gib,1989,29187
gib,1990,29149
gib,1991,29021
gib,1992,28844
gib,1993,28680
gib,1994,28605
gib,1995,28688
gib,1996,28970
gib,1997,29404
gib,1998,29945
gib,1999,30526
gib,2000,31081
gib,2001,31604
gib,2002,32097
gib,2003,32556
gib,2004,32930
gib,2005,33222
gib,2006,33420
gib,2007,33524
gib,2008,33570
gib,2009,33562
gib,2010,33585
gib,2011,33608
gib,2012,33653
gib,2013,33694
gib,2014,33726
gib,2015,33742
gib,2016,33738
gib,2017,33723
gib,2018,33715
gib,2019,33706
gib,2020,33691
gin,1960,3494164
gin,1961,3552068
gin,1962,3611428
gin,1963,3672560
gin,1964,3735912
gin,1965,3801711
gin,1966,3870204
gin,1967,3941046
gin,1968,4013050
gin,1969,4084601
gin,1970,4154606
gin,1971,4223056
gin,1972,4290544
gin,1973,4357357
gin,1974,4424030
gin,1975,4491248
gin,1976,4559239
gin,1977,4628881
gin,1978,4702371
gin,1979,4782491
gin,1980,4871446
gin,1981,4969595
gin,1982,5077073
gin,1983,5195443
gin,1984,5326369
gin,1985,5470716
gin,1986,5629420
gin,1987,5801323
gin,1988,5982484
gin,1989,6167480
gin,1990,6352282
gin,1991,6534936
gin,1992,6716032
gin,1993,6897171
gin,1994,7081119
gin,1995,7269631
gin,1996,7463782
gin,1997,7662071
gin,1998,7860772
gin,1999,8054745
gin,2000,8240735
gin,2001,8417082
gin,2002,8586077
gin,2003,8753097
gin,2004,8925729
gin,2005,9109585
gin,2006,9307421
gin,2007,9518159
gin,2008,9738796
gin,2009,9964470
gin,2010,10192168
gin,2011,10420459
gin,2012,10652032
gin,2013,10892821
gin,2014,11150970
gin,2015,11432096
gin,2016,11738434
gin,2017,12067516
gin,2018,12414292
gin,2019,12771246
gin,2020,13132792
gmb,1960,365049
gmb,1961,372436
gmb,1962,379886
gmb,1963,387635
gmb,1964,396012
gmb,1965,405258
gmb,1966,415478
gmb,1967,426622
gmb,1968,438590
gmb,1969,451228
gmb,1970,464404
gmb,1971,478106
gmb,1972,492424
gmb,1973,507428
gmb,1974,523250
gmb,1975,539985
gmb,1976,557810
gmb,1977,576755
gmb,1978,596540
gmb,1979,616770
gmb,1980,637252
gmb,1981,657581
gmb,1982,678111
gmb,1983,700198
gmb,1984,725688
gmb,1985,755791
gmb,1986,791141
gmb,1987,831011
gmb,1988,873440
gmb,1989,915631
gmb,1990,955595
gmb,1991,992671
gmb,1992,1027476
gmb,1993,1060861
gmb,1994,1094219
gmb,1995,1128577
gmb,1996,1164091
gmb,1997,1200522
gmb,1998,1238124
gmb,1999,1277118
gmb,2000,1317708
gmb,2001,1360070
gmb,2002,1404263
gmb,2003,1449925
gmb,2004,1496524
gmb,2005,1543745
gmb,2006,1591444
gmb,2007,1639846
gmb,2008,1689288
gmb,2009,1740277
gmb,2010,1793199
gmb,2011,1848142
gmb,2012,1905020
gmb,2013,1963708
gmb,2014,2024037
gmb,2015,2085860
gmb,2016,2149134
gmb,2017,2213900
gmb,2018,2280092
gmb,2019,2347696
gmb,2020,2416664
gnb,1960,616140
gnb,1961,622754
gnb,1962,628877
gnb,1963,635008
gnb,1964,641821
gnb,1965,649795
gnb,1966,658998
gnb,1967,669243
gnb,1968,680431
gnb,1969,692407
gnb,1970,704937
gnb,1971,718359
gnb,1972,732516
gnb,1973,746178
gnb,1974,757668
gnb,1975,765985
gnb,1976,770415
gnb,1977,771732
gnb,1978,772137
gnb,1979,774726
gnb,1980,781678
gnb,1981,793804
gnb,1982,810402
gnb,1983,830212
gnb,1984,851276
gnb,1985,872163
gnb,1986,892530
gnb,1987,912755
gnb,1988,933046
gnb,1989,953782
gnb,1990,975265
gnb,1991,997522
gnb,1992,1020353
gnb,1993,1043421
gnb,1994,1066345
gnb,1995,1088850
gnb,1996,1110835
gnb,1997,1132505
gnb,1998,1154372
gnb,1999,1177133
gnb,2000,1201305
gnb,2001,1227105
gnb,2002,1254454
gnb,2003,1283297
gnb,2004,1313492
gnb,2005,1344931
gnb,2006,1377582
gnb,2007,1411545
gnb,2008,1446936
gnb,2009,1483920
gnb,2010,1522603
gnb,2011,1562996
gnb,2012,1604981
gnb,2013,1648259
gnb,2014,1692433
gnb,2015,1737207
gnb,2016,1782434
gnb,2017,1828146
gnb,2018,1874304
gnb,2019,1920917
gnb,2020,1967998
gnq,1960,255338
gnq,1961,258786
gnq,1962,262219
gnq,1963,266005
gnq,1964,270616
gnq,1965,276296
gnq,1966,283506
gnq,1967,291786
gnq,1968,299416
gnq,1969,304000
gnq,1970,303986
gnq,1971,298852
gnq,1972,289508
gnq,1973,277656
gnq,1974,265762
gnq,1975,255808
gnq,1976,247969
gnq,1977,242160
gnq,1978,239681
gnq,1979,241977
gnq,1980,249931
gnq,1981,264370
gnq,1982,284638
gnq,1983,308208
gnq,1984,331554
gnq,1985,352116
gnq,1986,369024
gnq,1987,382977
gnq,1988,394973
gnq,1989,406620
gnq,1990,419188
gnq,1991,432844
gnq,1992,447269
gnq,1993,462637
gnq,1994,479099
gnq,1995,496768
gnq,1996,515844
gnq,1997,536459
gnq,1998,558496
gnq,1999,581765
gnq,2000,606180
gnq,2001,631662
gnq,2002,658388
gnq,2003,686670
gnq,2004,716949
gnq,2005,749527
gnq,2006,784494
gnq,2007,821686
gnq,2008,860839
gnq,2009,901589
gnq,2010,943640
gnq,2011,986861
gnq,2012,1031191
gnq,2013,1076412
gnq,2014,1122273
gnq,2015,1168575
gnq,2016,1215181
gnq,2017,1262008
gnq,2018,1308966
gnq,2019,1355982
gnq,2020,1402985
grc,1960,8331725
grc,1961,8398050
grc,1962,8448233
grc,1963,8479625
grc,1964,8510429
grc,1965,8550333
grc,1966,8613651
grc,1967,8684088
grc,1968,8740765
grc,1969,8772764
grc,1970,8792806
grc,1971,8831036
grc,1972,8888628
grc,1973,8929086
grc,1974,8962022
grc,1975,9046541
grc,1976,9188150
grc,1977,9308479
grc,1978,9429959
grc,1979,9548258
grc,1980,9642505
grc,1981,9729350
grc,1982,9789513
grc,1983,9846627
grc,1984,9895801
grc,1985,9934300
grc,1986,9967213
grc,1987,10000595
grc,1988,10036983
grc,1989,10089498
grc,1990,10196792
grc,1991,10319927
grc,1992,10399061
grc,1993,10460415
grc,1994,10512922
grc,1995,10562153
grc,1996,10608800
grc,1997,10661259
grc,1998,10720509
grc,1999,10761698
grc,2000,10805808
grc,2001,10862132
grc,2002,10902022
grc,2003,10928070
grc,2004,10955141
grc,2005,10987314
grc,2006,11020362
grc,2007,11048473
grc,2008,11077841
grc,2009,11107017
grc,2010,11121341
grc,2011,11104899
grc,2012,11045011
grc,2013,10965211
grc,2014,10892413
grc,2015,10820883
grc,2016,10775971
grc,2017,10754679
grc,2018,10732882
grc,2019,10721582
grc,2020,10700556
grd,1960,89927
grd,1961,91324
grd,1962,92481
grd,1963,93409
grd,1964,94122
grd,1965,94634
grd,1966,94936
grd,1967,95012
grd,1968,94929
grd,1969,94723
grd,1970,94476
grd,1971,94212
grd,1972,93984
grd,1973,93661
grd,1974,93190
grd,1975,92494
grd,1976,91469
grd,1977,90219
grd,1978,89104
grd,1979,88603
grd,1980,89032
grd,1981,90610
grd,1982,93132
grd,1983,96020
grd,1984,98472
grd,1985,99953
grd,1986,100183
grd,1987,99425
grd,1988,98126
grd,1989,96932
grd,1990,96328
grd,1991,96462
grd,1992,97161
grd,1993,98234
grd,1994,99345
grd,1995,100286
grd,1996,101003
grd,1997,101567
grd,1998,102023
grd,1999,102429
grd,2000,102837
grd,2001,103242
grd,2002,103636
grd,2003,104003
grd,2004,104346
grd,2005,104658
grd,2006,104938
grd,2007,105183
grd,2008,105457
grd,2009,105787
grd,2010,106227
grd,2011,106786
grd,2012,107452
grd,2013,108172
grd,2014,108900
grd,2015,109603
grd,2016,110263
grd,2017,110874
grd,2018,111449
grd,2019,112002
grd,2020,112519
grl,1960,32500
grl,1961,33700
grl,1962,35000
grl,1963,36400
grl,1964,37600
grl,1965,39200
grl,1966,40500
grl,1967,41900
grl,1968,43400
grl,1969,44900
grl,1970,46400
grl,1971,47200
grl,1972,48300
grl,1973,49000
grl,1974,49500
grl,1975,49600
grl,1976,49700
grl,1977,49400
grl,1978,49200
grl,1979,49600
grl,1980,50200
grl,1981,51000
grl,1982,51500
grl,1983,52100
grl,1984,52700
grl,1985,53200
grl,1986,53500
grl,1987,54100
grl,1988,54800
grl,1989,55300
grl,1990,55600
grl,1991,55500
grl,1992,55300
grl,1993,55200
grl,1994,55500
grl,1995,55800
grl,1996,55900
grl,1997,56000
grl,1998,56100
grl,1999,56100
grl,2000,56200
grl,2001,56350
grl,2002,56609
grl,2003,56765
grl,2004,56911
grl,2005,56935
grl,2006,56774
grl,2007,56555
grl,2008,56328
grl,2009,56323
grl,2010,56905
grl,2011,56890
grl,2012,56810
grl,2013,56483
grl,2014,56295
grl,2015,56114
grl,2016,56186
grl,2017,56171
grl,2018,56023
grl,2019,56225
grl,2020,56367
gtm,1960,4128880
gtm,1961,4251911
gtm,1962,4378604
gtm,1963,4508444
gtm,1964,4640795
gtm,1965,4774984
gtm,1966,4910790
gtm,1967,5047435
gtm,1968,5184095
gtm,1969,5320100
gtm,1970,5455197
gtm,1971,5589563
gtm,1972,5723759
gtm,1973,5858466
gtm,1974,5994300
gtm,1975,6131151
gtm,1976,6269983
gtm,1977,6412667
gtm,1978,6561919
gtm,1979,6720582
gtm,1980,6890346
gtm,1981,7071186
gtm,1982,7262658
gtm,1983,7462585
gtm,1984,7669863
gtm,1985,7884034
gtm,1986,8104921
gtm,1987,8332446
gtm,1988,8566331
gtm,1989,8805995
gtm,1990,9050115
gtm,1991,9296814
gtm,1992,9544055
gtm,1993,9790619
gtm,1994,10037522
gtm,1995,10286786
gtm,1996,10536942
gtm,1997,10788362
gtm,1998,11046215
gtm,1999,11311078
gtm,2000,11589761
gtm,2001,11871565
gtm,2002,12147518
gtm,2003,12415334
gtm,2004,12682108
gtm,2005,12948292
gtm,2006,13213330
gtm,2007,13477017
gtm,2008,13739299
gtm,2009,14000190
gtm,2010,14259687
gtm,2011,14521515
gtm,2012,14781942
gtm,2013,15043981
gtm,2014,15306316
gtm,2015,15567419
gtm,2016,15827690
gtm,2017,16087418
gtm,2018,16346950
gtm,2019,16604026
gtm,2020,16858333
gum,1960,66733
gum,1961,68065
gum,1962,69605
gum,1963,71289
gum,1964,73047
gum,1965,74828
gum,1966,76611
gum,1967,78412
gum,1968,80212
gum,1969,82040
gum,1970,83875
gum,1971,85729
gum,1972,87580
gum,1973,89459
gum,1974,91378
gum,1975,93351
gum,1976,95380
gum,1977,97477
gum,1978,99629
gum,1979,101837
gum,1980,104134
gum,1981,106482
gum,1982,108901
gum,1983,111403
gum,1984,113953
gum,1985,116576
gum,1986,119228
gum,1987,121923
gum,1988,124674
gum,1989,127525
gum,1990,130480
gum,1991,133553
gum,1992,136693
gum,1993,139813
gum,1994,142806
gum,1995,145559
gum,1996,148061
gum,1997,150303
gum,1998,152274
gum,1999,153955
gum,2000,155323
gum,2001,156395
gum,2002,157173
gum,2003,157723
gum,2004,158094
gum,2005,158406
gum,2006,158649
gum,2007,158848
gum,2008,159037
gum,2009,159232
gum,2010,159439
gum,2011,159690
gum,2012,159990
gum,2013,160415
gum,2014,161007
gum,2015,161851
gum,2016,162948
gum,2017,164281
gum,2018,165770
gum,2019,167295
gum,2020,168783
guy,1960,571813
guy,1961,589274
guy,1962,606286
guy,1963,622580
guy,1964,637835
guy,1965,651865
guy,1966,664518
guy,1967,675861
guy,1968,686144
guy,1969,695743
guy,1970,704930
guy,1971,713684
guy,1972,721949
guy,1973,729909
guy,1974,737846
guy,1975,745847
guy,1976,754101
guy,1977,762424
guy,1978,770128
guy,1979,776257
guy,1980,780153
guy,1981,781734
guy,1982,781249
guy,1983,778953
guy,1984,775217
guy,1985,770439
guy,1986,764447
guy,1987,757451
guy,1988,750641
guy,1989,745581
guy,1990,743306
guy,1991,744477
guy,1992,748596
guy,1993,754141
guy,1994,758896
guy,1995,761298
guy,1996,760801
guy,1997,757975
guy,1998,753778
guy,1999,749676
guy,2000,746718
guy,2001,745206
guy,2002,744789
guy,2003,745142
guy,2004,745737
guy,2005,746156
guy,2006,746335
guy,2007,746477
guy,2008,746815
guy,2009,747718
guy,2010,749430
guy,2011,752029
guy,2012,755388
guy,2013,759281
guy,2014,763371
guy,2015,767433
guy,2016,771363
guy,2017,775218
guy,2018,779007
guy,2019,782775
guy,2020,786559
hkg,1960,3075605
hkg,1961,3168100
hkg,1962,3305200
hkg,1963,3420900
hkg,1964,3504600
hkg,1965,3597900
hkg,1966,3629900
hkg,1967,3722800
hkg,1968,3802700
hkg,1969,3863900
hkg,1970,3959000
hkg,1971,4045300
hkg,1972,4123600
hkg,1973,4241600
hkg,1974,4377800
hkg,1975,4461600
hkg,1976,4518000
hkg,1977,4583700
hkg,1978,4667500
hkg,1979,4929700
hkg,1980,5063100
hkg,1981,5183400
hkg,1982,5264500
hkg,1983,5345100
hkg,1984,5397900
hkg,1985,5456200
hkg,1986,5524600
hkg,1987,5580500
hkg,1988,5627600
hkg,1989,5686200
hkg,1990,5704500
hkg,1991,5752000
hkg,1992,5800500
hkg,1993,5901000
hkg,1994,6035400
hkg,1995,6156100
hkg,1996,6435500
hkg,1997,6489300
hkg,1998,6543700
hkg,1999,6606500
hkg,2000,6665000
hkg,2001,6714300
hkg,2002,6744100
hkg,2003,6730800
hkg,2004,6783500
hkg,2005,6813200
hkg,2006,6857100
hkg,2007,6916300
hkg,2008,6957800
hkg,2009,6972800
hkg,2010,7024200
hkg,2011,7071600
hkg,2012,7150100
hkg,2013,7178900
hkg,2014,7229500
hkg,2015,7291300
hkg,2016,7336600
hkg,2017,7391700
hkg,2018,7451000
hkg,2019,7507400
hkg,2020,7481800
hnd,1960,2038636
hnd,1961,2096407
hnd,1962,2155648
hnd,1963,2216712
hnd,1964,2280044
hnd,1965,2346005
hnd,1966,2414805
hnd,1967,2486418
hnd,1968,2560723
hnd,1969,2637515
hnd,1970,2716652
hnd,1971,2798125
hnd,1972,2882102
hnd,1973,2968978
hnd,1974,3059245
hnd,1975,3153252
hnd,1976,3251145
hnd,1977,3352825
hnd,1978,3458102
hnd,1979,3566661
hnd,1980,3678274
hnd,1981,3792922
hnd,1982,3910642
hnd,1983,4031333
hnd,1984,4154864
hnd,1985,4281167
hnd,1986,4410270
hnd,1987,4542218
hnd,1988,4677023
hnd,1989,4814696
hnd,1990,4955302
hnd,1991,5098594
hnd,1992,5244677
hnd,1993,5394416
hnd,1994,5548969
hnd,1995,5709010
hnd,1996,5874814
hnd,1997,6045704
hnd,1998,6220405
hnd,1999,6397140
hnd,2000,6574510
hnd,2001,6751912
hnd,2002,6929267
hnd,2003,7106323
hnd,2004,7282953
hnd,2005,7458982
hnd,2006,7634295
hnd,2007,7808520
hnd,2008,7980955
hnd,2009,8150780
hnd,2010,8317467
hnd,2011,8480670
hnd,2012,8640692
hnd,2013,8798524
hnd,2014,8955579
hnd,2015,9112904
hnd,2016,9270794
hnd,2017,9429016
hnd,2018,9587523
hnd,2019,9746115
hnd,2020,9904608
hrv,1960,4140181
hrv,1961,4167292
hrv,1962,4196712
hrv,1963,4225675
hrv,1964,4252876
hrv,1965,4280923
hrv,1966,4310701
hrv,1967,4338683
hrv,1968,4365628
hrv,1969,4391490
hrv,1970,4412252
hrv,1971,4431275
hrv,1972,4450564
hrv,1973,4470161
hrv,1974,4490660
hrv,1975,4512082
hrv,1976,4535934
hrv,1977,4559571
hrv,1978,4581085
hrv,1979,4594778
hrv,1980,4599782
hrv,1981,4611509
hrv,1982,4634234
hrv,1983,4658254
hrv,1984,4680285
hrv,1985,4701417
hrv,1986,4721446
hrv,1987,4739745
hrv,1988,4755207
hrv,1989,4767260
hrv,1990,4777368
hrv,1991,4689022
hrv,1992,4575818
hrv,1993,4600463
hrv,1994,4652024
hrv,1995,4620030
hrv,1996,4557097
hrv,1997,4534920
hrv,1998,4532135
hrv,1999,4512597
hrv,2000,4468302
hrv,2001,4299642
hrv,2002,4302174
hrv,2003,4303399
hrv,2004,4304600
hrv,2005,4310145
hrv,2006,4311159
hrv,2007,4310217
hrv,2008,4309705
hrv,2009,4305181
hrv,2010,4295427
hrv,2011,4280622
hrv,2012,4267558
hrv,2013,4255689
hrv,2014,4238389
hrv,2015,4203604
hrv,2016,4174349
hrv,2017,4124531
hrv,2018,4087843
hrv,2019,4065253
hrv,2020,4047680
hti,1960,3866162
hti,1961,3941956
hti,1962,4019171
hti,1963,4097755
hti,1964,4177631
hti,1965,4258734
hti,1966,4341325
hti,1967,4425318
hti,1968,4509811
hti,1969,4593666
hti,1970,4676237
hti,1971,4757175
hti,1972,4837334
hti,1973,4918625
hti,1974,5003708
hti,1975,5094570
hti,1976,5191637
hti,1977,5294625
hti,1978,5404020
hti,1979,5520187
hti,1980,5643175
hti,1981,5773367
hti,1982,5910223
hti,1983,6051617
hti,1984,6194686
hti,1985,6337275
hti,1986,6478537
hti,1987,6618742
hti,1988,6758222
hti,1989,6897755
hti,1990,7037915
hti,1991,7178611
hti,1992,7319491
hti,1993,7460684
hti,1994,7602318
hti,1995,7744509
hti,1996,7887312
hti,1997,8030721
hti,1998,8174680
hti,1999,8319070
hti,2000,8463802
hti,2001,8608810
hti,2002,8754148
hti,2003,8900108
hti,2004,9047082
hti,2005,9195289
hti,2006,9344784
hti,2007,9495336
hti,2008,9646570
hti,2009,9798046
hti,2010,9949318
hti,2011,10100320
hti,2012,10250922
hti,2013,10400672
hti,2014,10549007
hti,2015,10695540
hti,2016,10839976
hti,2017,10982367
hti,2018,11123183
hti,2019,11263079
hti,2020,11402533
hun,1960,9983967
hun,1961,10029321
hun,1962,10061734
hun,1963,10087947
hun,1964,10119835
hun,1965,10147935
hun,1966,10178653
hun,1967,10216604
hun,1968,10255815
hun,1969,10298723
hun,1970,10337910
hun,1971,10367537
hun,1972,10398489
hun,1973,10432055
hun,1974,10478720
hun,1975,10540525
hun,1976,10598677
hun,1977,10648031
hun,1978,10684822
hun,1979,10704152
hun,1980,10711122
hun,1981,10711848
hun,1982,10705535
hun,1983,10689463
hun,1984,10668095
hun,1985,10648713
hun,1986,10630564
hun,1987,10612741
hun,1988,10596487
hun,1989,10481719
hun,1990,10373988
hun,1991,10373400
hun,1992,10369341
hun,1993,10357523
hun,1994,10343355
hun,1995,10328965
hun,1996,10311238
hun,1997,10290486
hun,1998,10266570
hun,1999,10237530
hun,2000,10210971
hun,2001,10187576
hun,2002,10158608
hun,2003,10129552
hun,2004,10107146
hun,2005,10087065
hun,2006,10071370
hun,2007,10055780
hun,2008,10038188
hun,2009,10022650
hun,2010,10000023
hun,2011,9971727
hun,2012,9920362
hun,2013,9893082
hun,2014,9866468
hun,2015,9843028
hun,2016,9814023
hun,2017,9787966
hun,2018,9775564
hun,2019,9771141
hun,2020,9750149
idn,1960,87751066
idn,1961,90098396
idn,1962,92518373
idn,1963,95015295
idn,1964,97596728
idn,1965,100267070
idn,1966,103025423
idn,1967,105865576
idn,1968,108779926
idn,1969,111758566
idn,1970,114793179
idn,1971,117880146
idn,1972,121017316
idn,1973,124199693
idn,1974,127422198
idn,1975,130680730
idn,1976,133966940
idn,1977,137278057
idn,1978,140621731
idn,1979,144009844
idn,1980,147447834
idn,1981,150938222
idn,1982,154468235
idn,1983,158009248
idn,1984,161523353
idn,1985,164982452
idn,1986,168374287
idn,1987,171702756
idn,1988,174975953
idn,1989,178209147
idn,1990,181413398
idn,1991,184591897
idn,1992,187739786
idn,1993,190851184
idn,1994,193917458
idn,1995,196934257
idn,1996,199901231
idn,1997,202826444
idn,1998,205724597
idn,1999,208615171
idn,2000,211513822
idn,2001,214427419
idn,2002,217357790
idn,2003,220309473
idn,2004,223285666
idn,2005,226289468
idn,2006,229318262
idn,2007,232374239
idn,2008,235469755
idn,2009,238620554
idn,2010,241834226
idn,2011,245115988
idn,2012,248451714
idn,2013,251805314
idn,2014,255128076
idn,2015,258383257
idn,2016,261556386
idn,2017,264650969
idn,2018,267670549
idn,2019,270625567
idn,2020,273523621
ind,1960,450547675
ind,1961,459642166
ind,1962,469077191
ind,1963,478825602
ind,1964,488848139
ind,1965,499123328
ind,1966,509631509
ind,1967,520400577
ind,1968,531513834
ind,1969,543084333
ind,1970,555189797
ind,1971,567868021
ind,1972,581087255
ind,1973,594770136
ind,1974,608802595
ind,1975,623102900
ind,1976,637630085
ind,1977,652408766
ind,1978,667499815
ind,1979,682995348
ind,1980,698952837
ind,1981,715384997
ind,1982,732239498
ind,1983,749428958
ind,1984,766833411
ind,1985,784360012
ind,1986,801975250
ind,1987,819682095
ind,1988,837468938
ind,1989,855334675
ind,1990,873277799
ind,1991,891273202
ind,1992,909307018
ind,1993,927403866
ind,1994,945601828
ind,1995,963922586
ind,1996,982365248
ind,1997,1000900028
ind,1998,1019483586
ind,1999,1038058154
ind,2000,1056575548
ind,2001,1075000094
ind,2002,1093317187
ind,2003,1111523146
ind,2004,1129623466
ind,2005,1147609924
ind,2006,1165486291
ind,2007,1183209471
ind,2008,1200669762
ind,2009,1217726217
ind,2010,1234281163
ind,2011,1250287939
ind,2012,1265780243
ind,2013,1280842119
ind,2014,1295600768
ind,2015,1310152392
ind,2016,1324517250
ind,2017,1338676779
ind,2018,1352642283
ind,2019,1366417756
ind,2020,1380004385
irl,1960,2828600
irl,1961,2824400
irl,1962,2836050
irl,1963,2852650
irl,1964,2866550
irl,1965,2877300
irl,1966,2888800
irl,1967,2902450
irl,1968,2915550
irl,1969,2932650
irl,1970,2957250
irl,1971,2992050
irl,1972,3036850
irl,1973,3085950
irl,1974,3137500
irl,1975,3189550
irl,1976,3238050
irl,1977,3282200
irl,1978,3329100
irl,1979,3373750
irl,1980,3412800
irl,1981,3453000
irl,1982,3485800
irl,1983,3510600
irl,1984,3532423
irl,1985,3538082
irl,1986,3539690
irl,1987,3540057
irl,1988,3524949
irl,1989,3511009
irl,1990,3513974
irl,1991,3534235
irl,1992,3558430
irl,1993,3576261
irl,1994,3590386
irl,1995,3608841
irl,1996,3637510
irl,1997,3674171
irl,1998,3712696
irl,1999,3754786
irl,2000,3805174
irl,2001,3866243
irl,2002,3931947
irl,2003,3996521
irl,2004,4070262
irl,2005,4159914
irl,2006,4273591
irl,2007,4398942
irl,2008,4489544
irl,2009,4535375
irl,2010,4560155
irl,2011,4580084
irl,2012,4599533
irl,2013,4623816
irl,2014,4657740
irl,2015,4701957
irl,2016,4755335
irl,2017,4807388
irl,2018,4867316
irl,2019,4934340
irl,2020,4985674
irn,1960,21906909
irn,1961,22480371
irn,1962,23071309
irn,1963,23680246
irn,1964,24307855
irn,1965,24954865
irn,1966,25624380
irn,1967,26317776
irn,1968,27032576
irn,1969,27764928
irn,1970,28513872
irn,1971,29281583
irn,1972,30075295
irn,1973,30905721
irn,1974,31786481
irn,1975,32729772
irn,1976,33733975
irn,1977,34803041
irn,1978,35960811
irn,1979,37237145
irn,1980,38650244
irn,1981,40199911
irn,1982,41869231
irn,1983,43636838
irn,1984,45472792
irn,1985,47347197
irn,1986,49260263
irn,1987,51193782
irn,1988,53077312
irn,1989,54822005
irn,1990,56366212
irn,1991,57679025
irn,1992,58780376
irn,1993,59723761
irn,1994,60590608
irn,1995,61442658
irn,1996,62294919
irn,1997,63136309
irn,1998,63971836
irn,1999,64800875
irn,2000,65623397
irn,2001,66449111
irn,2002,67284801
irn,2003,68122947
irn,2004,68951279
irn,2005,69762345
irn,2006,70554756
irn,2007,71336476
irn,2008,72120608
irn,2009,72924833
irn,2010,73762519
irn,2011,74634959
irn,2012,75539881
irn,2013,76481963
irn,2014,77465769
irn,2015,78492208
irn,2016,79563991
irn,2017,80673888
irn,2018,81800204
irn,2019,82913893
irn,2020,83992953
irq,1960,7289753
irq,1961,7475349
irq,1962,7674217
irq,1963,7888910
irq,1964,8122199
irq,1965,8375795
irq,1966,8651162
irq,1967,8947397
irq,1968,9260687
irq,1969,9585585
irq,1970,9917978
irq,1971,10255853
irq,1972,10599661
irq,1973,10950888
irq,1974,11312062
irq,1975,11684579
irq,1976,12068675
irq,1977,12462059
irq,1978,12860678
irq,1979,13259107
irq,1980,13653348
irq,1981,14044115
irq,1982,14432466
irq,1983,14815653
irq,1984,15190396
irq,1985,15555807
irq,1986,15909764
irq,1987,16257072
irq,1988,16612319
irq,1989,16994942
irq,1990,17419113
irq,1991,17889457
irq,1992,18402740
irq,1993,18955087
