geo,time,ny_gdp_fcst_cd
hnd,1980,3716788688.01743
hnd,1981,3769756110.82805
hnd,1982,3991465532.43857
hnd,1983,4201279846.92881
hnd,1984,4579243723.59516
hnd,1985,4889445257.59528
hnd,1986,5243481567.89155
hnd,1987,5710813405.64045
hnd,1988,5470196609.37687
hnd,1989,5067489383.7831
hnd,1990,4552971534.96887
hnd,1991,4263618428.72458
hnd,1992,4538125811.67355
hnd,1993,4544674667.36238
hnd,1994,4236529885.3582
hnd,1995,4859380250.26069
hnd,1996,4729988978.04054
hnd,1997,5194041946.76806
hnd,1998,5776507703.10192
hnd,1999,5776783094.07666
hnd,2000,6429879114.6157
hnd,2001,6827975008.20042
hnd,2002,7041997760.67758
hnd,2003,7409688274.85937
hnd,2004,7990206701.23717
hnd,2005,8835027230.36604
hnd,2006,9900873335.08838
hnd,2007,11240860190.3476
hnd,2008,12779295303.654
hnd,2009,13435042418.0385
hnd,2010,14596325639.9602
hnd,2011,16347043573.5211
hnd,2012,17089591138.3729
hnd,2013,17076272935.4637
hnd,2014,17955599804.8104
hnd,2015,18972453783.8909
hnd,2016,19557284231.0559
hnd,2017,20851842097.9715
hnd,2018,21612944945.58649
hnd,2019,22535569363.7494
hnd,2020,21591547616.1309
hrv,1995,18778056013.82529
hrv,1996,20155826768.8647
hrv,1997,20031755127.0502
hrv,1998,21334623653.0436
hrv,1999,19709905360.2989
hrv,2000,18074955486.036
hrv,2001,19331536903.9519
hrv,2002,22441293937.7095
hrv,2003,29227318739.11349
hrv,2004,35321465626.26
hrv,2005,38575008586.1577
hrv,2006,42778975501.1211
hrv,2007,51212100098.6344
hrv,2008,59871814596.697
hrv,2009,53952052850.8858
hrv,2010,51337514762.5771
hrv,2011,53993856355.812
hrv,2012,48225439628.0811
hrv,2013,49181944088.1074
hrv,2014,48653819181.7778
hrv,2015,41655405258.1064
hrv,2016,43448877062.6413
hrv,2017,46580442775.9404
hrv,2018,51307349376.56129
hrv,2019,51249248471.5778
hrv,2020,47891882604.7172
hti,1988,2476107000
hti,1989,2523916000
hti,1990,2948691600
hti,1991,3302052957.22686
hti,1992,2190969223.05108
hti,1993,1817298101.64049
hti,1994,2131617313.92683
hti,1995,2701664341.17094
hti,1996,2751123126.97898
hti,1997,3138789336.3669
hti,1998,3589554882.98684
hti,1999,3967980291.13461
hti,2000,6636841953.17358
hti,2001,6169739734.19055
hti,2002,5889753761.9598
hti,2003,4681074065.74283
hti,2004,5847916271.24026
hti,2005,7000307218.34599
hti,2006,7278336117.50457
hti,2007,9197280129.84027
hti,2008,10098590533.2588
hti,2009,11210907758.8644
hti,2010,11416537179.7289
hti,2011,12471455866.3294
hti,2012,13140590920.2419
hti,2013,14320755929.8138
hti,2014,14571749705.3142
hti,2015,14197042218.3368
hti,2016,13454358468.1894
hti,2017,14497796980.4537
hti,2018,15802808670.4354
hti,2019,14325415923.124
hti,2020,14161541733.8766
hun,1991,31077412631.2972
hun,1992,33564269936.1804
hun,1993,34530740986.4882
hun,1994,37667136176.4507
hun,1995,39316351765.5172
hun,1996,39805891643.9071
hun,1997,40847361624.762
hun,1998,42021947587.1693
hun,1999,42102170900.7707
hun,2000,40250160181.8986
hun,2001,46451785854.5312
hun,2002,58691907689.074
hun,2003,73319865166.7561
hun,2004,88971692631.85718
hun,2005,97339866972.3047
hun,2006,100345563002.04401
hun,2007,120363445659.597
hun,2008,135454900928.632
hun,2009,111127029178.85899
hun,2010,111948127101.425
hun,2011,120606097833.92599
hun,2012,108097306062.008
hun,2013,114312550571.09
hun,2014,118899337207.386
hun,2015,105364986172.39301
hun,2016,108961298649.017
hun,2017,121287922992.834
hun,2018,135525802611.533
hun,2019,138547240762.40302
idn,2000,150196210162.78799
idn,2001,164146314940.62601
idn,2002,203819236279.47296
idn,2010,735243258426.41602
idn,2011,875201832958.46997
idn,2012,898053957431.27905
idn,2013,889792376429.56287
idn,2014,868609259406.95203
idn,2015,833733770358.22095
idn,2016,898599476832.80493
idn,2017,976515805939.41882
idn,2018,999987328736.70801
idn,2019,1073069014028.69995
idn,2020,1019942239867.93005
ind,1960,34994675141.8283
ind,1961,36928627622.7871
ind,1962,39486583751.222
ind,1963,45127852020.1187
ind,1964,52721425818.429
ind,1965,55202516367.983
ind,1966,42744144682.48489
ind,1967,46883252372.6851
ind,1968,49441023869.452
ind,1969,54371579972.2747
ind,1970,57838263436.0013
ind,1971,62020937617.8159
ind,1972,65672870824.897
ind,1973,79128776460.13809
ind,1974,91825363863.78191
ind,1975,89887191072.33749
ind,1976,93542576801.19928
ind,1977,111446335241.383
ind,1978,124976822546.47
ind,1979,138566651994.13
ind,1980,169451747878.76501
ind,1981,175366835789.5
ind,1982,181692473538.896
ind,1983,198431115643.68097
ind,1984,193322399019.772
ind,1985,209831010617.32101
ind,1986,223910354064.298
ind,1987,250269334523.38696
ind,1988,267558923501.819
ind,1989,267801009345.67801
ind,1990,289602203565.216
ind,1991,244573341067.59799
ind,1992,260425017041.948
ind,1993,254898664589.996
ind,1994,297407251967.50098
ind,1995,326727432293.75201
ind,1996,358403958082.63501
ind,1997,380773981737.59296
ind,1998,387763650365.41101
ind,1999,419115138188.77502
ind,2000,428039125050.61798
ind,2001,445781166605.16302
ind,2002,473263315962.24402
ind,2003,558503852715.30396
ind,2004,646379339766.04492
ind,2005,751444143042.35486
ind,2006,862969752565.22205
ind,2007,1115278150615.86011
ind,2008,1124686481358.28003
ind,2009,1259367622700.16992
ind,2010,1554725332690.26001
ind,2011,1691713738829.12988
ind,2012,1691388408216.63989
ind,2013,1712863994624.95996
ind,2014,1881518177418.40967
ind,2015,1920694478443.83008
ind,2016,2082120734380.95996
ind,2017,2405661200547.97998
ind,2018,2454305061697.95996
ind,2019,2603966776644.99023
ind,2020,2413629772117.20947
irl,1970,3740026460.02646
irl,1971,4331504407.81909
irl,1972,5421396538.15893
irl,1973,6564725062.705
irl,1974,7218538022.46363
irl,1975,8437770034.84321
irl,1976,8203467308.23663
irl,1977,10181971424.6462
irl,1978,13606638477.8013
irl,1979,17061115409.4133
irl,1980,19943575012.1379
irl,1981,18557092153.6316
irl,1982,19106446456.5169
irl,1983,18503175100.323
irl,1984,18010097319.4468
irl,1985,19322373615.391
irl,1986,25904434082.2382
irl,1987,30678642322.0974
irl,1988,34183464907.0186
irl,1989,35410440897.4216
irl,1990,44677508141.201
irl,1991,45336017239.1938
irl,1992,50540454240.9219
irl,1993,47838186998.4882
irl,1994,51399151943.4629
irl,1995,62332580808.0808
irl,1996,67283879788.3065
irl,1997,73632563276.0267
irl,1998,81299532353.93069
irl,1999,87762349575.1535
irl,2000,88993169665.3665
irl,2001,97109318473.43828
irl,2002,113734483303.231
irl,2003,145469271569.36099
irl,2004,170369507257.00601
irl,2005,185349742949.65302
irl,2006,203504819304.51901
irl,2007,239271540219.703
irl,2008,245871858531.759
irl,2009,212253476839.80301
irl,2010,201703765957.534
irl,2011,215590031443.33701
irl,2012,203509036554.92896
irl,2013,218562220589.78799
irl,2014,237232889278.88
irl,2015,271264685692.00101
irl,2016,281165017571.77698
irl,2017,313199727532.23102
irl,2018,357919028061.05902
irl,2019,360712285198.11694
irn,1960,3958659574.02974
irn,1961,4192456239.56024
irn,1962,4451895208.49072
irn,1963,4659439791.66301
irn,1964,5105871852.5017
irn,1965,5865919312.13945
irn,1966,6368808645.94182
irn,1967,7100754685.02515
irn,1968,8088385682.8052
irn,1969,9130536842.6826
irn,1970,10296694430.1247
irn,1971,12952950294.7677
irn,1972,16239419684.364
irn,1973,26067308597.4816
irn,1974,45681078453.1967
irn,1975,50780426783.9895
irn,1976,66677938795.0364
irn,1977,78200240188.724
irn,1978,75724630480.43581
irn,1979,90330152150.42128
irn,1980,92319930181.0065
irn,1981,99083748268.60258
irn,1982,123755309500.08299
irn,1983,151729301746.25101
irn,1984,156741618568.33701
irn,1985,173907224513.668
irn,1986,201838506148.69501
irn,1987,129851086428.091
irn,1988,120254579881.978
irn,1989,117464062031.315
irn,1990,122154128137.142
irn,1993,63790049658.4384
irn,1994,72462026725.29558
irn,1995,97521472934.68489
irn,1996,120681625563.09
irn,1997,113592054228.854
irn,1998,110085927710.605
irn,1999,113311434268.60001
irn,2000,108897256572.064
irn,2001,125655836103.3
irn,2002,127440547535.436
irn,2003,151816729794.10199
irn,2004,189345462382.74301
irn,2005,229893669236.55801
irn,2006,271167500226.51401
irn,2007,351581028593.54199
irn,2008,412990689337.11499
irn,2009,412921123587.47107
irn,2010,482418016938.91693
irn,2011,577862830212.25903
irn,2012,594141474147.41296
irn,2013,456060458756.29797
irn,2014,423017136419.05298
irn,2015,375335113178.22803
irn,2016,404367554349.89294
irn,2017,430533066205.75201
irn,2018,286505128741.31201
irn,2019,252329186834.27896
irn,2020,199151377556.54501
irq,1968,2896947633.71605
irq,1969,3008120974.51694
irq,1970,3281713805.65668
irq,1971,3865346534.65347
irq,1972,4113848002.40312
irq,1973,5134367778.1446
irq,1974,11516762614.2906
irq,1975,13458516762.6143
irq,1976,17754825601.0836
irq,1977,19838130714.5276
irq,1978,23762275651.8794
irq,1979,37816457839.4853
irq,1980,52569000000
irq,1981,37823000000
irq,1982,42382333333.3333
irq,1983,40712903225.8064
irq,1984,46938387096.7742
irq,1985,48425161290.3226
irq,1986,47264516129.0323
irq,1987,56774193548.3871
irq,1988,62684516129.0323
irq,1989,65831935483.871
irq,1990,180408064516.12897
irq,1991,407796349.66378
irq,1992,553671957.67196
irq,1993,1031944881.13189
irq,1994,3991349282.75729
irq,1995,12894029888.1122
irq,1996,10433698621.3427
irq,1997,20764857056.3795
irq,1998,20617405044.2425
irq,1999,36881601583.8194
irq,2000,48364250943.9051
irq,2001,36176430128.80569
irq,2002,32928454672.4246
irq,2003,21921569478.8163
irq,2004,36627901762.063
irq,2005,49954890353.26089
irq,2006,65140147197.1215
irq,2007,88837055195.2619
irq,2008,131614433712.245
irq,2009,111657581662.35001
irq,2010,138516722649.573
irq,2011,185749664444.444
irq,2012,218002481737.69101
irq,2013,234637675128.64496
irq,2014,228415656174.957
irq,2015,166774109673.73199
irq,2016,166602488747.88501
irq,2017,187217660050.67599
irq,2018,227367469034.03101
irq,2019,235097182233.50296
irq,2020,166756984395.97299
isl,1973,1036268722.95573
isl,1974,1324219109.55478
isl,1975,1224623292.12752
isl,1976,1424581434.92342
isl,1977,1860970986.0713
isl,1978,2119569916.27015
isl,1979,2445553318.2076
isl,1980,2906834250.45856
isl,1981,2972943440.10409
isl,1982,2754885722.3819
isl,1983,2433166873.29931
isl,1984,2504089645.57625
isl,1985,2614664218.92805
isl,1986,3451031524.75903
isl,1987,5063189993.07085
isl,1988,5574135514.01869
isl,1989,4991278956.83516
isl,1990,5715047834.90438
isl,1991,6111648188.10671
isl,1992,6356755251.0257
isl,1993,5492170281.88015
isl,1994,5646442102.58434
isl,1995,5821439226.36134
isl,1996,5952475127.81955
isl,1997,6555180419.24115
isl,1998,7369025624.90928
isl,1999,7682571939.28829
isl,2000,7787926821.51216
isl,2001,7263320064.95279
isl,2002,8220204032.87305
isl,2003,10005326415.4141
isl,2004,11988173729.9424
isl,2005,14327384367.2051
isl,2006,14663959461.385
isl,2007,18553788587.9322
isl,2008,15903466722.9121
isl,2009,11890827178.2877
isl,2010,12318036555.2075
isl,2011,13620490120.3771
isl,2012,13172768422.7137
isl,2013,14374070291.3857
isl,2014,15912304664.8696
isl,2015,15589407449.8837
isl,2016,18434040169.7144
isl,2017,21701113101.578
isl,2018,22861866050.799
isl,2019,21582897961.1844
isr,1995,88361822800.78369
isr,1996,96811450010.96588
isr,1997,101282251985.853
isr,1998,103060671298.12399
isr,1999,104091210715.752
isr,2000,118421629754.985
isr,2001,117280006895.40401
isr,2002,107876861834.60699
isr,2003,113185057859.95
isr,2004,120801822846.94299
isr,2005,127184273681.396
isr,2006,137988620674.177
isr,2007,160034567561.646
isr,2008,193513615384.61496
isr,2009,186013564580.52496
isr,2010,208713112283.44696
isr,2011,233476646734.85999
isr,2012,230593663010.39999
isr,2013,262025661830.04095
isr,2014,276277355170.94397
isr,2015,268540175378.41501
isr,2016,285879195257.64398
isr,2017,318766675957.15302
isr,2018,334737102010.90503
ita,1970,103699656133.82899
ita,1971,114457453183.521
ita,1972,134472998007.968
ita,1973,163059010295.58301
ita,1974,185715590949.68701
ita,1975,216316978054.56696
ita,1976,211761737613.39801
ita,1977,241733686635.94501
ita,1978,296058113164.49902
ita,1979,372484061990.21198
ita,1980,449149036852.81506
ita,1981,407329231817.40802
ita,1982,401728231925.55493
ita,1983,413509896736.35907
ita,1984,409058050473.88098
ita,1985,423274090862.99597
ita,1986,598125035718.92493
ita,1987,747334947714.37085
ita,1988,821899886938.41101
ita,1989,855617555743.71985
ita,1990,1079131157078.21997
ita,1991,1131977824254.71997
ita,1992,1196116978790.26001
ita,1993,968433579426.60303
ita,1994,998875087656.09998
ita,1995,1061496731249.26001
ita,1996,1189220353871.25
ita,1997,1119369372442.02002
ita,1998,1139288613806.17993
ita,1999,1121173908972.3999
ita,2000,1027478229470.90002
ita,2001,1052791731040.63
ita,2002,1151046801481.8501
ita,2003,1426934175409.33008
ita,2004,1629876498127.80005
ita,2005,1674676509320.46997
ita,2006,1746771253790.82007
ita,2007,1986805037482.05005
ita,2008,2172702048867.03003
ita,2009,1987783792533.87012
ita,2010,1921534038453.34009
ita,2011,2061311456774.32007
ita,2012,1873230491677.8501
ita,2013,1927782326009.53003
ita,2014,1943257348350.65991
ita,2015,1651009547381.63989
ita,2016,1685540921309.6499
ita,2017,1759812592044.93994
ita,2018,1876847425209.95996
ita,2019,1795341572454.8999
jam,1960,644448831.02338
jam,1961,688785524.28951
jam,1962,717298334.03332
jam,1963,763724905.50189
jam,1964,817914181.71637
jam,1965,886882262.35475
jam,1966,1003219935.60129
jam,1967,1027064346.86551
jam,1968,983799351.97408
jam,1969,1086403456.13825
jam,1970,1287411496.45986
jam,1971,1403338136.4073
jam,1972,1711661237.78502
jam,1973,1743794326.24113
jam,1974,2177538224.61775
jam,1975,2597844131.55868
jam,1976,2705642943.57056
jam,1977,3012429765.70234
jam,1978,2452062477.88863
jam,1979,2222121486.85403
jam,1980,2416301728.97721
jam,1981,2629897720.89368
jam,1982,2882508251.93668
jam,1983,3208104751.06097
jam,1984,2090975905.44791
jam,1985,1820314467.67172
jam,1986,2381850761.25452
jam,1987,2825973681.81238
jam,1988,3322657799.80323
jam,1989,3834361452.49452
jam,1990,4052213446.54788
jam,1991,3681930397.24659
jam,1992,3096837741.66714
jam,1993,4852055826.77986
jam,1994,4896678041.09908
jam,1995,5841341297.19055
jam,1996,6605324410.82339
jam,1997,7545792201.5563
jam,1998,7817756497.94802
jam,1999,7872808534.07097
jam,2000,7978932528.72467
jam,2001,8128501640.34933
jam,2002,8613616601.15788
jam,2003,8270290210.23226
jam,2004,8877285235.2722
jam,2005,9821565910.46664
jam,2006,10383320733.9388
jam,2007,11088692078.0088
jam,2008,11911287285.4822
jam,2009,10567171175.3121
jam,2010,11355244099.22
jam,2011,12432978048.3971
jam,2012,12669346860.5
jam,2013,12098998086.6134
jam,2014,11770432101.8259
jam,2015,11916759710.6262
jam,2016,11711898956.7928
jam,2017,12102098628.9166
jam,2018,12851305370.0779
jam,2019,12860895597.6239
jam,2020,11534288651.6276
jor,1965,549705964.71577
jor,1966,599831979.83758
jor,1967,587230467.65612
jor,1968,513861663.39961
jor,1969,642117054.04649
jor,1970,591711005.32064
jor,1971,629515541.86502
jor,1972,730887706.52478
jor,1973,866707242.84845
jor,1974,1078857497.67153
jor,1975,1195121951.21951
jor,1976,1533042168.6747
jor,1977,1844479198.29942
jor,1978,2331043848.16754
jor,1979,3000732600.7326
jor,1980,3553799932.86338
jor,1981,3971467917.67554
jor,1982,4274453900.70922
jor,1983,4410311209.03332
jor,1984,4500808842.6528
jor,1985,4479827673.59351
jor,1986,5534825714.28572
jor,1987,5908177252.58493
jor,1988,5510967138.65883
jor,1989,3827793247.47651
jor,1990,3712097333.13244
jor,1991,3866329857.54149
jor,1992,4602697852.3095
jor,1993,4812210997.2579
jor,1994,5281773293.25891
jor,1995,5735184075.34247
jor,1996,5842918194.64034
jor,1997,6278162200.28209
jor,1998,6657541607.89845
jor,1999,6861658674.189
jor,2000,7268851904.09027
jor,2001,7715063469.6756
jor,2002,8250222849.08322
jor,2003,8887574047.95487
jor,2004,10148077574.048
jor,2005,11232169252.4683
jor,2006,13205613540.1975
jor,2007,15239929478.1382
jor,2008,20099351979.7097
jor,2009,21593662816.9014
jor,2010,23437449436.6197
jor,2011,25600638028.169
jor,2012,27429856478.8732
jor,2013,29929906338.0282
jor,2014,32006247183.0986
jor,2015,33603130422.5352
jor,2016,34758684929.5775
jor,2017,36114098591.54929
jor,2018,37487464788.7324
jor,2019,38947618873.2394
jor,2020,38346420985.9155
jpn,1970,210726738519.444
jpn,1971,238042643293.258
jpn,1972,317602499537.39203
jpn,1973,435235877456.784
jpn,1974,480176845079.72894
jpn,1975,520257600505.41199
jpn,1976,585879766328.05298
jpn,1977,716657443942.49805
jpn,1978,1006821813229.03003
jpn,1979,1051545149269.87
jpn,1980,1099871041497.6001
jpn,1981,1208666832573.20996
jpn,1982,1125881412195.52002
jpn,1983,1229829023349.16992
jpn,1984,1305945111823.09009
jpn,1985,1387767575189.96997
jpn,1986,2051855955323.93994
jpn,1987,2511944633742.97998
jpn,1988,3038886426180.8501
jpn,1989,3028444446002.00977
jpn,1990,3112761994882.33008
jpn,1991,3562464126780.62939
jpn,1992,3890034794471.12012
jpn,1993,4459258296737.87988
jpn,1994,4891223566107.48047
jpn,1995,5410740636787.74023
jpn,1996,4807900598552.48047
jpn,1997,4408989436395.62988
jpn,1998,4036547794474.32959
jpn,1999,4579875828308.75977
jpn,2000,4895136198505.08984
jpn,2001,4284050954135.18945
jpn,2002,4114947203879.16016
jpn,2003,4449316202823.16992
jpn,2004,4817440130137.80957
jpn,2005,4769184218214.41992
jpn,2006,4531690216536.12988
jpn,2007,4516581672731.59961
jpn,2008,5029331604738.7998
jpn,2009,5225544271086.59961
jpn,2010,5686225914539.07031
jpn,2011,6126753022831.01953
jpn,2012,6170675395030.5
jpn,2013,5124211556392.40918
jpn,2014,4813140345594.12012
jpn,2015,4364432668317.83057
jpn,2016,4903350308433.33008
jpn,2017,4835495763415.03027
jpn,2018,4936223565130.75977
kaz,1992,21776859504.1322
kaz,1993,21979632588.1136
kaz,1994,20556335059.617
kaz,1995,19483674482.0493
kaz,1996,19989230840.09249
kaz,1997,21146742667.7713
kaz,1998,20811288923.9662
kaz,1999,15920981934.0664
kaz,2000,17077062166.2904
kaz,2001,20621871417.88169
kaz,2002,22863477888.7155
kaz,2003,28740963444.6214
kaz,2004,40554349983.4601
kaz,2005,53602826610.4756
kaz,2006,75723232880.7973
kaz,2007,97346390413.38441
kaz,2008,124087806070.198
kaz,2009,110004930957.77699
kaz,2010,140131190662.00699
kaz,2011,175567687531.37299
kaz,2012,191319239500.37701
kaz,2013,216241201557.62296
kaz,2014,204538336318.03296
kaz,2015,174916329579.94101
kaz,2016,129581439969.605
kaz,2017,157042031466.16101
kaz,2018,167408129773.27301
kaz,2019,168992974738.16299
kaz,2020,161830006201.67001
ken,1960,732339496.43878
ken,1961,733893453.81587
ken,1962,803459439.93007
ken,1963,857569432.23986
ken,1964,924279321.49894
ken,1965,916943352.43959
ken,1966,1067107712.24561
ken,1967,1136267404.52267
ken,1968,1240119642.89308
ken,1969,1333723465.37161
ken,1970,1453031417.54654
ken,1971,1596167362.02467
ken,1972,1928639228.81432
ken,1973,2255327658.11575
ken,1974,2628624228.25463
ken,1975,2879401241.82695
ken,1976,3055044462.88956
ken,1977,3964690245.6808
ken,1978,4605878434.21223
ken,1979,5439775011.12386
ken,1980,6194991838.97914
ken,1981,5878752119.61661
ken,1982,5583792828.29894
ken,1983,5218984563.7926
ken,1984,5378428771.11305
ken,1985,5384467612.76833
ken,1986,6304747240.6891
ken,1987,6865274375.42259
ken,1988,7139418834.6265
ken,1989,7124692550.2255
ken,1990,7351364840.41971
ken,1991,7044815100.38934
ken,1992,7078619623.92292
ken,1993,4891411268.36812
ken,1994,6031420487.91628
