geo,time,pa_nus_atls
mdv,1997,11.77
mdv,1998,11.77
mdv,1999,11.77
mdv,2000,11.77
mdv,2001,12.2421
mdv,2002,12.8
mdv,2003,12.8
mdv,2004,12.8
mdv,2005,12.8
mdv,2006,12.8
mdv,2007,12.8
mdv,2008,12.8
mdv,2009,12.8
mdv,2010,12.8
mdv,2011,14.602
mdv,2012,15.3648
mdv,2013,15.3667
mdv,2014,15.3804
mdv,2015,15.3663
mdv,2016,15.3684
mdv,2017,15.387
mdv,2018,15.3908
mdv,2019,15.382
mdv,2020,15.3813
mex,1960,0.0125
mex,1961,0.0125
mex,1962,0.0125
mex,1963,0.0125
mex,1964,0.0125
mex,1965,0.0125
mex,1966,0.0125
mex,1967,0.0125
mex,1968,0.0125
mex,1969,0.0125
mex,1970,0.0125
mex,1971,0.0125
mex,1972,0.0125
mex,1973,0.0125
mex,1974,0.0125
mex,1975,0.0125
mex,1976,0.0154
mex,1977,0.0226
mex,1978,0.0228
mex,1979,0.0228
mex,1980,0.023
mex,1981,0.0245
mex,1982,0.0564
mex,1983,0.1201
mex,1984,0.1678
mex,1985,0.2569
mex,1986,0.6118
mex,1987,1.3782
mex,1988,2.2731
mex,1989,2.4615
mex,1990,2.8126
mex,1991,3.0184
mex,1992,3.0949
mex,1993,3.1156
mex,1994,3.3751
mex,1995,6.4194
mex,1996,7.5994
mex,1997,7.9185
mex,1998,9.136
mex,1999,9.5604
mex,2000,9.4556
mex,2001,9.3423
mex,2002,9.656
mex,2003,10.789
mex,2004,11.286
mex,2005,10.8979
mex,2006,10.8992
mex,2007,10.9282
mex,2008,11.1297
mex,2009,13.5135
mex,2010,12.636
mex,2011,12.4233
mex,2012,13.1695
mex,2013,12.772
mex,2014,13.2925
mex,2015,15.8483
mex,2016,18.6641
mex,2017,18.9265
mex,2018,19.2443
mex,2019,19.2636
mex,2020,21.4856
mhl,1980,1
mhl,1981,1
mhl,1982,1
mhl,1983,1
mhl,1984,1
mhl,1985,1
mhl,1986,1
mhl,1987,1
mhl,1988,1
mhl,1989,1
mhl,1990,1
mhl,1991,1
mhl,1992,1
mhl,1993,1
mhl,1994,1
mhl,1995,1
mhl,1996,1
mhl,1997,1
mhl,1998,1
mhl,1999,1
mhl,2000,1
mhl,2001,1
mhl,2002,1
mhl,2003,1
mhl,2004,1
mhl,2005,1
mhl,2006,1
mhl,2007,1
mhl,2008,1
mhl,2009,1
mhl,2010,1
mhl,2011,1
mhl,2012,1
mhl,2013,1
mhl,2014,1
mhl,2015,1
mhl,2016,1
mhl,2017,1
mhl,2018,1
mhl,2019,1
mhl,2020,1
mkd,1990,0.1132
mkd,1991,0.196
mkd,1992,5.091
mkd,1993,23.2
mkd,1994,43.2632
mkd,1995,37.8818
mkd,1996,39.9811
mkd,1997,50.0035
mkd,1998,54.4617
mkd,1999,56.9018
mkd,2000,65.9039
mkd,2001,68.0371
mkd,2002,64.3498
mkd,2003,54.3223
mkd,2004,49.4099
mkd,2005,49.2837
mkd,2006,48.8018
mkd,2007,44.7298
mkd,2008,41.8677
mkd,2009,44.1006
mkd,2010,46.4854
mkd,2011,44.2308
mkd,2012,47.8903
mkd,2013,46.3953
mkd,2014,46.4371
mkd,2015,55.5371
mkd,2016,55.7317
mkd,2017,54.6655
mkd,2018,52.1071
mkd,2019,54.9472
mkd,2020,54.1443
mli,1960,245.1951
mli,1961,245.2601
mli,1962,245.0139
mli,1963,245.0164
mli,1964,245.0272
mli,1965,245.0609
mli,1966,245.6784
mli,1967,246.0009
mli,1968,247.5647
mli,1969,259.9606
mli,1970,276.4031
mli,1971,275.3565
mli,1972,252.0276
mli,1973,222.8892
mli,1974,240.7047
mli,1975,214.3129
mli,1976,238.9505
mli,1977,245.6797
mli,1978,225.6559
mli,1979,212.7216
mli,1980,211.28
mli,1981,271.73
mli,1982,328.61
mli,1983,381.07
mli,1984,436.96
mli,1985,449.26
mli,1986,346.31
mli,1987,300.54
mli,1988,297.85
mli,1989,319.01
mli,1990,272.26
mli,1991,282.11
mli,1992,264.69
mli,1993,283.16
mli,1994,555.2
mli,1995,499.15
mli,1996,511.55
mli,1997,583.67
mli,1998,589.95
mli,1999,615.47
mli,2000,710.21
mli,2001,732.4
mli,2002,693.71
mli,2003,579.9
mli,2004,527.34
mli,2005,527.26
mli,2006,522.43
mli,2007,478.63
mli,2008,446
mli,2009,470.29
mli,2010,494.7943
mli,2011,471.2486
mli,2012,510.5563
mli,2013,493.8996
mli,2014,493.7573
mli,2015,591.2117
mli,2016,592.6056
mli,2017,580.6567
mli,2018,555.4465
mli,2019,585.911
mli,2020,575.586
mlt,1970,0.9706
mlt,1971,0.9483
mlt,1972,0.8888
mlt,1973,0.8591
mlt,1974,0.8979
mlt,1975,0.8963
mlt,1976,0.9903
mlt,1977,0.9837
mlt,1978,0.8977
mlt,1979,0.835
mlt,1980,0.8046
mlt,1981,0.9008
mlt,1982,0.96
mlt,1983,1.0073
mlt,1984,1.0739
mlt,1985,1.0928
mlt,1986,0.9154
mlt,1987,0.8048
mlt,1988,0.7707
mlt,1989,0.8118
mlt,1990,0.7403
mlt,1991,0.753
mlt,1992,0.7429
mlt,1993,0.8905
mlt,1994,0.8803
mlt,1995,0.8224
mlt,1996,0.8396
mlt,1997,0.8991
mlt,1998,0.9049
mlt,1999,0.9292
mlt,2000,1.0206
mlt,2001,1.0483
mlt,2002,1.0101
mlt,2003,0.8787
mlt,2004,0.8028
mlt,2005,0.8041
mlt,2006,0.7971
mlt,2007,0.7306
mlt,2008,0.6827
mlt,2009,0.7198
mlt,2010,0.7543
mlt,2011,0.7184
mlt,2012,0.7783
mlt,2013,0.7529
mlt,2014,0.7527
mlt,2015,0.9013
mlt,2016,0.9034
mlt,2017,0.8852
mlt,2018,0.8468
mlt,2019,0.8933
mlt,2020,0.8755
mmr,1960,11.8075
mmr,1961,10.57583
mmr,1962,10.42583
mmr,1963,10.6125
mmr,1964,14.99167
mmr,1965,17.87917
mmr,1966,23.8125
mmr,1967,23.93333
mmr,1968,16.50833
mmr,1969,17.46167
mmr,1970,17.4225
mmr,1971,18.5
mmr,1972,16.7125
mmr,1973,16.87083
mmr,1974,15.53333
mmr,1975,18.975
mmr,1976,22.025
mmr,1977,28.5125
mmr,1978,33.49167
mmr,1979,36.50417
mmr,1980,36.58333
mmr,1981,38.2625
mmr,1982,34.425
mmr,1983,33.85417
mmr,1984,38.17083
mmr,1985,41.8
mmr,1986,36.16667
mmr,1987,44.10417
mmr,1988,52.04167
mmr,1989,59.97917
mmr,1990,67.91667
mmr,1991,79.25
mmr,1992,98.41667
mmr,1993,108.5
mmr,1994,109
mmr,1995,110.41667
mmr,1996,121.25
mmr,1997,169.66667
mmr,1998,295.82083
mmr,1999,336.66
mmr,2000,346.2425
mmr,2001,490.42917
mmr,2002,750.63636
mmr,2003,860.25
mmr,2004,894.25
mmr,2005,1008.9167
mmr,2006,1228.1667
mmr,2007,1288.8333
mmr,2008,1142.1667
mmr,2009,1071.5833
mmr,2010,974.5833
mmr,2011,795.3333
mmr,2012,836.5
mmr,2013,901.98794
mmr,2014,974.26481
mmr,2015,1094.25998
mmr,2016,1230.94386
mmr,2017,1345.8233
mmr,2018,1381.92469
mmr,2019,1532.19695
mmr,2020,1428.78027
mne,1998,0.896
mne,1999,0.9383
mne,2000,1.0827
mne,2001,1.1166
mne,2002,1.0589
mne,2003,0.8843
mne,2004,0.8054
mne,2005,0.8041
mne,2006,0.7971
mne,2007,0.7306
mne,2008,0.6827
mne,2009,0.7198
mne,2010,0.7543
mne,2011,0.7184
mne,2012,0.7783
mne,2013,0.7532
mne,2014,0.7537
mne,2015,0.9017
mne,2016,0.904
mne,2017,0.8874
mne,2018,0.8472
mne,2019,0.8932
mne,2020,0.8775
mng,1981,3
mng,1982,3
mng,1983,3
mng,1984,4
mng,1985,4
mng,1986,3
mng,1987,3
mng,1988,3
mng,1989,3
mng,1990,5
mng,1991,9.5
mng,1992,42.6
mng,1993,296.3
mng,1994,412.72
mng,1995,448.61
mng,1996,548.403
mng,1997,789.99
mng,1998,840.8283
mng,1999,1021.868
mng,2000,1076.6701
mng,2001,1097.6975
mng,2002,1110.3101
mng,2003,1146.54
mng,2004,1185.28
mng,2005,1205.2467
mng,2006,1179.6992
mng,2007,1170.4008
mng,2008,1165.8042
mng,2009,1437.795
mng,2010,1357.0642
mng,2011,1265.5158
mng,2012,1357.58
mng,2013,1523.9275
mng,2014,1817.9387
mng,2015,1970.3092
mng,2016,2140.2909
mng,2017,2439.7772
mng,2018,2472.4841
mng,2019,2663.5414
mng,2020,2813.2898
mnp,2002,1
mnp,2003,1
mnp,2004,1
mnp,2005,1
mnp,2006,1
mnp,2007,1
mnp,2008,1
mnp,2009,1
mnp,2010,1
mnp,2011,1
mnp,2012,1
mnp,2013,1
mnp,2014,1
mnp,2015,1
mnp,2016,1
mnp,2017,1
mnp,2018,1
mnp,2019,1
mnp,2020,1
moz,1960,0.0288
moz,1961,0.0288
moz,1962,0.0288
moz,1963,0.0288
moz,1964,0.0288
moz,1965,0.0288
moz,1966,0.0288
moz,1967,0.0288
moz,1968,0.0288
moz,1969,0.0288
moz,1970,0.0288
moz,1971,0.0283
moz,1972,0.0271
moz,1973,0.0245
moz,1974,0.0254
moz,1975,0.0256
moz,1976,0.0302
moz,1977,0.0304
moz,1978,0.03
moz,1979,0.03
moz,1980,0.0324
moz,1981,0.0353
moz,1982,0.0378
moz,1983,0.0402
moz,1984,0.0424
moz,1985,0.0432
moz,1986,0.0404
moz,1987,0.2907
moz,1988,0.5246
moz,1989,0.7449
moz,1990,0.9291
moz,1991,1.4345
moz,1992,2.5166
moz,1993,3.8742
moz,1994,6.0386
moz,1995,9.0243
moz,1996,11.2937
moz,1997,11.5436
moz,1998,11.8746
moz,1999,12.7751
moz,2000,15.2272
moz,2001,20.7036
moz,2002,23.678
moz,2003,23.7823
moz,2004,22.5813
moz,2005,23.061
moz,2006,25.4008
moz,2007,25.8403
moz,2008,24.3006
moz,2009,27.5183
moz,2010,33.9601
moz,2011,29.0676
moz,2012,28.373
moz,2013,30.1041
moz,2014,31.3527
moz,2015,39.9825
moz,2016,63.0562
moz,2017,63.5843
moz,2018,60.3243
moz,2019,62.57
moz,2020,69.5114
mrt,1960,4.937
mrt,1961,4.937
mrt,1962,4.93699
mrt,1963,4.93699
mrt,1964,4.93699
mrt,1965,4.93699
mrt,1966,4.93699
mrt,1967,4.93699
mrt,1968,4.93699
mrt,1969,5.19416
mrt,1970,5.55419
mrt,1971,5.54263
mrt,1972,5.04967
mrt,1973,4.45777
mrt,1974,4.53333
mrt,1975,4.31042
mrt,1976,4.50222
mrt,1977,4.55871
mrt,1978,4.61625
mrt,1979,4.58925
mrt,1980,4.59141
mrt,1981,4.82958
mrt,1982,5.17692
mrt,1983,5.48117
mrt,1984,6.38033
mrt,1985,7.7085
mrt,1986,7.4375
mrt,1987,7.38783
mrt,1988,7.52608
mrt,1989,8.3051
mrt,1990,8.0609
mrt,1991,8.1946
mrt,1992,8.7027
mrt,1993,12.0806
mrt,1994,12.3575
mrt,1995,12.9768
mrt,1996,13.7222
mrt,1997,15.1853
mrt,1998,18.8476
mrt,1999,20.9514
mrt,2000,23.8923
mrt,2001,25.5629
mrt,2002,27.1739
mrt,2003,26.303
mrt,2004,26.5333
mrt,2005,26.56
mrt,2006,26.86
mrt,2007,25.8587
mrt,2008,23.8203
mrt,2009,26.2366
mrt,2010,27.5894
mrt,2011,28.1118
mrt,2012,29.662
mrt,2013,30.0682
mrt,2014,30.2725
mrt,2015,32.4672
mrt,2016,35.2371
mrt,2017,35.8
mrt,2018,35.6683
mrt,2019,36.6908
mrt,2020,37.2
mus,1960,4.7619
mus,1961,4.7619
mus,1962,4.7619
mus,1963,4.7619
mus,1964,4.7619
mus,1965,4.7619
mus,1966,4.7619
mus,1967,4.828
mus,1968,5.5556
mus,1969,5.5556
mus,1970,5.5556
mus,1971,5.4858
mus,1972,5.3385
mus,1973,5.4423
mus,1974,5.7031
mus,1975,6.0268
mus,1976,6.6815
mus,1977,6.6073
mus,1978,6.1633
mus,1979,6.3081
mus,1980,7.6843
mus,1981,8.9365
mus,1982,10.8725
mus,1983,11.7062
mus,1984,13.8003
mus,1985,15.4425
mus,1986,13.4664
mus,1987,12.8782
mus,1988,13.4377
mus,1989,15.2498
mus,1990,14.8635
mus,1991,15.6523
mus,1992,15.5632
mus,1993,17.648
mus,1994,17.9604
mus,1995,17.3863
mus,1996,17.9481
mus,1997,21.0573
mus,1998,23.9927
mus,1999,25.1858
mus,2000,26.2496
mus,2001,29.1293
mus,2002,29.962
mus,2003,27.9015
mus,2004,27.4985
mus,2005,29.4962
mus,2006,31.7081
mus,2007,31.3137
mus,2008,28.4528
mus,2009,31.9598
mus,2010,30.7844
mus,2011,28.706
mus,2012,30.05
mus,2013,30.7014
mus,2014,30.6216
mus,2015,35.0567
mus,2016,35.5419
mus,2017,34.4814
mus,2018,33.9344
mus,2019,35.4735
mus,2020,39.3469
mwi,1960,0.7143
mwi,1961,0.7143
mwi,1962,0.7143
mwi,1963,0.7143
mwi,1964,0.7143
mwi,1965,0.7143
mwi,1966,0.7143
mwi,1967,0.7242
mwi,1968,0.8333
mwi,1969,0.8333
mwi,1970,0.8333
mwi,1971,0.8309
mwi,1972,0.8016
mwi,1973,0.8193
mwi,1974,0.8412
mwi,1975,0.8638
mwi,1976,0.913
mwi,1977,0.9029
mwi,1978,0.8437
mwi,1979,0.8169
mwi,1980,0.8121
mwi,1981,0.8953
mwi,1982,1.0555
mwi,1983,1.1748
mwi,1984,1.4134
mwi,1985,1.7191
mwi,1986,1.8611
mwi,1987,2.2087
mwi,1988,2.5613
mwi,1989,2.7595
mwi,1990,2.7289
mwi,1991,2.8033
mwi,1992,3.6033
mwi,1993,4.4028
mwi,1994,8.7364
mwi,1995,15.2837
mwi,1996,15.3085
mwi,1997,16.4442
mwi,1998,31.0727
mwi,1999,44.0881
mwi,2000,59.5438
mwi,2001,72.1973
mwi,2002,76.6833
mwi,2003,97.4425
mwi,2004,108.905
mwi,2005,118.4192
mwi,2006,136.0135
mwi,2007,139.9573
mwi,2008,140.5227
mwi,2009,141.1669
mwi,2010,150.4867
mwi,2011,156.5155
mwi,2012,249.106
mwi,2013,364.4073
mwi,2014,424.8958
mwi,2015,499.6058
mwi,2016,718.005
mwi,2017,730.2725
mwi,2018,732.3325
mwi,2019,745.5407
mwi,2020,749.5275
mys,1960,3.0612
mys,1961,3.0612
mys,1962,3.0612
mys,1963,3.0612
mys,1964,3.0612
mys,1965,3.0612
mys,1966,3.0612
mys,1967,3.0612
mys,1968,3.0612
mys,1969,3.0612
mys,1970,3.0612
mys,1971,3.0523
mys,1972,2.8196
mys,1973,2.4433
mys,1974,2.4071
mys,1975,2.4016
mys,1976,2.5416
mys,1977,2.4613
mys,1978,2.316
mys,1979,2.1884
mys,1980,2.1769
mys,1981,2.3041
mys,1982,2.3354
mys,1983,2.3213
mys,1984,2.3436
mys,1985,2.483
mys,1986,2.5814
mys,1987,2.5196
mys,1988,2.6188
mys,1989,2.7088
mys,1990,2.7049
mys,1991,2.7496
mys,1992,2.5467
mys,1993,2.5741
mys,1994,2.6244
mys,1995,2.508
mys,1996,2.5158
mys,1997,2.8178
mys,1998,3.9248
mys,1999,3.8
mys,2000,3.8
mys,2001,3.8
mys,2002,3.8
mys,2003,3.8
mys,2004,3.8
mys,2005,3.7871
mys,2006,3.6682
mys,2007,3.4376
mys,2008,3.3358
mys,2009,3.5245
mys,2010,3.2211
mys,2011,3.06
mys,2012,3.0888
mys,2013,3.1509
mys,2014,3.2729
mys,2015,3.9055
mys,2016,4.1483
mys,2017,4.3004
mys,2018,4.0351
mys,2019,4.1425
mys,2020,4.2035
nam,1962,0.7133
nam,1963,0.7153
nam,1964,0.7173
nam,1965,0.7163
nam,1966,0.717
nam,1967,0.717
nam,1968,0.717
nam,1969,0.7181
nam,1970,0.7164
nam,1971,0.713
nam,1972,0.7728
nam,1973,0.6941
nam,1974,0.6795
nam,1975,0.7395
nam,1976,0.8696
nam,1977,0.8696
nam,1978,0.8696
nam,1979,0.842
nam,1980,0.7788
nam,1981,0.8776
nam,1982,1.0858
nam,1983,1.1141
nam,1984,1.4753
nam,1985,2.2287
nam,1986,2.285
nam,1987,2.036
nam,1988,2.2735
nam,1989,2.6227
nam,1990,2.5873
nam,1991,2.7613
nam,1992,2.852
nam,1993,3.2677
nam,1994,3.5508
nam,1995,3.6271
nam,1996,4.2993
nam,1997,4.608
nam,1998,5.5283
nam,1999,6.1095
nam,2000,6.9398
nam,2001,8.6092
nam,2002,10.5407
nam,2003,7.5647
nam,2004,6.4597
nam,2005,6.3771
nam,2006,6.7671
nam,2007,7.0544
nam,2008,8.2517
nam,2009,8.5228
nam,2010,7.3303
nam,2011,7.3
nam,2012,8.1938
nam,2013,9.7501
nam,2014,10.8429
nam,2015,12.8819
nam,2016,14.7088
nam,2017,13.305
nam,2018,13.2339
nam,2019,14.4484
nam,2020,16.4633
ncl,1960,89.765
ncl,1961,89.765
ncl,1962,89.765
ncl,1963,89.765
ncl,1964,89.765
ncl,1965,89.765
ncl,1966,89.765
ncl,1967,89.765
ncl,1968,89.765
ncl,1969,94.44
ncl,1970,100.985
ncl,1971,100.68945
ncl,1972,91.64597
ncl,1973,81.05022
ncl,1974,87.52855
ncl,1975,77.93159
ncl,1976,86.89067
ncl,1977,89.33764
ncl,1978,82.05628
ncl,1979,77.35295
ncl,1980,76.82856
ncl,1981,98.81096
ncl,1982,119.49261
ncl,1983,138.5688
ncl,1984,158.89257
ncl,1985,163.36756
ncl,1986,125.92881
ncl,1987,109.2855
ncl,1988,108.30792
ncl,1989,116.00246
ncl,1990,99.0049
ncl,1991,102.58384
ncl,1992,96.2511
ncl,1993,102.96772
ncl,1994,100.94617
ncl,1995,90.75414
ncl,1996,93.00941
ncl,1997,106.12156
ncl,1998,107.26381
ncl,1999,111.96691
ncl,2000,129.20104
ncl,2001,133.23779
ncl,2002,126.20031
ncl,2003,105.49494
ncl,2004,95.93334
ncl,2005,95.91884
ncl,2006,95.03967
ncl,2007,87.07305
ncl,2008,81.13633
ncl,2009,85.55578
ncl,2010,90.01297
ncl,2011,85.72955
ncl,2012,92.88041
ncl,2013,89.85022
ncl,2014,89.82434
ncl,2015,107.55323
ncl,2016,107.80682
ncl,2017,105.63308
ncl,2018,101.04682
ncl,2019,106.58893
ncl,2020,104.71061
ner,1960,245.1951
ner,1961,245.2601
ner,1962,245.0139
ner,1963,245.0164
ner,1964,245.0272
ner,1965,245.0609
ner,1966,245.6784
ner,1967,246.0009
ner,1968,247.5647
ner,1969,259.9606
ner,1970,276.4031
ner,1971,275.3565
ner,1972,252.0276
ner,1973,222.8892
ner,1974,240.7047
ner,1975,214.3129
ner,1976,238.9505
ner,1977,245.6797
ner,1978,225.6559
ner,1979,212.7216
ner,1980,211.2796
ner,1981,271.7315
ner,1982,328.6063
ner,1983,381.066
ner,1984,436.9567
ner,1985,449.263
ner,1986,346.3059
ner,1987,300.5366
ner,1988,297.8482
ner,1989,319.0083
ner,1990,272.2648
ner,1991,282.1069
ner,1992,264.6918
ner,1993,283.1626
ner,1994,555.2047
ner,1995,499.1484
ner,1996,511.5524
ner,1997,583.6694
ner,1998,589.9518
ner,1999,615.4733
ner,2000,710.208
ner,2001,732.3977
ner,2002,693.7132
ner,2003,579.8974
ner,2004,527.338
ner,2005,527.2584
ner,2006,522.4256
ner,2007,478.6337
ner,2008,446
ner,2009,470.2934
ner,2010,494.7943
ner,2011,471.2486
ner,2012,510.5563
ner,2013,493.8996
ner,2014,493.7573
ner,2015,591.2117
ner,2016,592.6056
ner,2017,580.6567
ner,2018,555.4465
ner,2019,585.911
ner,2020,575.586
nga,1960,0.7143
nga,1961,0.7143
nga,1962,0.7143
nga,1963,0.7143
nga,1964,0.7143
nga,1965,0.7143
nga,1966,0.7143
nga,1967,0.7143
nga,1968,0.7143
nga,1969,0.7143
nga,1970,0.7143
nga,1971,1.13
nga,1972,0.899
nga,1973,0.808
nga,1974,0.789
nga,1975,0.826
nga,1976,0.788
nga,1977,0.932
nga,1978,0.987
nga,1979,0.908
nga,1980,0.783
nga,1981,0.847
nga,1982,1.044
nga,1983,1.635
nga,1984,2.257
nga,1985,2.547
nga,1986,3.615
nga,1987,4.645
nga,1988,6.357
nga,1989,9.428
nga,1990,9.154
nga,1991,12.013
nga,1992,18.9566
nga,1993,45.3
nga,1994,52.28
nga,1995,70.36
nga,1996,80
nga,1997,81.14
nga,1998,88
nga,1999,92.3381
nga,2000,101.6973
nga,2001,111.2313
nga,2002,120.5782
nga,2003,129.2224
nga,2004,132.888
nga,2005,131.2743
nga,2006,128.6517
nga,2007,125.8081
nga,2008,117.6937
nga,2009,147.3226
nga,2010,151.0894
nga,2011,155.8907
nga,2012,158.8391
nga,2013,159.2512
nga,2014,164.8818
nga,2015,195.5158
nga,2016,253.4917
nga,2017,305.7893
nga,2018,325
nga,2019,325
nga,2020,356.8229
nic,1960,0
nic,1961,0
nic,1962,0
nic,1963,0
nic,1964,0
nic,1965,0
nic,1966,0
nic,1967,0
nic,1968,0
nic,1969,0
nic,1970,0
nic,1971,0
nic,1972,0
nic,1973,0
nic,1974,0
nic,1975,0
nic,1976,0
nic,1977,0
nic,1978,0
nic,1979,0
nic,1980,0
nic,1981,0
nic,1982,0
nic,1983,0
nic,1984,0
nic,1985,0
nic,1986,0
nic,1987,0
nic,1988,0.00002
nic,1989,0.00302
nic,1990,0.155
nic,1991,4.85
nic,1992,5
nic,1993,6.12
nic,1994,6.72
nic,1995,7.53
nic,1996,8.435
nic,1997,9.4481
nic,1998,10.5821
nic,1999,11.81
nic,2000,12.69
nic,2001,13.4438
nic,2002,14.25
nic,2003,15.104
nic,2004,15.93
nic,2005,16.7333
nic,2006,17.5707
nic,2007,18.4485
nic,2008,19.3719
nic,2009,20.3395
nic,2010,21.3564
nic,2011,22.4243
nic,2012,23.5467
nic,2013,24.7228
nic,2014,25.9589
nic,2015,27.2568
nic,2016,28.621
nic,2017,30.0509
nic,2018,31.5532
nic,2019,33.1217
nic,2020,34.3421
nld,1960,1.72436
nld,1961,1.6563
nld,1962,1.64268
nld,1963,1.64268
nld,1964,1.64268
nld,1965,1.64268
nld,1966,1.64268
nld,1967,1.64268
nld,1968,1.64268
nld,1969,1.64268
nld,1970,1.6427
nld,1971,1.596
nld,1972,1.4564
nld,1973,1.2686
nld,1974,1.2199
nld,1975,1.1476
nld,1976,1.1998
nld,1977,1.1137
nld,1978,0.9818
nld,1979,0.9103
nld,1980,0.9022
nld,1981,1.1323
nld,1982,1.2117
nld,1983,1.2951
nld,1984,1.456
nld,1985,1.5072
nld,1986,1.1118
nld,1987,0.9192
nld,1988,0.8969
nld,1989,0.9623
nld,1990,0.8263
nld,1991,0.8484
nld,1992,0.798
nld,1993,0.8428
nld,1994,0.8259
nld,1995,0.7286
nld,1996,0.765
nld,1997,0.8854
nld,1998,0.9002
nld,1999,0.93828
nld,2000,1.08271
nld,2001,1.11653
nld,2002,1.05756
nld,2003,0.88405
nld,2004,0.80392
nld,2005,0.8038
nld,2006,0.79643
nld,2007,0.72967
nld,2008,0.67992
nld,2009,0.71696
nld,2010,0.75431
nld,2011,0.71841
nld,2012,0.77834
nld,2013,0.75295
nld,2014,0.75273
nld,2015,0.9013
nld,2016,0.90342
nld,2017,0.88521
nld,2018,0.84677
nld,2019,0.89328
nld,2020,0.87551
nld_curacao,2011,1.79
nld_curacao,2012,1.79
nld_curacao,2013,1.79
nld_curacao,2014,1.79
nld_curacao,2015,1.79
nld_curacao,2016,1.79
nld_curacao,2017,1.79
nld_curacao,2018,1.79
nld_curacao,2019,1.79
nld_curacao,2020,1.79
nor,1960,7.28864
nor,1961,7.28864
nor,1962,7.28864
nor,1963,7.28864
nor,1964,7.28864
nor,1965,7.14286
nor,1966,7.14286
nor,1967,7.14286
nor,1968,7.14286
nor,1969,7.14286
nor,1970,7.1429
nor,1971,7.0559
nor,1972,6.5882
nor,1973,5.7658
nor,1974,5.5397
nor,1975,5.2269
nor,1976,5.4565
nor,1977,5.3235
nor,1978,5.2423
nor,1979,5.0641
nor,1980,4.9392
nor,1981,5.7395
nor,1982,6.454
nor,1983,7.2964
nor,1984,8.1615
nor,1985,8.5972
nor,1986,7.3947
nor,1987,6.7375
nor,1988,6.517
nor,1989,6.9045
nor,1990,6.2597
nor,1991,6.4829
nor,1992,6.2145
nor,1993,7.0941
nor,1994,7.0576
nor,1995,6.3352
nor,1996,6.4498
nor,1997,7.0734
nor,1998,7.5451
nor,1999,7.7992
nor,2000,8.8018
nor,2001,8.9917
nor,2002,7.9838
nor,2003,7.0802
nor,2004,6.7408
nor,2005,6.4425
nor,2006,6.4133
nor,2007,5.8617
nor,2008,5.64
nor,2009,6.2883
nor,2010,6.04417
nor,2011,5.60461
nor,2012,5.8175
nor,2013,5.875
nor,2014,6.30167
nor,2015,8.06417
nor,2016,8.4
nor,2017,8.27167
nor,2018,8.1325
nor,2019,8.8
nor,2020,9.41583
npl,1960,7.619
npl,1961,7.619
npl,1962,7.619
npl,1963,9.2887
npl,1964,10.125
npl,1965,7.619
npl,1966,7.619
npl,1967,7.619
npl,1968,9.2887
npl,1969,10.125
npl,1970,10.125
npl,1971,10.125
npl,1972,10.125
npl,1973,10.2551
npl,1974,10.516
npl,1975,10.516
npl,1976,11.9728
npl,1977,12.5
npl,1978,12.3005
npl,1979,12
npl,1980,12
npl,1981,12
npl,1982,12.9363
npl,1983,13.7955
npl,1984,15.2603
npl,1985,17.7815
npl,1986,19.5469
npl,1987,21.5957
npl,1988,22.055
npl,1989,25.3229
npl,1990,28.5084
npl,1991,31.57
npl,1992,44.9
npl,1993,48
npl,1994,49
npl,1995,49.8
npl,1996,55.05
npl,1997,57.03
npl,1998,61.95
npl,1999,67.95
npl,2000,69.07
npl,2001,73.5
npl,2002,75.93
npl,2003,77.7558
npl,2004,73.7907
npl,2005,72.4961
npl,2006,72.3247
npl,2007,70.4875
npl,2008,65.0163
npl,2009,76.8785
npl,2010,74.536
npl,2011,72.2737
npl,2012,81.0197
npl,2013,87.9558
npl,2014,98.2124
npl,2015,99.4893
npl,2016,106.3519
npl,2017,106.2125
npl,2018,104.373
npl,2019,112.87983
npl,2020,116.31104
nru,2010,1.1353
nru,2011,1.0143
nru,2012,0.9698
nru,2013,0.9747
nru,2014,1.0893
nru,2015,1.2019
nru,2016,1.3738
nru,2017,1.3259
nru,2018,1.2901
nru,2019,1.3982
nru,2020,1.4918
nzl,1960,0.51371
nzl,1961,0.51459
nzl,1962,0.51724
nzl,1963,0.51724
nzl,1964,0.51724
nzl,1965,0.71919
nzl,1966,0.71919
nzl,1967,0.73367
nzl,1968,0.89286
nzl,1969,0.89286
nzl,1970,0.8929
nzl,1971,0.8665
nzl,1972,0.8228
nzl,1973,0.7187
nzl,1974,0.7252
nzl,1975,0.8854
nzl,1976,1.0264
nzl,1977,1.0127
nzl,1978,0.9568
nzl,1979,0.9983
nzl,1980,1.0362
nzl,1981,1.2011
nzl,1982,1.373
nzl,1983,1.5216
nzl,1984,1.9286
nzl,1985,1.955
nzl,1986,1.8936
nzl,1987,1.6155
nzl,1988,1.5525
nzl,1989,1.6897
nzl,1990,1.6733
nzl,1991,1.7772
nzl,1992,1.8808
nzl,1993,1.8081
nzl,1994,1.6379
nzl,1995,1.5056
nzl,1996,1.4414
nzl,1997,1.5863
nzl,1998,1.8999
nzl,1999,1.9269
nzl,2000,2.2773
nzl,2001,2.3892
nzl,2002,2.0289
nzl,2003,1.6374
nzl,2004,1.4875
nzl,2005,1.4203
nzl,2006,1.5421
nzl,2007,1.3607
nzl,2008,1.4227
nzl,2009,1.6009
