geo,time,ny_gdp_mktp_cn
gtm,1992,53985418500
gtm,1993,64243235700
gtm,1994,74669184400
gtm,1995,85156693000
gtm,1996,95478558700
gtm,1997,107873382000
gtm,1998,124022534000
gtm,1999,135286970000
gtm,2000,149743023000
gtm,2001,144639135000
gtm,2002,159908446000
gtm,2003,171335652000
gtm,2004,187356905000
gtm,2005,204462894000
gtm,2006,226134533000
gtm,2007,257576324000
gtm,2008,291089203000
gtm,2009,303007101000
gtm,2010,327762554000
gtm,2011,364949303000
gtm,2012,388499254000
gtm,2013,416383221000
gtm,2014,447326327000
gtm,2015,476022821000
gtm,2016,502001705000
gtm,2017,526507414000
gtm,2018,550469983000
gtm,2019,592799951000
gtm,2020,599235808000
gum,2002,3394000000
gum,2003,3569000000
gum,2004,3869000000
gum,2005,4213000000
gum,2006,4238000000
gum,2007,4397000000
gum,2008,4658000000
gum,2009,4828000000
gum,2010,4949000000
gum,2011,4984000000
gum,2012,5265000000
gum,2013,5399000000
gum,2014,5610000000
gum,2015,5799000000
gum,2016,5901000000
gum,2017,6013000000
gum,2018,6060000000
gum,2019,6364000000
gum,2020,5844000000
guy,1960,291800000
guy,1961,318600000
guy,1962,334200000
guy,1963,301300000
guy,1964,333900000
guy,1965,362500000
guy,1966,388800000
guy,1967,425300000
guy,1968,459500000
guy,1969,498600000
guy,1970,535600000
guy,1971,564100000
guy,1972,599300000
guy,1973,644800000
guy,1974,954700000
guy,1975,1187500000
guy,1976,1136100000
guy,1977,1124700000
guy,1978,1267700000
guy,1979,1326100000
guy,1980,1508000000
guy,1981,1596999900
guy,1982,1446000000
guy,1983,1468000000
guy,1984,1663000100
guy,1985,1950000000
guy,1986,2169999900
guy,1987,3475000100
guy,1988,4137999900
guy,1989,10329999400
guy,1990,15664999400
guy,1991,38966000000
guy,1992,46734000000
guy,1993,59124000000
guy,1994,74803003400
guy,1995,88271003600
guy,1996,99039002600
guy,1997,106678001700
guy,1998,108002000900
guy,1999,123664998400
guy,2000,130012004400
guy,2001,133403800000
guy,2002,138447850000
guy,2003,144064000000
guy,2004,156229500000
guy,2005,164873000000
guy,2006,476411796400
guy,2007,552603000000
guy,2008,616029000000
guy,2009,645637000000
guy,2010,699064000000
guy,2011,753107000000
guy,2012,830326000000
guy,2013,856042000000
guy,2014,852152000000
guy,2015,883787000000
guy,2016,925677000000
guy,2017,980498000000
guy,2018,994472000000
guy,2019,1078729000000
guy,2020,1140757000000
hkg,1960,7116188200
hkg,1961,7455000000
hkg,1962,8687000000
hkg,1963,10427000000
hkg,1964,11888000000
hkg,1965,13953000000
hkg,1966,14282000000
hkg,1967,15475000000
hkg,1968,16533000000
hkg,1969,19437000000
hkg,1970,23106000000
hkg,1971,26681000000
hkg,1972,32213000000
hkg,1973,41327000000
hkg,1974,47240000000
hkg,1975,49589000000
hkg,1976,63156000000
hkg,1977,73284000000
hkg,1978,85782000000
hkg,1979,112691000000
hkg,1980,143619000000
hkg,1981,173578000000
hkg,1982,196005000000
hkg,1983,217281000000
hkg,1984,261992000000
hkg,1985,278128000000
hkg,1986,320525000000
hkg,1987,394770000000
hkg,1988,466076000000
hkg,1989,536558000000
hkg,1990,599256000000
hkg,1991,691323000000
hkg,1992,807130000000
hkg,1993,931010000000
hkg,1994,1049610000000
hkg,1995,1119006000000
hkg,1996,1235301000000
hkg,1997,1373083000000
hkg,1998,1308074000000
hkg,1999,1285946000000
hkg,2000,1337501000000
hkg,2001,1321142000000
hkg,2002,1297341000000
hkg,2003,1256669000000
hkg,2004,1316949000000
hkg,2005,1412125000000
hkg,2006,1503351000000
hkg,2007,1650756000000
hkg,2008,1707487000000
hkg,2009,1659245000000
hkg,2010,1776332000000
hkg,2011,1934430000000
hkg,2012,2037059000000
hkg,2013,2138305000000
hkg,2014,2260005000000
hkg,2015,2398280000000
hkg,2016,2490438000000
hkg,2017,2659384000000
hkg,2018,2835119000000
hkg,2019,2844560000000
hkg,2020,2688536000000
hnd,1960,671300000
hnd,1961,712400000
hnd,1962,775500000
hnd,1963,820400000
hnd,1964,914000000
hnd,1965,1017300000
hnd,1966,1099900000
hnd,1967,1196200000
hnd,1968,1293600000
hnd,1969,1336000100
hnd,1970,1446000000
hnd,1971,1462000000
hnd,1972,1605999900
hnd,1973,1824999900
hnd,1974,2069000000
hnd,1975,2248000000
hnd,1976,2695999900
hnd,1977,3338999900
hnd,1978,6194484186.44882
hnd,1979,7088563952.58396
hnd,1980,7936320091.97367
hnd,1981,8087789757.1601
hnd,1982,8533007051.22102
hnd,1983,8953394369.71961
hnd,1984,9830623692.97654
hnd,1985,10556241425.0918
hnd,1986,11355657917.8121
hnd,1987,12381042482.9299
hnd,1988,13753330823.3056
hnd,1989,15753800215.1568
hnd,1990,20243415275.8322
hnd,1991,24715575700
hnd,1992,27179970600
hnd,1993,32103058400
hnd,1994,39036009800
hnd,1995,51281997600
hnd,1996,61745943200
hnd,1997,75442860400
hnd,1998,86200247200
hnd,1999,92048369600
hnd,2000,106654200000
hnd,2001,118415700000
hnd,2002,129166600000
hnd,2003,142817800000
hnd,2004,161507500000
hnd,2005,183747400000
hnd,2006,206288000000
hnd,2007,233567200000
hnd,2008,262416900000
hnd,2009,275632200000
hnd,2010,299286000000
hnd,2011,335027800000
hnd,2012,361348500000
hnd,2013,376539400000
hnd,2014,414633500000
hnd,2015,460405200000
hnd,2016,495921900000
hnd,2017,543403000000
hnd,2018,575284900000
hnd,2019,614917700000
hnd,2020,585733600000
hrv,1995,118827514472.524
hrv,1996,130828333579.42599
hrv,1997,148415646641.47501
hrv,1998,164127442248.60001
hrv,1999,168386921992.28699
hrv,2000,180782421491.952
hrv,2001,194138024424.65799
hrv,2002,213122263459.78799
hrv,2003,234578362577.94101
hrv,2004,253193895564.35297
hrv,2005,272357477545.73999
hrv,2006,296914766354.31299
hrv,2007,324783331361.70801
hrv,2008,349157251572.34601
hrv,2009,333332500612.49701
hrv,2010,332222889930.57001
hrv,2011,337571775552.57001
hrv,2012,334591920132.84698
hrv,2013,335955157735.92401
hrv,2014,335292154325.50403
hrv,2015,344034413862.49103
hrv,2016,355920333457.01501
hrv,2017,372354867066.03296
hrv,2018,390855978562.49902
hrv,2019,412228312946
hrv,2020,378348996914.78094
hti,1960,1365936000
hti,1961,1355330000
hti,1962,1409484000
hti,1963,1474417000
hti,1964,1626406000
hti,1965,1766259000
hti,1966,1844743000
hti,1967,1845621000
hti,1968,1839844000
hti,1969,1959102000
hti,1970,1656000000
hti,1971,1814000000
hti,1972,1860000000
hti,1973,2334000000
hti,1974,2827000000
hti,1975,3407000000
hti,1976,4395000000
hti,1977,4735000000
hti,1978,4871000000
hti,1979,5403000000
hti,1980,6919000000
hti,1981,7397000000
hti,1982,7371000000
hti,1983,8118000000
hti,1984,9081000000
hti,1985,10047000000
hti,1986,11590000000
hti,1987,10236000000
hti,1988,13069634000
hti,1989,13681219000
hti,1990,15481449000
hti,1991,18077000000
hti,1992,20696000000
hti,1993,23162000000
hti,1994,31959000000
hti,1995,40728899000
hti,1996,46647000000
hti,1997,54006000000
hti,1998,62997000000
hti,1999,69254000000
hti,2000,133691930700
hti,2001,150884945100
hti,2002,164056098800
hti,2003,195267378900
hti,2004,239564076600
hti,2005,280063576600
hti,2006,311615042400
hti,2007,356149437400
hti,2008,401233924500
hti,2009,471795554900
hti,2010,478044247100
hti,2011,524124004000
hti,2012,569992486400
hti,2013,642673665900
hti,2014,675571518800
hti,2015,720254965000
hti,2016,844479034100
hti,2017,986919147300
hti,2018,1076412654200
hti,2019,1244013989400
hti,2020,1449887472500
hun,1991,2597308031000
hun,1992,3059263140000
hun,1993,3688852139000
hun,1994,4537754652000
hun,1995,5836483000000
hun,1996,7122305000000
hun,1997,8834560000000
hun,1998,10442818000000
hun,1999,11637546000000
hun,2000,13324052000000
hun,2001,15398700000000
hun,2002,17433859000000
hun,2003,19133811000000
hun,2004,21114159000000
hun,2005,22600066000000
hun,2006,24352909000000
hun,2007,25749398000000
hun,2008,27258344000000
hun,2009,26529876000000
hun,2010,27496693000000
hun,2011,28549802000000
hun,2012,29006331000000
hun,2013,30362703000000
hun,2014,32815207000000
hun,2015,34975313000000
hun,2016,36214066000000
hun,2017,39281357000000
hun,2018,43392436000000
hun,2019,47530610000000
hun,2020,47988479000000
idn,1960,390200000000
idn,1961,470100000000
idn,1962,1335100000000
idn,1963,3208800000000
idn,1964,7133500000000
idn,1965,23710000000000
idn,1966,315900000000
idn,1967,847800000000
idn,1968,2096700000000
idn,1969,2718000000000
idn,1970,3340000000000
idn,1971,3672000000000
idn,1972,4564000000000
idn,1973,6753400000000
idn,1974,10708000000000
idn,1975,12642500000000
idn,1976,15466700000000
idn,1977,19010700000000
idn,1978,22746000000000
idn,1979,32025400000000
idn,1980,45445700000000
idn,1981,54027000000000
idn,1982,59632600000000
idn,1983,73697600000000
idn,1984,87054800000000
idn,1985,94720800000000
idn,1986,102545900000000
idn,1987,124816900000000
idn,1988,142104800000000
idn,1989,167184700000000
idn,1990,195597200000000
idn,1991,227450200000000
idn,1992,259884500000000
idn,1993,329775800000000
idn,1994,382219700000000
idn,1995,454514100000000
idn,1996,532568000000000
idn,1997,627695800000000
idn,1998,955753500000000
idn,1999,1099731600000000
idn,2000,1389769900000000
idn,2001,1646322000000000
idn,2002,1821833400000000
idn,2003,2013674600000000
idn,2004,2295826200000000
idn,2005,2774281100000000
idn,2006,3339216800000000
idn,2007,3950893200000000
idn,2008,4948688397216100
idn,2009,5606203365757500
idn,2010,6864133100000000
idn,2011,7831726000000000
idn,2012,8615704500000000
idn,2013,9546134000000000
idn,2014,10569705300000000
idn,2015,11526332800000000
idn,2016,12401728500000000
idn,2017,13589825700000000
idn,2018,14838756000000000
idn,2019,15832535400000000
idn,2020,15434151800000000
ind,1960,176332604026.54001
ind,1961,186820935960.28
ind,1962,200768760462.95001
ind,1963,230580357318.17999
ind,1964,268953492669.22
ind,1965,283600217485.16998
ind,1966,321058234237.37
ind,1967,376012066525.84998
ind,1968,398140919031.16998
ind,1969,438359962626.37
ind,1970,468168622908.88
ind,1971,501199112456.35999
ind,1972,552453366225.33997
ind,1973,672406564750.95996
ind,1974,793778760987.78003
ind,1975,852124496861.99011
ind,1976,918116831145.5
ind,1977,1040235198686.18005
ind,1978,1126713683356.82007
ind,1979,1235621792692.68994
ind,1980,1470628683724.40991
ind,1981,1727755053220.62988
ind,1982,1932545634078.53003
ind,1983,2250742389632.27979
ind,1984,2521882497861.3501
ind,1985,2845340853904.18945
ind,1986,3183659412846.16016
ind,1987,3618647035299.16016
ind,1988,4293629901195.74023
ind,1989,4932776135720.82031
ind,1990,5761092055692.79004
ind,1991,6622604835400
ind,1992,7611959317400
ind,1993,8759924253800
ind,1994,10275700589300
ind,1995,12055826758200
ind,1996,13948159747000
ind,1997,15452938758400
ind,1998,17722970117100
ind,1999,19882615729000
ind,2000,21398856906300
ind,2001,23152429571000
ind,2002,24926137846800
ind,2003,27925301413900
ind,2004,31863319237500
ind,2005,36321246607100
ind,2006,42546289837900
ind,2007,48986620590600
ind,2008,55141523846600
ind,2009,63664065417200
ind,2010,76344721043700
ind,2011,87363287113700
ind,2012,99440131041500
ind,2013,112335216116400
ind,2014,124679592925500
ind,2015,137718738788600
ind,2016,153916690148700
ind,2017,170900423611300
ind,2018,188869569075800
ind,2019,203510128945000
ind,2020,197456703597200
irl,1960,879443520
irl,1961,946867776
irl,1962,1025019008
irl,1963,1102334336
irl,1964,1254596480
irl,1965,1335812224
irl,1966,1407611520
irl,1967,1537325184
irl,1968,1734561280
irl,1969,2003583488
irl,1970,2325921000
irl,1971,2660267000
irl,1972,3212102000
irl,1973,3877492000
irl,1974,4288785000
irl,1975,5443706000
irl,1976,6680024000
irl,1977,8187667000
irl,1978,9699903000
irl,1979,11365315000
irl,1980,13438000000
irl,1981,16306713000
irl,1982,19211314000
irl,1983,21216671000
irl,1984,23552928000
irl,1985,25538905000
irl,1986,27095070000
irl,1987,28981691000
irl,1988,31483709000
irl,1989,35153676000
irl,1990,37851934000
irl,1991,39277360000
irl,1992,41732005000
irl,1993,45073789000
irl,1994,48475910000
irl,1995,54758740000
irl,1996,60147568000
irl,1997,69400729000
irl,1998,80430814000
irl,1999,92790527000
irl,2000,108495289000
irl,2001,122089174000
irl,2002,135997894000
irl,2003,145576854000
irl,2004,156259951000
irl,2005,170306765000
irl,2006,184916243000
irl,2007,197069396000
irl,2008,187282983000
irl,2009,169519713000
irl,2010,167363070000
irl,2011,171683363000
irl,2012,175512764000
irl,2013,179411214000
irl,2014,194933757000
irl,2015,262800045000
irl,2016,270058101000
irl,2017,296925218000
irl,2018,326042797000
irl,2019,356526263000
irl,2020,372868501000
irn,1960,318084430035.20502
irn,1961,335341393934.15302
irn,1962,355537656048.62201
irn,1963,373343572392.85999
irn,1964,407523307813.38
irn,1965,469446984624.80896
irn,1966,514337854385.13397
irn,1967,572320314529.62
irn,1968,653205351712.276
irn,1969,738039037767.81201
irn,1970,831450570384.396
irn,1971,1040183968479.88
irn,1972,1299374842180.47998
irn,1973,1865441538822.62964
irn,1974,3124889851378.3501
irn,1975,3529377972702.39014
irn,1976,4800280238520.96973
irn,1977,5688676060181.86035
irn,1978,5496649463898.90039
irn,1979,6370367554544.80957
irn,1980,6753979874640.13965
irn,1981,8042658501438.05078
irn,1982,10636624378827.40039
irn,1983,13639419881495.90039
irn,1984,14913555913591
irn,1985,15808050375669.09961
irn,1986,16006188708352.90039
irn,1987,19419388509226.39844
irn,1988,21900607581595.60156
irn,1989,27232178019077.30078
irn,1990,37986542436154.79688
irn,1991,53785438612200
irn,1992,71861214730000
irn,1993,106133132681300
irn,1994,139731641980700
irn,1995,197370155097300
irn,1996,270427231014700
irn,1997,316638314729100
irn,1998,353547784240200
irn,1999,474975733768600
irn,2000,628070077414500
irn,2001,738307447972100
irn,2002,1023613009494600
irn,2003,1258128741593600
irn,2004,1637032106708400
irn,2005,2029907660462500
irn,2006,2442212113176500
irn,2007,3247304255164000
irn,2008,3887723271028800
irn,2009,4107466221894700
irn,2010,5035812289024900
irn,2011,6396330919248400
irn,2012,7341942699645000
irn,2013,9933967854471800
irn,2014,11517487617597200
irn,2015,11414166952710300
irn,2016,13151259167830600
irn,2017,15316529117365900
irn,2018,19128840154145800
irn,2019,24412569472460900
irn,2020,35084726045503400
irq,1960,601399800
irq,1961,654100200
irq,1962,698000100
irq,1963,706500100
irq,1964,835800100
irq,1968,1034500000
irq,1969,1074200000
irq,1970,1171900000
irq,1971,1366400000
irq,1972,1369500000
irq,1973,1555200000
irq,1974,3400900000
irq,1975,3974300000
irq,1976,5243000000
irq,1977,5858200000
irq,1978,7017000000
irq,1979,11167200000
irq,1980,15770700000
irq,1981,11346900000
irq,1982,12714700000
irq,1983,12621000000
irq,1984,14550900000
irq,1985,15011800000
irq,1986,14652000000
irq,1987,17600000000
irq,1988,19432200000
irq,1989,20407900000
irq,1990,55926500000
irq,1991,42451600000
irq,1992,115108400000
irq,1993,321646900000
irq,1994,1658325800000
irq,1995,6695482900000
irq,1996,6500924600000
irq,1997,15093144000000
irq,1998,17125847500000
irq,1999,34464012600000
irq,2000,50213699900000
irq,2001,41314568500000
irq,2002,41022927400000
irq,2003,29585788600000
irq,2004,53235358700000
irq,2005,73533598600000
irq,2006,95587954800000
irq,2007,111455813400000
irq,2008,157026061600000
irq,2009,130643200400000
irq,2010,162064565500000
irq,2011,217327107400000
irq,2012,254225490700000
irq,2013,273587529200000
irq,2014,266332655100000
irq,2015,194680971800000
irq,2016,196924141700000
irq,2017,221665709500000
irq,2018,268918874000000
irq,2019,277884869400000
irq,2020,198774325400000
isl,1960,89909544
isl,1961,101765752
isl,1962,122514104
isl,1963,146226512
isl,1964,186735216
isl,1965,225188832
isl,1966,270424128
isl,1967,274374816
isl,1968,294918368
isl,1969,364944192
isl,1970,463500000
isl,1971,589821000
isl,1972,741077000
isl,1973,1040497000
isl,1974,1514433000
isl,1975,2162367000
isl,1976,3041307000
isl,1977,4392062000
isl,1978,6809812000
isl,1979,10061212000
isl,1980,16222696000
isl,1981,25234109000
isl,1982,39606648000
isl,1983,68713950000
isl,1984,90784745000
isl,1985,123861149000
isl,1986,163990250000
isl,1987,213510457000
isl,1988,262670831000
isl,1989,323573569000
isl,1990,377022532000
isl,1991,407648518000
isl,1992,407481463000
isl,1993,420396007000
isl,1994,446906966000
isl,1995,460839952000
isl,1996,493834405000
isl,1997,536721938000
isl,1998,603407606000
isl,1999,649719107000
isl,2000,709561315000
isl,2001,802276656000
isl,2002,854139932000
isl,2003,876732708000
isl,2004,970421488000
isl,2005,1061428264000
isl,2006,1225716056000
isl,2007,1386951246000
isl,2008,1589625135000
isl,2009,1626390727000
isl,2010,1680966939000
isl,2011,1765008670000
isl,2012,1845159750000
isl,2013,1970145725000
isl,2014,2086359608000
isl,2015,2310847787000
isl,2016,2512054819000
isl,2017,2641959405000
isl,2018,2844727636000
isl,2019,3047727355000
isl,2020,2941098988000
isr,1960,519700
isr,1961,627700
isr,1962,753000
isr,1963,897700
isr,1964,1021600
isr,1965,1099000
isr,1966,1194000
isr,1967,1209000
isr,1968,1385700
isr,1969,1598800
isr,1995,302953952000
isr,1996,351663633000
isr,1997,395830696000
isr,1998,440808114000
isr,1999,485033407000
isr,2000,540061471000
isr,2001,550174202000
isr,2002,573977246000
isr,2003,578583075000
isr,2004,607630782000
isr,2005,640202129000
isr,2006,686841498000
isr,2007,736014537000
isr,2008,777561040000
isr,2009,817735309000
isr,2010,877367644000
isr,2011,938521387000
isr,2012,996436152000
isr,2013,1062167270000
isr,2014,1112537666000
isr,2015,1166354254000
isr,2016,1225234543000
isr,2017,1278840101000
isr,2018,1341580596000
isr,2019,1418448753000
isr,2020,1401405958000
ita,1960,13014645760
ita,1961,14474595328
ita,1962,16263192576
ita,1963,18628194304
ita,1964,20392112128
ita,1965,21942366208
ita,1966,23774728192
ita,1967,26188599296
ita,1968,28386482176
ita,1969,31337662464
ita,1970,36604008000
ita,1971,39945026000
ita,1972,43752324000
ita,1973,52840658000
ita,1974,67033712000
ita,1975,76779041000
ita,1976,96605958000
ita,1977,117386640000
ita,1978,138090063000
ita,1979,168926870000
ita,1980,211090672000
ita,1981,252865644000
ita,1982,298449943000
ita,1983,347522438000
ita,1984,397339289000
ita,1985,445931669000
ita,1986,493033453000
ita,1987,539344368000
ita,1988,599339541000
ita,1989,658049420000
ita,1990,730940578000
ita,1991,798453254000
ita,1992,840282887000
ita,1993,865491428000
ita,1994,915427658000
ita,1995,988243200000
ita,1996,1045872700000
ita,1997,1092357300000
ita,1998,1138856100000
ita,1999,1175149500000
ita,2000,1241512900000
ita,2001,1304136800000
ita,2002,1350258900000
ita,2003,1394693200000
ita,2004,1452319000000
ita,2005,1493635300000
ita,2006,1552686800000
ita,2007,1614839800000
ita,2008,1637699400000
ita,2009,1577255900000
ita,2010,1611279400000
ita,2011,1648755800000
ita,2012,1624358700000
ita,2013,1612751300000
ita,2014,1627405600000
ita,2015,1655355000000
ita,2016,1695786800000
ita,2017,1736592800000
ita,2018,1771391200000
ita,2019,1794934900000
ita,2020,1653577200000
jam,1960,499331900
jam,1961,534317000
jam,1962,555520000
jam,1963,590505000
jam,1964,641392400
jam,1965,694400000
jam,1966,783400000
jam,1967,831400000
jam,1968,903200000
jam,1969,992700000
jam,1970,1170599900
jam,1971,1282400000
jam,1972,1439100000
jam,1973,1719900000
jam,1974,2159200000
jam,1975,2600399900
jam,1976,2696399900
jam,1977,2954299900
jam,1978,3737400100
jam,1979,4279700000
jam,1980,4773100000
jam,1981,5306900000
jam,1982,5867100200
jam,1983,6993200100
jam,1984,9358499800
jam,1985,11674300400
jam,1986,15088962600
jam,1987,18034714600
jam,1988,21012066300
jam,1989,25304791000
jam,1990,32990537700
jam,1991,49750298600
jam,1992,81175224300
jam,1993,135722000000
jam,1994,180403000000
jam,1995,231148000000
jam,1996,274458000000
jam,1997,297399000000
jam,1998,321172000000
