geo,time,sp_dyn_tfrt_in
mda,1977,2.455
mda,1978,2.454
mda,1979,2.462
mda,1980,2.481
mda,1981,2.51
mda,1982,2.546
mda,1983,2.585
mda,1984,2.62
mda,1985,2.643
mda,1986,2.646
mda,1987,2.625
mda,1988,2.578
mda,1989,2.506
mda,1990,2.414
mda,1991,2.309
mda,1992,2.199
mda,1993,2.093
mda,1994,1.994
mda,1995,1.901
mda,1996,1.811
mda,1997,1.719
mda,1998,1.623
mda,1999,1.527
mda,2000,1.435
mda,2001,1.354
mda,2002,1.29
mda,2003,1.247
mda,2004,1.224
mda,2005,1.219
mda,2006,1.227
mda,2007,1.241
mda,2008,1.256
mda,2009,1.268
mda,2010,1.275
mda,2011,1.276
mda,2012,1.273
mda,2013,1.27
mda,2014,1.265
mda,2015,1.261
mda,2016,1.259
mda,2017,1.259
mda,2018,1.262
mda,2019,1.269
mda,2020,1.278
mdg,1960,7.3
mdg,1961,7.301
mdg,1962,7.303
mdg,1963,7.305
mdg,1964,7.307
mdg,1965,7.308
mdg,1966,7.307
mdg,1967,7.304
mdg,1968,7.297
mdg,1969,7.286
mdg,1970,7.27
mdg,1971,7.248
mdg,1972,7.221
mdg,1973,7.188
mdg,1974,7.149
mdg,1975,7.102
mdg,1976,7.044
mdg,1977,6.976
mdg,1978,6.898
mdg,1979,6.813
mdg,1980,6.725
mdg,1981,6.637
mdg,1982,6.554
mdg,1983,6.477
mdg,1984,6.41
mdg,1985,6.353
mdg,1986,6.307
mdg,1987,6.27
mdg,1988,6.237
mdg,1989,6.208
mdg,1990,6.179
mdg,1991,6.149
mdg,1992,6.116
mdg,1993,6.078
mdg,1994,6.033
mdg,1995,5.979
mdg,1996,5.912
mdg,1997,5.835
mdg,1998,5.748
mdg,1999,5.653
mdg,2000,5.551
mdg,2001,5.447
mdg,2002,5.342
mdg,2003,5.24
mdg,2004,5.141
mdg,2005,5.047
mdg,2006,4.956
mdg,2007,4.866
mdg,2008,4.777
mdg,2009,4.689
mdg,2010,4.603
mdg,2011,4.52
mdg,2012,4.442
mdg,2013,4.369
mdg,2014,4.302
mdg,2015,4.241
mdg,2016,4.184
mdg,2017,4.13
mdg,2018,4.077
mdg,2019,4.026
mdg,2020,3.976
mdv,1960,7.021
mdv,1961,7.075
mdv,1962,7.118
mdv,1963,7.152
mdv,1964,7.179
mdv,1965,7.201
mdv,1966,7.218
mdv,1967,7.231
mdv,1968,7.237
mdv,1969,7.237
mdv,1970,7.227
mdv,1971,7.201
mdv,1972,7.159
mdv,1973,7.103
mdv,1974,7.04
mdv,1975,6.981
mdv,1976,6.944
mdv,1977,6.936
mdv,1978,6.961
mdv,1979,7.013
mdv,1980,7.081
mdv,1981,7.151
mdv,1982,7.203
mdv,1983,7.219
mdv,1984,7.189
mdv,1985,7.106
mdv,1986,6.967
mdv,1987,6.78
mdv,1988,6.555
mdv,1989,6.295
mdv,1990,6.003
mdv,1991,5.68
mdv,1992,5.332
mdv,1993,4.969
mdv,1994,4.6
mdv,1995,4.237
mdv,1996,3.888
mdv,1997,3.56
mdv,1998,3.259
mdv,1999,2.993
mdv,2000,2.771
mdv,2001,2.596
mdv,2002,2.465
mdv,2003,2.372
mdv,2004,2.313
mdv,2005,2.279
mdv,2006,2.262
mdv,2007,2.254
mdv,2008,2.245
mdv,2009,2.231
mdv,2010,2.206
mdv,2011,2.171
mdv,2012,2.129
mdv,2013,2.084
mdv,2014,2.038
mdv,2015,1.991
mdv,2016,1.947
mdv,2017,1.906
mdv,2018,1.87
mdv,2019,1.84
mdv,2020,1.815
mex,1960,6.769
mex,1961,6.768
mex,1962,6.77
mex,1963,6.775
mex,1964,6.78
mex,1965,6.783
mex,1966,6.779
mex,1967,6.764
mex,1968,6.734
mex,1969,6.684
mex,1970,6.611
mex,1971,6.51
mex,1972,6.382
mex,1973,6.23
mex,1974,6.057
mex,1975,5.866
mex,1976,5.661
mex,1977,5.448
mex,1978,5.234
mex,1979,5.024
mex,1980,4.823
mex,1981,4.636
mex,1982,4.463
mex,1983,4.304
mex,1984,4.158
mex,1985,4.026
mex,1986,3.904
mex,1987,3.79
mex,1988,3.68
mex,1989,3.574
mex,1990,3.47
mex,1991,3.369
mex,1992,3.273
mex,1993,3.182
mex,1994,3.097
mex,1995,3.018
mex,1996,2.946
mex,1997,2.88
mex,1998,2.821
mex,1999,2.766
mex,2000,2.716
mex,2001,2.669
mex,2002,2.623
mex,2003,2.579
mex,2004,2.536
mex,2005,2.495
mex,2006,2.456
mex,2007,2.421
mex,2008,2.391
mex,2009,2.364
mex,2010,2.34
mex,2011,2.317
mex,2012,2.294
mex,2013,2.27
mex,2014,2.243
mex,2015,2.215
mex,2016,2.186
mex,2017,2.157
mex,2018,2.129
mex,2019,2.103
mex,2020,2.079
mhl,1987,5.9
mhl,1999,5.71
mhl,2005,4.5
mhl,2006,4.5
mhl,2007,4.5
mhl,2011,4.05
mkd,1960,3.842
mkd,1961,3.758
mkd,1962,3.691
mkd,1963,3.638
mkd,1964,3.595
mkd,1965,3.552
mkd,1966,3.502
mkd,1967,3.439
mkd,1968,3.36
mkd,1969,3.265
mkd,1970,3.158
mkd,1971,3.044
mkd,1972,2.932
mkd,1973,2.828
mkd,1974,2.738
mkd,1975,2.663
mkd,1976,2.606
mkd,1977,2.562
mkd,1978,2.529
mkd,1979,2.505
mkd,1980,2.486
mkd,1981,2.468
mkd,1982,2.449
mkd,1983,2.426
mkd,1984,2.399
mkd,1985,2.368
mkd,1986,2.335
mkd,1987,2.301
mkd,1988,2.269
mkd,1989,2.238
mkd,1990,2.206
mkd,1991,2.171
mkd,1992,2.131
mkd,1993,2.085
mkd,1994,2.033
mkd,1995,1.977
mkd,1996,1.919
mkd,1997,1.864
mkd,1998,1.812
mkd,1999,1.765
mkd,2000,1.723
mkd,2001,1.683
mkd,2002,1.644
mkd,2003,1.605
mkd,2004,1.566
mkd,2005,1.5
mkd,2006,1.46
mkd,2007,1.46
mkd,2008,1.47
mkd,2009,1.5
mkd,2010,1.6
mkd,2011,1.46
mkd,2012,1.5
mkd,2013,1.5
mkd,2014,1.5
mkd,2015,1.49
mkd,2016,1.5
mkd,2017,1.43
mkd,2018,1.42
mkd,2019,1.34
mkd,2020,1.3
mli,1960,6.967
mli,1961,6.979
mli,1962,6.994
mli,1963,7.011
mli,1964,7.03
mli,1965,7.05
mli,1966,7.07
mli,1967,7.089
mli,1968,7.106
mli,1969,7.121
mli,1970,7.133
mli,1971,7.141
mli,1972,7.147
mli,1973,7.151
mli,1974,7.153
mli,1975,7.154
mli,1976,7.154
mli,1977,7.153
mli,1978,7.152
mli,1979,7.151
mli,1980,7.15
mli,1981,7.15
mli,1982,7.15
mli,1983,7.15
mli,1984,7.15
mli,1985,7.151
mli,1986,7.153
mli,1987,7.156
mli,1988,7.161
mli,1989,7.164
mli,1990,7.165
mli,1991,7.159
mli,1992,7.146
mli,1993,7.124
mli,1994,7.094
mli,1995,7.058
mli,1996,7.02
mli,1997,6.983
mli,1998,6.95
mli,1999,6.921
mli,2000,6.897
mli,2001,6.878
mli,2002,6.861
mli,2003,6.842
mli,2004,6.821
mli,2005,6.794
mli,2006,6.76
mli,2007,6.719
mli,2008,6.67
mli,2009,6.612
mli,2010,6.547
mli,2011,6.474
mli,2012,6.396
mli,2013,6.315
mli,2014,6.231
mli,2015,6.145
mli,2016,6.057
mli,2017,5.968
mli,2018,5.877
mli,2019,5.785
mli,2020,5.693
mlt,1960,3.62
mlt,1961,3.27
mlt,1962,3.24
mlt,1963,2.9
mlt,1964,2.79
mlt,1965,2.52
mlt,1966,2.33
mlt,1967,2.24
mlt,1968,2.12
mlt,1969,2.02
mlt,1970,2.03
mlt,1971,2.06
mlt,1972,2.01
mlt,1973,1.65
mlt,1974,1.64
mlt,1975,2.27
mlt,1976,2.21
mlt,1977,2.14
mlt,1978,2.05
mlt,1979,2.1
mlt,1980,1.99
mlt,1981,1.87
mlt,1982,1.9
mlt,1983,1.92
mlt,1984,1.95
mlt,1985,1.95
mlt,1986,1.93
mlt,1987,1.97
mlt,1988,2.06
mlt,1989,2.1
mlt,1990,2.02
mlt,1991,1.99
mlt,1992,2.07
mlt,1993,1.96
mlt,1994,1.84
mlt,1995,1.77
mlt,1996,1.99
mlt,1997,1.93
mlt,1998,1.84
mlt,1999,1.73
mlt,2000,1.68
mlt,2001,1.48
mlt,2002,1.45
mlt,2003,1.48
mlt,2004,1.4
mlt,2005,1.38
mlt,2006,1.36
mlt,2007,1.35
mlt,2008,1.43
mlt,2009,1.42
mlt,2010,1.36
mlt,2011,1.45
mlt,2012,1.42
mlt,2013,1.36
mlt,2014,1.38
mlt,2015,1.37
mlt,2016,1.37
mlt,2017,1.26
mlt,2018,1.23
mlt,2019,1.14
mlt,2020,1.13
mmr,1960,6.051
mmr,1961,6.073
mmr,1962,6.096
mmr,1963,6.116
mmr,1964,6.13
mmr,1965,6.136
mmr,1966,6.13
mmr,1967,6.111
mmr,1968,6.077
mmr,1969,6.029
mmr,1970,5.964
mmr,1971,5.884
mmr,1972,5.791
mmr,1973,5.688
mmr,1974,5.576
mmr,1975,5.46
mmr,1976,5.344
mmr,1977,5.23
mmr,1978,5.117
mmr,1979,5.006
mmr,1980,4.893
mmr,1981,4.773
mmr,1982,4.644
mmr,1983,4.502
mmr,1984,4.351
mmr,1985,4.191
mmr,1986,4.028
mmr,1987,3.867
mmr,1988,3.714
mmr,1989,3.573
mmr,1990,3.447
mmr,1991,3.338
mmr,1992,3.244
mmr,1993,3.164
mmr,1994,3.097
mmr,1995,3.042
mmr,1996,2.998
mmr,1997,2.963
mmr,1998,2.933
mmr,1999,2.906
mmr,2000,2.878
mmr,2001,2.845
mmr,2002,2.807
mmr,2003,2.763
mmr,2004,2.713
mmr,2005,2.657
mmr,2006,2.596
mmr,2007,2.533
mmr,2008,2.471
mmr,2009,2.412
mmr,2010,2.359
mmr,2011,2.312
mmr,2012,2.274
mmr,2013,2.242
mmr,2014,2.217
mmr,2015,2.198
mmr,2016,2.182
mmr,2017,2.168
mmr,2018,2.154
mmr,2019,2.138
mmr,2020,2.121
mne,1960,3.603
mne,1961,3.522
mne,1962,3.436
mne,1963,3.344
mne,1964,3.246
mne,1965,3.145
mne,1966,3.046
mne,1967,2.953
mne,1968,2.871
mne,1969,2.8
mne,1970,2.737
mne,1971,2.68
mne,1972,2.624
mne,1973,2.567
mne,1974,2.507
mne,1975,2.447
mne,1976,2.391
mne,1977,2.341
mne,1978,2.3
mne,1979,2.268
mne,1980,2.243
mne,1981,2.224
mne,1982,2.208
mne,1983,2.192
mne,1984,2.175
mne,1985,2.156
mne,1986,2.137
mne,1987,2.12
mne,1988,2.104
mne,1989,2.091
mne,1990,2.078
mne,1991,2.063
mne,1992,2.046
mne,1993,2.025
mne,1994,2.002
mne,1995,1.977
mne,1996,1.951
mne,1997,1.927
mne,1998,1.906
mne,1999,1.888
mne,2000,1.875
mne,2001,1.865
mne,2002,1.858
mne,2003,1.852
mne,2004,1.847
mne,2005,1.69
mne,2006,1.73
mne,2007,1.8
mne,2008,1.89
mne,2009,1.98
mne,2010,1.7
mne,2011,1.65
mne,2012,1.72
mne,2013,1.73
mne,2014,1.75
mne,2015,1.74
mne,2016,1.79
mne,2017,1.78
mne,2018,1.76
mne,2019,1.77
mne,2020,1.75
mng,1960,6.953
mng,1961,7.168
mng,1962,7.347
mng,1963,7.477
mng,1964,7.558
mng,1965,7.593
mng,1966,7.599
mng,1967,7.591
mng,1968,7.584
mng,1969,7.578
mng,1970,7.569
mng,1971,7.546
mng,1972,7.497
mng,1973,7.413
mng,1974,7.294
mng,1975,7.144
mng,1976,6.969
mng,1977,6.78
mng,1978,6.587
mng,1979,6.395
mng,1980,6.209
mng,1981,6.033
mng,1982,5.864
mng,1983,5.696
mng,1984,5.526
mng,1985,5.345
mng,1986,5.14
mng,1987,4.906
mng,1988,4.644
mng,1989,4.356
mng,1990,4.052
mng,1991,3.746
mng,1992,3.45
mng,1993,3.18
mng,1994,2.941
mng,1995,2.738
mng,1996,2.57
mng,1997,2.429
mng,1998,2.31
mng,1999,2.214
mng,2000,2.141
mng,2001,2.095
mng,2002,2.078
mng,2003,2.087
mng,2004,2.121
mng,2005,2.177
mng,2006,2.253
mng,2007,2.343
mng,2008,2.441
mng,2009,2.541
mng,2010,2.637
mng,2011,2.722
mng,2012,2.794
mng,2013,2.852
mng,2014,2.894
mng,2015,2.918
mng,2016,2.923
mng,2017,2.914
mng,2018,2.895
mng,2019,2.867
mng,2020,2.834
moz,1960,6.436
moz,1961,6.481
moz,1962,6.528
moz,1963,6.574
moz,1964,6.617
moz,1965,6.653
moz,1966,6.681
moz,1967,6.702
moz,1968,6.715
moz,1969,6.719
moz,1970,6.716
moz,1971,6.706
moz,1972,6.69
moz,1973,6.67
moz,1974,6.647
moz,1975,6.622
moz,1976,6.595
moz,1977,6.565
moz,1978,6.535
moz,1979,6.504
moz,1980,6.474
moz,1981,6.445
moz,1982,6.42
moz,1983,6.396
moz,1984,6.375
moz,1985,6.354
moz,1986,6.332
moz,1987,6.308
moz,1988,6.281
moz,1989,6.248
moz,1990,6.211
moz,1991,6.167
moz,1992,6.119
moz,1993,6.067
moz,1994,6.015
moz,1995,5.965
moz,1996,5.921
moz,1997,5.886
moz,1998,5.859
moz,1999,5.84
moz,2000,5.826
moz,2001,5.813
moz,2002,5.794
moz,2003,5.768
moz,2004,5.733
moz,2005,5.688
moz,2006,5.634
moz,2007,5.576
moz,2008,5.515
moz,2009,5.454
moz,2010,5.392
moz,2011,5.329
moz,2012,5.264
moz,2013,5.198
moz,2014,5.131
moz,2015,5.062
moz,2016,4.992
moz,2017,4.922
moz,2018,4.852
moz,2019,4.783
moz,2020,4.713
mrt,1960,6.775
mrt,1961,6.787
mrt,1962,6.794
mrt,1963,6.798
mrt,1964,6.799
mrt,1965,6.799
mrt,1966,6.798
mrt,1967,6.798
mrt,1968,6.795
mrt,1969,6.791
mrt,1970,6.784
mrt,1971,6.774
mrt,1972,6.758
mrt,1973,6.738
mrt,1974,6.712
mrt,1975,6.679
mrt,1976,6.64
mrt,1977,6.596
mrt,1978,6.548
mrt,1979,6.496
mrt,1980,6.443
mrt,1981,6.389
mrt,1982,6.335
mrt,1983,6.282
mrt,1984,6.231
mrt,1985,6.179
mrt,1986,6.126
mrt,1987,6.069
mrt,1988,6.009
mrt,1989,5.946
mrt,1990,5.881
mrt,1991,5.818
mrt,1992,5.759
mrt,1993,5.704
mrt,1994,5.655
mrt,1995,5.612
mrt,1996,5.572
mrt,1997,5.533
mrt,1998,5.495
mrt,1999,5.455
mrt,2000,5.413
mrt,2001,5.369
mrt,2002,5.323
mrt,2003,5.277
mrt,2004,5.23
mrt,2005,5.184
mrt,2006,5.14
mrt,2007,5.098
mrt,2008,5.057
mrt,2009,5.019
mrt,2010,4.98
mrt,2011,4.939
mrt,2012,4.895
mrt,2013,4.847
mrt,2014,4.794
mrt,2015,4.738
mrt,2016,4.679
mrt,2017,4.619
mrt,2018,4.561
mrt,2019,4.503
mrt,2020,4.449
mus,1960,6.167
mus,1961,6.178
mus,1962,6.124
mus,1963,5.993
mus,1964,5.785
mus,1965,5.51
mus,1966,5.187
mus,1967,4.847
mus,1968,4.516
mus,1969,4.213
mus,1970,3.952
mus,1971,3.741
mus,1972,3.575
mus,1973,3.444
mus,1974,3.341
mus,1975,3.255
mus,1976,3.169
mus,1977,3.071
mus,1978,2.954
mus,1979,2.818
mus,1980,2.672
mus,1981,2.532
mus,1982,2.412
mus,1983,2.325
mus,1984,2.16
mus,1985,2.02
mus,1986,1.99
mus,1987,2.05
mus,1988,2.14
mus,1989,2.23
mus,1990,2.32
mus,1991,2.3
mus,1992,2.37
mus,1993,2.21
mus,1994,2.25
mus,1995,2.14
mus,1996,2.12
mus,1997,2.04
mus,1998,1.97
mus,1999,2.05
mus,2000,1.99
mus,2001,1.91
mus,2002,1.94
mus,2003,1.87
mus,2004,1.92
mus,2005,1.88
mus,2006,1.77
mus,2007,1.74
mus,2008,1.67
mus,2009,1.59
mus,2010,1.57
mus,2011,1.55
mus,2012,1.54
mus,2013,1.44
mus,2014,1.43
mus,2015,1.36
mus,2016,1.4
mus,2017,1.44
mus,2018,1.41
mus,2019,1.4
mus,2020,1.44
mwi,1960,6.94
mwi,1961,6.964
mwi,1962,6.991
mwi,1963,7.023
mwi,1964,7.058
mwi,1965,7.096
mwi,1966,7.137
mwi,1967,7.179
mwi,1968,7.221
mwi,1969,7.262
mwi,1970,7.303
mwi,1971,7.345
mwi,1972,7.389
mwi,1973,7.432
mwi,1974,7.476
mwi,1975,7.517
mwi,1976,7.556
mwi,1977,7.59
mwi,1978,7.618
mwi,1979,7.636
mwi,1980,7.643
mwi,1981,7.639
mwi,1982,7.621
mwi,1983,7.591
mwi,1984,7.545
mwi,1985,7.482
mwi,1986,7.395
mwi,1987,7.287
mwi,1988,7.16
mwi,1989,7.019
mwi,1990,6.872
mwi,1991,6.728
mwi,1992,6.596
mwi,1993,6.48
mwi,1994,6.384
mwi,1995,6.309
mwi,1996,6.253
mwi,1997,6.209
mwi,1998,6.17
mwi,1999,6.133
mwi,2000,6.098
mwi,2001,6.065
mwi,2002,6.033
mwi,2003,6
mwi,2004,5.963
mwi,2005,5.914
mwi,2006,5.844
mwi,2007,5.751
mwi,2008,5.632
mwi,2009,5.491
mwi,2010,5.332
mwi,2011,5.161
mwi,2012,4.988
mwi,2013,4.821
mwi,2014,4.666
mwi,2015,4.527
mwi,2016,4.407
mwi,2017,4.302
mwi,2018,4.209
mwi,2019,4.127
mwi,2020,4.055
mys,1960,6.45
mys,1961,6.42
mys,1962,6.353
mys,1963,6.246
mys,1964,6.1
mys,1965,5.923
mys,1966,5.728
mys,1967,5.529
mys,1968,5.34
mys,1969,5.167
mys,1970,5.014
mys,1971,4.88
mys,1972,4.757
mys,1973,4.64
mys,1974,4.528
mys,1975,4.425
mys,1976,4.331
mys,1977,4.249
mys,1978,4.179
mys,1979,4.12
mys,1980,4.068
mys,1981,4.021
mys,1982,3.974
mys,1983,3.925
mys,1984,3.872
mys,1985,3.816
mys,1986,3.759
mys,1987,3.703
mys,1988,3.65
mys,1989,3.6
mys,1990,3.554
mys,1991,3.51
mys,1992,3.466
mys,1993,3.422
mys,1994,3.372
mys,1995,3.313
mys,1996,3.238
mys,1997,3.145
mys,1998,3.036
mys,1999,2.913
mys,2000,2.784
mys,2001,2.657
mys,2002,2.539
mys,2003,2.438
mys,2004,2.355
mys,2005,2.293
mys,2006,2.249
mys,2007,2.217
mys,2008,2.191
mys,2009,2.169
mys,2010,2.149
mys,2011,2.129
mys,2012,2.11
mys,2013,2.092
mys,2014,2.074
mys,2015,2.056
mys,2016,2.037
mys,2017,2.019
mys,2018,2.001
mys,2019,1.983
mys,2020,1.965
nam,1960,6.149
nam,1961,6.167
nam,1962,6.184
nam,1963,6.199
nam,1964,6.216
nam,1965,6.236
nam,1966,6.265
nam,1967,6.305
nam,1968,6.354
nam,1969,6.411
nam,1970,6.469
nam,1971,6.521
nam,1972,6.561
nam,1973,6.585
nam,1974,6.589
nam,1975,6.576
nam,1976,6.549
nam,1977,6.513
nam,1978,6.472
nam,1979,6.426
nam,1980,6.373
nam,1981,6.31
nam,1982,6.231
nam,1983,6.137
nam,1984,6.027
nam,1985,5.904
nam,1986,5.771
nam,1987,5.632
nam,1988,5.493
nam,1989,5.354
nam,1990,5.219
nam,1991,5.087
nam,1992,4.958
nam,1993,4.83
nam,1994,4.703
nam,1995,4.574
nam,1996,4.44
nam,1997,4.3
nam,1998,4.157
nam,1999,4.014
nam,2000,3.88
nam,2001,3.763
nam,2002,3.67
nam,2003,3.604
nam,2004,3.565
nam,2005,3.552
nam,2006,3.56
nam,2007,3.579
nam,2008,3.601
nam,2009,3.62
nam,2010,3.631
nam,2011,3.632
nam,2012,3.623
nam,2013,3.604
nam,2014,3.577
nam,2015,3.54
nam,2016,3.496
nam,2017,3.447
nam,2018,3.396
nam,2019,3.344
nam,2020,3.293
ncl,1960,6.278
ncl,1961,6.144
ncl,1962,6.01
ncl,1963,5.9
ncl,1964,5.7
ncl,1965,5.6
ncl,1966,5.385
ncl,1967,5.17
ncl,1968,4.88
ncl,1969,4.59
ncl,1970,4.3
ncl,1971,4.2
ncl,1972,4.1
ncl,1973,3.9
ncl,1974,3.8
ncl,1975,3.7
ncl,1976,3.6
ncl,1977,3.43
ncl,1978,3.428
ncl,1979,3.426
ncl,1980,3.424
ncl,1981,3.64
ncl,1982,3.42
ncl,1983,3.33
ncl,1984,3.17
ncl,1985,3
ncl,1986,3.17
ncl,1987,3.25
ncl,1988,3.1
ncl,1989,2.97
ncl,1990,3.18
ncl,1991,3.15
ncl,1992,2.99
ncl,1993,2.86
ncl,1994,2.7
ncl,1995,2.59
ncl,1996,2.65
ncl,1997,2.67
ncl,1998,2.54
ncl,1999,2.48
ncl,2000,2.59
ncl,2001,2.43
ncl,2002,2.33
ncl,2003,2.27
ncl,2004,2.18
ncl,2005,2.2
ncl,2006,2.29
ncl,2007,2.2
ncl,2008,2.2
ncl,2009,2.2
ncl,2010,2.2
ncl,2011,2.15
ncl,2012,2.28
ncl,2013,2.19
ncl,2014,2.17
ncl,2015,2.06
ncl,2016,2.08
ncl,2017,1.97
ncl,2018,1.97
ncl,2019,1.94
ncl,2020,1.923
ner,1960,7.454
ner,1961,7.473
ner,1962,7.49
ner,1963,7.505
ner,1964,7.518
ner,1965,7.529
ner,1966,7.537
ner,1967,7.544
ner,1968,7.551
ner,1969,7.558
ner,1970,7.567
ner,1971,7.58
ner,1972,7.596
ner,1973,7.616
ner,1974,7.64
ner,1975,7.668
ner,1976,7.701
ner,1977,7.738
ner,1978,7.775
ner,1979,7.812
ner,1980,7.844
ner,1981,7.868
ner,1982,7.882
ner,1983,7.886
ner,1984,7.88
ner,1985,7.865
ner,1986,7.845
ner,1987,7.824
ner,1988,7.803
ner,1989,7.786
ner,1990,7.772
ner,1991,7.761
ner,1992,7.752
ner,1993,7.743
ner,1994,7.734
ner,1995,7.725
ner,1996,7.716
ner,1997,7.707
ner,1998,7.698
ner,1999,7.689
ner,2000,7.679
ner,2001,7.669
ner,2002,7.658
ner,2003,7.645
ner,2004,7.63
ner,2005,7.612
ner,2006,7.592
ner,2007,7.569
ner,2008,7.542
ner,2009,7.511
ner,2010,7.473
ner,2011,7.429
ner,2012,7.376
ner,2013,7.314
ner,2014,7.245
ner,2015,7.169
ner,2016,7.087
ner,2017,7.001
ner,2018,6.913
ner,2019,6.824
ner,2020,6.735
nga,1960,6.354
nga,1961,6.351
nga,1962,6.346
nga,1963,6.341
nga,1964,6.336
nga,1965,6.335
nga,1966,6.342
nga,1967,6.359
nga,1968,6.387
nga,1969,6.425
nga,1970,6.471
nga,1971,6.522
nga,1972,6.575
nga,1973,6.625
nga,1974,6.669
nga,1975,6.706
nga,1976,6.735
nga,1977,6.757
nga,1978,6.772
nga,1979,6.781
nga,1980,6.783
nga,1981,6.779
nga,1982,6.767
nga,1983,6.749
nga,1984,6.726
nga,1985,6.698
nga,1986,6.664
nga,1987,6.625
nga,1988,6.582
nga,1989,6.537
nga,1990,6.49
nga,1991,6.443
nga,1992,6.395
nga,1993,6.348
nga,1994,6.303
nga,1995,6.262
nga,1996,6.224
nga,1997,6.19
nga,1998,6.159
nga,1999,6.131
nga,2000,6.106
nga,2001,6.083
nga,2002,6.06
nga,2003,6.036
nga,2004,6.011
nga,2005,5.985
nga,2006,5.958
nga,2007,5.93
nga,2008,5.902
nga,2009,5.872
nga,2010,5.839
nga,2011,5.802
nga,2012,5.758
nga,2013,5.709
nga,2014,5.653
nga,2015,5.592
nga,2016,5.526
nga,2017,5.457
nga,2018,5.387
nga,2019,5.317
nga,2020,5.248
nic,1960,7.365
nic,1961,7.31
nic,1962,7.25
nic,1963,7.188
nic,1964,7.128
nic,1965,7.073
nic,1966,7.025
nic,1967,6.982
nic,1968,6.941
nic,1969,6.902
nic,1970,6.862
nic,1971,6.819
nic,1972,6.769
nic,1973,6.713
nic,1974,6.647
nic,1975,6.574
nic,1976,6.495
nic,1977,6.411
nic,1978,6.325
nic,1979,6.233
nic,1980,6.135
nic,1981,6.025
nic,1982,5.902
nic,1983,5.764
nic,1984,5.612
nic,1985,5.448
nic,1986,5.278
nic,1987,5.104
nic,1988,4.931
nic,1989,4.762
nic,1990,4.596
nic,1991,4.432
nic,1992,4.267
nic,1993,4.102
nic,1994,3.937
nic,1995,3.775
nic,1996,3.62
nic,1997,3.473
nic,1998,3.339
nic,1999,3.218
nic,2000,3.111
nic,2001,3.019
nic,2002,2.941
nic,2003,2.874
nic,2004,2.816
nic,2005,2.767
nic,2006,2.725
nic,2007,2.689
nic,2008,2.657
nic,2009,2.628
nic,2010,2.601
nic,2011,2.575
nic,2012,2.55
nic,2013,2.526
nic,2014,2.503
nic,2015,2.48
nic,2016,2.455
nic,2017,2.43
nic,2018,2.404
nic,2019,2.377
nic,2020,2.349
nld,1960,3.12
nld,1961,3.22
nld,1962,3.18
nld,1963,3.19
nld,1964,3.17
nld,1965,3.04
nld,1966,2.9
nld,1967,2.81
nld,1968,2.72
nld,1969,2.75
nld,1970,2.57
nld,1971,2.36
nld,1972,2.15
nld,1973,1.9
nld,1974,1.77
nld,1975,1.66
nld,1976,1.63
nld,1977,1.58
nld,1978,1.58
nld,1979,1.56
nld,1980,1.6
nld,1981,1.56
nld,1982,1.5
nld,1983,1.47
nld,1984,1.49
nld,1985,1.51
nld,1986,1.55
nld,1987,1.56
nld,1988,1.55
nld,1989,1.55
nld,1990,1.62
nld,1991,1.61
nld,1992,1.59
nld,1993,1.57
nld,1994,1.57
nld,1995,1.53
nld,1996,1.53
nld,1997,1.56
nld,1998,1.63
nld,1999,1.65
nld,2000,1.72
nld,2001,1.71
nld,2002,1.73
nld,2003,1.75
nld,2004,1.72
nld,2005,1.71
nld,2006,1.72
nld,2007,1.72
nld,2008,1.77
nld,2009,1.79
nld,2010,1.79
nld,2011,1.76
nld,2012,1.72
nld,2013,1.68
nld,2014,1.71
nld,2015,1.66
nld,2016,1.66
nld,2017,1.62
nld,2018,1.59
nld,2019,1.57
nld,2020,1.55
nld_curacao,2006,2.1
nld_curacao,2007,2
nld_curacao,2008,2.2
nld_curacao,2009,2.1
nld_curacao,2010,2.2
nld_curacao,2011,2.1
nld_curacao,2012,2.2
nld_curacao,2013,2.1
nld_curacao,2014,2
nld_curacao,2015,1.9
nld_curacao,2016,1.7
nld_curacao,2017,1.5
nld_curacao,2018,1.7
nld_curacao,2019,1.6
nld_curacao,2020,1.6
nor,1960,2.85
nor,1961,2.94
nor,1962,2.91
nor,1963,2.93
nor,1964,2.98
nor,1965,2.94
nor,1966,2.9
nor,1967,2.81
nor,1968,2.75
nor,1969,2.7
nor,1970,2.5
nor,1971,2.49
nor,1972,2.38
nor,1973,2.23
nor,1974,2.13
nor,1975,1.98
nor,1976,1.86
nor,1977,1.75
nor,1978,1.77
nor,1979,1.75
nor,1980,1.72
nor,1981,1.7
nor,1982,1.71
nor,1983,1.66
nor,1984,1.66
nor,1985,1.68
nor,1986,1.71
nor,1987,1.74
nor,1988,1.84
nor,1989,1.89
nor,1990,1.93
nor,1991,1.92
nor,1992,1.88
nor,1993,1.86
nor,1994,1.87
nor,1995,1.87
nor,1996,1.89
nor,1997,1.86
nor,1998,1.81
nor,1999,1.85
nor,2000,1.85
nor,2001,1.78
nor,2002,1.75
nor,2003,1.8
nor,2004,1.83
nor,2005,1.84
nor,2006,1.9
nor,2007,1.9
nor,2008,1.96
nor,2009,1.98
nor,2010,1.95
nor,2011,1.88
nor,2012,1.85
nor,2013,1.78
nor,2014,1.75
nor,2015,1.72
nor,2016,1.71
nor,2017,1.62
