geo,time,dc_dac_gbrl_cd
sle,2010,84790000.91553
sle,2011,73559997.55859
sle,2012,99540000.91553
sle,2013,109430000.30518
sle,2014,391420013.42773
sle,2015,332630004.88281
sle,2016,207399993.89648
sle,2017,151880004.88281
sle,2018,125000000
sle,2019,97389999.38965
slv,1965,70000.0003
slv,1966,50000.00075
slv,1967,119999.99732
slv,1968,159999.99642
slv,1969,180000.00715
slv,1970,180000.00715
slv,1971,230000.00417
slv,1972,400000.00596
slv,1973,769999.98093
slv,1974,670000.01669
slv,1975,1669999.95708
slv,1976,569999.99285
slv,1977,540000.02146
slv,1978,790000.02146
slv,1979,949999.98808
slv,1980,620000.00477
slv,1981,79999.99821
slv,1982,19999.99955
slv,1984,270000.01073
slv,1985,129999.99523
slv,1986,349999.99404
slv,1987,670000.01669
slv,1988,270000.01073
slv,1989,239999.99464
slv,1990,159999.99642
slv,1991,50000.00075
slv,1992,319999.99285
slv,1993,370000.00477
slv,1994,479999.98927
slv,1995,439999.99762
slv,1996,270000.01073
slv,1997,360000.01431
slv,1998,360000.01431
slv,1999,419999.98689
slv,2000,4980000.01907
slv,2001,3049999.95232
slv,2002,11060000.41962
slv,2003,2349999.90463
slv,2004,180000.00715
slv,2005,19999.99955
slv,2006,11279999.73297
slv,2007,-96739997.86377
slv,2008,29999.99933
slv,2009,29999.99933
slv,2010,-48819999.69482
slv,2011,9999.99978
slv,2012,-129999.99523
slv,2013,449999.98808
slv,2014,349999.99404
slv,2015,730000.01907
slv,2016,50000.00075
slv,2017,330000.01311
slv,2018,439999.99762
slv,2019,1110000.01431
som,1960,7710000.03815
som,1961,4190000.05722
som,1962,2579999.92371
som,1963,379999.99523
som,1964,9999.99978
som,1965,9999.99978
som,1968,100000.00149
som,1969,300000.01192
som,1970,490000.00954
som,1971,449999.98808
som,1972,529999.97139
som,1973,509999.99046
som,1974,340000.00358
som,1975,550000.01192
som,1976,280000.00119
som,1977,250000
som,1978,1889999.98569
som,1979,2779999.97139
som,1980,6530000.20981
som,1981,4949999.80927
som,1982,4420000.07629
som,1983,3769999.98093
som,1984,2750000
som,1985,2250000
som,1986,5780000.20981
som,1987,11920000.07629
som,1988,11890000.34332
som,1989,8680000.30518
som,1990,2980000.01907
som,1991,4750000
som,1992,13670000.07629
som,1993,16120000.83923
som,1994,5570000.17166
som,1995,4179999.82834
som,1996,1230000.01907
som,1997,2750000
som,1998,2210000.03815
som,1999,2089999.91417
som,2000,1090000.03338
som,2001,3579999.92371
som,2002,3059999.94278
som,2003,3539999.96185
som,2004,11760000.22888
som,2005,10670000.07629
som,2006,53150001.52588
som,2007,26370000.83923
som,2008,76129997.25342
som,2009,43750000
som,2010,62330001.83105
som,2011,152139999.38965
som,2012,142240005.49316
som,2013,167720001.2207
som,2014,203809997.55859
som,2015,186139999.38965
som,2016,204740005.49316
som,2017,363170013.42773
som,2018,258459991.45508
som,2019,224440002.44141
srb,1996,39999.99911
srb,1997,750000
srb,1998,209999.99344
srb,1999,1129999.99523
srb,2000,28290000.91553
srb,2001,17020000.45776
srb,2002,459739990.23438
srb,2003,13680000.30518
srb,2004,9640000.34332
srb,2005,93000000
srb,2006,180490005.49316
srb,2007,15470000.26703
srb,2008,12050000.19073
srb,2009,7719999.79019
srb,2010,5400000.09537
srb,2011,2430000.06676
srb,2012,5199999.80927
srb,2013,5059999.94278
srb,2014,4929999.82834
srb,2015,5829999.92371
srb,2016,2809999.94278
srb,2017,3079999.92371
srb,2018,5190000.05722
srb,2019,4349999.90463
ssd,2011,83000000
ssd,2012,171970001.2207
ssd,2013,213380004.88281
ssd,2014,275040008.54492
ssd,2015,317790008.54492
ssd,2016,217130004.88281
ssd,2017,216630004.88281
ssd,2018,201830001.83105
ssd,2019,264670013.42773
stp,1981,9999.99978
stp,1984,29999.99933
stp,1986,9999.99978
stp,1988,29999.99933
stp,1994,9999.99978
stp,1996,9999.99978
stp,1997,9999.99978
stp,1998,19999.99955
stp,2014,159999.99642
stp,2016,79999.99821
stp,2017,129999.99523
stp,2018,200000.00298
stp,2019,70000.0003
sur,1988,19999.99955
sur,1989,9999.99978
sur,1991,9999.99978
sur,1993,19999.99955
sur,1994,9999.99978
sur,1996,9999.99978
sur,1997,19999.99955
sur,2015,50000.00075
sur,2017,29999.99933
sur,2018,50000.00075
sur,2019,79999.99821
svk,1990,200000.00298
svk,1991,2400000.09537
svk,1992,3799999.95232
svk,1993,5030000.20981
svk,1994,3390000.1049
svk,1995,4860000.13351
svk,1996,4860000.13351
svk,1997,5460000.03815
svk,1998,4570000.17166
svk,1999,3720000.02861
svk,2000,1559999.94278
svk,2001,2259999.99046
svk,2002,4340000.15259
svk,2003,2609999.8951
svk,2004,19999.99955
svn,1995,1659999.96662
svn,1996,1490000.00954
svn,1997,1259999.99046
svn,1998,949999.98808
svn,1999,-740000.00954
svn,2000,-39999.99911
svn,2001,189999.99762
svn,2002,209999.99344
svn,2004,90000.00358
swz,1960,8489999.77112
swz,1961,11430000.30518
swz,1962,5019999.98093
swz,1963,5510000.22888
swz,1964,12420000.07629
swz,1965,14989999.77112
swz,1966,10119999.88556
swz,1967,8890000.34332
swz,1968,7199999.80927
swz,1969,9010000.22888
swz,1970,3670000.07629
swz,1971,-800000.01192
swz,1972,2299999.95232
swz,1973,4780000.20981
swz,1974,7260000.22888
swz,1975,2809999.94278
swz,1976,2829999.92371
swz,1977,13510000.22888
swz,1978,12279999.73297
swz,1979,12710000.03815
swz,1980,13510000.22888
swz,1981,6769999.98093
swz,1982,4289999.96185
swz,1983,2619999.88556
swz,1984,1830000.04292
swz,1985,759999.99046
swz,1986,3390000.1049
swz,1987,2029999.97139
swz,1988,-2470000.02861
swz,1989,-16129999.16077
swz,1990,3099999.90463
swz,1991,2839999.91417
swz,1992,3380000.11444
swz,1993,9479999.54224
swz,1994,2200000.04768
swz,1995,5280000.20981
swz,1996,-6630000.11444
swz,1997,3180000.06676
swz,1998,4309999.94278
swz,1999,6239999.77112
swz,2000,-3700000.04768
swz,2001,-3200000.04768
swz,2002,-1399999.97616
swz,2003,1389999.98569
swz,2004,1429999.94755
swz,2005,-9329999.92371
swz,2006,239999.99464
swz,2007,2230000.01907
swz,2008,2490000.00954
swz,2009,-3789999.96185
swz,2010,19999.99955
swz,2011,29999.99933
swz,2012,7659999.84741
swz,2013,2009999.99046
swz,2014,1570000.05245
swz,2015,259999.99046
swz,2016,9999.99978
swz,2017,389999.98569
swz,2018,370000.00477
swz,2019,400000.00596
syc,1960,1080000.04292
syc,1961,990000.00954
syc,1962,479999.98927
syc,1963,629999.99523
syc,1964,930000.00715
syc,1965,1500000
syc,1966,879999.99523
syc,1967,2160000.08583
syc,1968,2420000.07629
syc,1969,1230000.01907
syc,1970,3980000.01907
syc,1971,7710000.03815
syc,1972,8699999.80927
syc,1973,7889999.86649
syc,1974,8380000.11444
syc,1975,7219999.79019
syc,1976,6849999.90463
syc,1977,8640000.34332
syc,1978,9180000.30518
syc,1979,10100000.38147
syc,1980,8500000
syc,1981,7510000.22888
syc,1982,6000000
syc,1983,4119999.88556
syc,1984,2000000
syc,1985,1200000.04768
syc,1986,3130000.11444
syc,1987,2720000.02861
syc,1988,3009999.99046
syc,1989,1840000.03338
syc,1990,959999.97854
syc,1991,439999.99762
syc,1992,829999.98331
syc,1993,589999.97377
syc,1994,19999.99955
syc,1995,1259999.99046
syc,1996,750000
syc,1997,629999.99523
syc,1998,379999.99523
syc,1999,239999.99464
syc,2000,430000.00715
syc,2001,90000.00358
syc,2002,29999.99933
syc,2003,50000.00075
syc,2004,19999.99955
syc,2005,19999.99955
syc,2006,19999.99955
syc,2007,-860000.01431
syc,2008,70000.0003
syc,2009,59999.99866
syc,2010,39999.99911
syc,2011,70000.0003
syc,2012,1809999.94278
syc,2013,479999.98927
syc,2014,629999.99523
syc,2015,490000.00954
syc,2016,170000.00179
syc,2017,439999.99762
syr,1963,19999.99955
syr,1964,189999.99762
syr,1965,180000.00715
syr,1966,159999.99642
syr,1967,150000.00596
syr,1968,9999.99978
syr,1976,119999.99732
syr,1977,50000.00075
syr,1978,70000.0003
syr,1979,250000
syr,1980,720000.02861
syr,1981,930000.00715
syr,1982,779999.97139
syr,1983,2650000.09537
syr,1984,759999.99046
syr,1985,3599999.90463
syr,1986,469999.99881
syr,1987,170000.00179
syr,1988,39999.99911
syr,1992,29999.99933
syr,1993,9999.99978
syr,1994,119999.99732
syr,1995,59999.99866
syr,1996,109999.9994
syr,1997,140000.0006
syr,1998,150000.00596
syr,1999,150000.00596
syr,2000,150000.00596
syr,2001,79999.99821
syr,2002,119999.99732
syr,2003,29999.99933
syr,2004,129999.99523
syr,2005,150000.00596
syr,2007,70000.0003
syr,2008,2289999.96185
syr,2009,1049999.95232
syr,2010,1950000.04768
syr,2011,2029999.97139
syr,2012,62669998.16895
syr,2013,216929992.67578
syr,2014,213419998.16895
syr,2015,391320007.32422
syr,2016,474760009.76562
syr,2017,404109985.35156
syr,2018,307910003.66211
syr,2019,284510009.76562
tca,1974,2349999.90463
tca,1975,3210000.03815
tca,1976,3690000.05722
tca,1977,3410000.08583
tca,1978,2710000.03815
tca,1979,2150000.09537
tca,1980,2960000.03815
tca,1981,6820000.17166
tca,1982,10010000.22888
tca,1983,6400000.09537
tca,1984,5239999.77112
tca,1985,4650000.09537
tca,1986,7900000.09537
tca,1987,8779999.73297
tca,1988,7539999.96185
tca,1989,8590000.15259
tca,1990,8729999.54224
tca,1991,15710000.03815
tca,1992,14060000.41962
tca,1993,10090000.15259
tca,1994,14819999.69482
tca,1995,5500000
tca,1996,3930000.06676
tca,1997,4139999.86649
tca,1998,4869999.88556
tca,1999,5360000.13351
tca,2000,5550000.19073
tca,2001,4860000.13351
tca,2002,2480000.01907
tca,2003,1110000.01431
tca,2004,1100000.02384
tca,2005,1889999.98569
tca,2006,59999.99866
tca,2007,479999.98927
tcd,1967,39999.99911
tcd,1968,19999.99955
tcd,1969,9999.99978
tcd,1970,79999.99821
tcd,1971,59999.99866
tcd,1972,39999.99911
tcd,1973,150000.00596
tcd,1974,140000.0006
tcd,1975,90000.00358
tcd,1976,79999.99821
tcd,1977,1210000.03815
tcd,1978,-189999.99762
tcd,1979,100000.00149
tcd,1980,59999.99866
tcd,1981,70000.0003
tcd,1982,629999.99523
tcd,1983,239999.99464
tcd,1984,39999.99911
tcd,1985,1879999.99523
tcd,1986,129999.99523
tcd,1987,289999.99166
tcd,1988,449999.98808
tcd,1989,370000.00477
tcd,1990,250000
tcd,1991,460000.00834
tcd,1992,610000.01431
tcd,1993,349999.99404
tcd,1994,529999.97139
tcd,1995,170000.00179
tcd,1996,189999.99762
tcd,1997,170000.00179
tcd,1998,129999.99523
tcd,2000,409999.99642
tcd,2001,230000.00417
tcd,2003,1629999.99523
tcd,2004,8060000.41962
tcd,2005,-730000.01907
tcd,2006,2410000.08583
tcd,2007,9130000.11444
tcd,2008,11510000.22888
tcd,2009,5570000.17166
tcd,2010,2859999.8951
tcd,2011,379999.99523
tcd,2012,90000.00358
tcd,2013,9999.99978
tcd,2017,29999.99933
tcd,2018,19999.99955
tcd,2019,2470000.02861
tgo,1964,19999.99955
tgo,1965,9999.99978
tgo,1966,19999.99955
tgo,1967,29999.99933
tgo,1968,39999.99911
tgo,1969,50000.00075
tgo,1970,50000.00075
tgo,1971,79999.99821
tgo,1972,150000.00596
tgo,1973,159999.99642
tgo,1974,150000.00596
tgo,1975,150000.00596
tgo,1976,70000.0003
tgo,1977,70000.0003
tgo,1978,50000.00075
tgo,1979,109999.9994
tgo,1980,180000.00715
tgo,1981,150000.00596
tgo,1982,119999.99732
tgo,1983,100000.00149
tgo,1984,129999.99523
tgo,1985,150000.00596
tgo,1986,209999.99344
tgo,1987,200000.00298
tgo,1988,500000
tgo,1989,460000.00834
tgo,1990,560000.00238
tgo,1991,1019999.98093
tgo,1992,750000
tgo,1993,509999.99046
tgo,1994,879999.99523
tgo,1995,5780000.20981
tgo,1996,990000.00954
tgo,1997,479999.98927
tgo,1998,1980000.01907
tgo,1999,569999.99285
tgo,2000,430000.00715
tgo,2001,519999.98093
tgo,2002,479999.98927
tgo,2003,419999.98689
tgo,2004,289999.99166
tgo,2005,850000.02384
tgo,2006,699999.98808
tgo,2007,280000.00119
tgo,2008,9029999.73297
tgo,2009,10420000.07629
tgo,2010,-79999.99821
tgo,2011,1919999.95708
tgo,2012,50000.00075
tgo,2015,50000.00075
tgo,2019,9999.99978
tha,1962,250000
tha,1963,289999.99166
tha,1964,519999.98093
tha,1965,629999.99523
tha,1966,620000.00477
tha,1967,709999.97854
tha,1968,860000.01431
tha,1969,1190000.05722
tha,1970,1210000.03815
tha,1971,1220000.02861
tha,1972,1470000.02861
tha,1973,2839999.91417
tha,1974,6199999.80927
tha,1975,1129999.99523
tha,1976,1000000
tha,1977,1950000.04768
tha,1978,2410000.08583
tha,1979,3880000.11444
tha,1980,7650000.09537
tha,1981,5670000.07629
tha,1982,6360000.13351
tha,1983,1690000.05722
tha,1984,2339999.91417
tha,1985,1580000.04292
tha,1986,1870000.00477
tha,1987,3059999.94278
tha,1988,4550000.19073
tha,1989,8909999.84741
tha,1990,7929999.82834
tha,1991,-15090000.15259
tha,1992,3009999.99046
tha,1993,21120000.83923
tha,1994,14170000.07629
tha,1995,3299999.95232
tha,1996,1919999.95708
tha,1997,2970000.02861
tha,1998,4309999.94278
tha,1999,1309999.94278
tha,2000,680000.00715
tha,2001,-150000.00596
tha,2002,289999.99166
tha,2003,-12689999.58038
tha,2004,400000.00596
tha,2005,289999.99166
tha,2006,-2299999.95232
tha,2007,200000.00298
tha,2008,2180000.06676
tha,2009,9920000.07629
tha,2010,7210000.03815
tha,2011,-7619999.88556
tha,2012,-21229999.54224
tha,2013,-1480000.01907
tha,2014,19940000.53406
tha,2015,5750000
tha,2016,9050000.19073
tha,2017,9279999.73297
tha,2018,11880000.11444
tha,2019,17739999.77112
tjk,1993,360000.01431
tjk,1994,2299999.95232
tjk,1995,3319999.93324
tjk,1996,7929999.82834
tjk,1997,3190000.05722
tjk,1998,2359999.8951
tjk,1999,129999.99523
tjk,2000,79999.99821
tjk,2001,930000.00715
tjk,2002,3269999.98093
tjk,2003,1090000.03338
tjk,2004,1519999.98093
tjk,2005,4400000.09537
tjk,2006,6960000.03815
tjk,2007,4519999.98093
tjk,2008,7719999.79019
tjk,2009,4480000.01907
tjk,2010,12520000.45776
tjk,2011,16500000
tjk,2012,13670000.07629
tjk,2013,12130000.11444
tjk,2014,22709999.08447
tjk,2015,18430000.30518
tjk,2016,5929999.82834
tjk,2017,2950000.04768
tjk,2018,6840000.15259
tjk,2019,3420000.07629
tkm,1994,150000.00596
tkm,1995,259999.99046
tkm,1996,319999.99285
tkm,1997,629999.99523
tkm,1998,419999.98689
tkm,1999,159999.99642
tkm,2000,140000.0006
tkm,2001,119999.99732
tkm,2002,239999.99464
tkm,2003,670000.01669
tkm,2004,109999.9994
tkm,2005,50000.00075
tkm,2007,239999.99464
tkm,2008,400000.00596
tkm,2009,340000.00358
tkm,2010,59999.99866
tkm,2011,150000.00596
tkm,2012,660000.02623
tkm,2013,800000.01192
tkm,2014,600000.02384
tkm,2015,699999.98808
tkm,2016,109999.9994
tkm,2017,289999.99166
tkm,2018,370000.00477
tkm,2019,779999.97139
tls,1998,9999.99978
tls,1999,3119999.88556
tls,2000,16430000.30518
tls,2001,8739999.77112
tls,2002,10579999.92371
tls,2003,7380000.11444
tls,2004,8449999.80927
tls,2005,1090000.03338
tls,2006,4210000.03815
tls,2007,4000000
tls,2008,230000.00417
tls,2009,109999.9994
tls,2011,70000.0003
tls,2012,209999.99344
tls,2013,109999.9994
tls,2014,70000.0003
tls,2015,100000.00149
tls,2016,19999.99955
tls,2017,300000.01192
tls,2018,419999.98689
tls,2019,360000.01431
ton,1965,280000.00119
ton,1966,340000.00358
ton,1967,589999.97377
ton,1968,800000.01192
ton,1969,469999.99881
ton,1970,1159999.96662
ton,1971,460000.00834
ton,1972,730000.01907
ton,1973,500000
ton,1974,479999.98927
ton,1975,649999.97616
ton,1976,1419999.95708
ton,1977,509999.99046
ton,1978,409999.99642
ton,1979,1019999.98093
ton,1980,2180000.06676
ton,1981,1399999.97616
ton,1982,1120000.00477
ton,1983,670000.01669
ton,1984,180000.00715
ton,1985,170000.00179
ton,1986,129999.99523
ton,1987,129999.99523
ton,1988,270000.01073
ton,1989,430000.00715
ton,1990,129999.99523
ton,1991,140000.0006
ton,1992,90000.00358
ton,1993,9999.99978
ton,1994,129999.99523
ton,1995,19999.99955
ton,2008,500000
ton,2009,9999.99978
ton,2010,150000.00596
ton,2011,29999.99933
ton,2012,29999.99933
ton,2013,29999.99933
ton,2014,9999.99978
ton,2015,0
ton,2017,29999.99933
ton,2018,79999.99821
ton,2019,90000.00358
tto,1961,79999.99821
tto,1962,469999.99881
tto,1963,2359999.8951
tto,1964,3289999.96185
tto,1965,-1190000.05722
tto,1966,1299999.95232
tto,1967,509999.99046
tto,1968,140000.0006
tto,1969,4369999.88556
tto,1970,2180000.06676
tto,1971,1639999.98569
tto,1972,1029999.97139
tto,1973,-59999.99866
tto,1974,959999.97854
tto,1975,1110000.01431
tto,1976,1269999.98093
tto,1977,19999.99955
tto,1978,-90000.00358
tto,1979,180000.00715
tto,1980,250000
tto,1981,-7190000.05722
tto,1982,-150000.00596
tto,1983,-9999.99978
tto,1984,-129999.99523
tto,1985,100000.00149
tto,1987,200000.00298
tto,1988,150000.00596
tto,1989,1000000
tto,1990,1250000
tto,1991,649999.97616
tto,1992,569999.99285
tto,1993,589999.97377
tto,1994,550000.01192
tto,1995,660000.02623
tto,1996,460000.00834
tto,1997,649999.97616
tto,1998,-189999.99762
tto,1999,360000.01431
tto,2000,419999.98689
tto,2001,310000.00238
tto,2002,200000.00298
tto,2003,259999.99046
tto,2004,349999.99404
tto,2005,109999.9994
tto,2006,90000.00358
tto,2007,129999.99523
tto,2008,850000.02384
tto,2009,439999.99762
tto,2010,239999.99464
tun,1964,9999.99978
tun,1965,79999.99821
tun,1966,59999.99866
tun,1967,9999.99978
tun,1969,9999.99978
tun,1970,170000.00179
tun,1971,50000.00075
tun,1972,370000.00477
tun,1973,280000.00119
tun,1974,280000.00119
tun,1975,170000.00179
tun,1976,509999.99046
tun,1977,349999.99404
tun,1978,439999.99762
tun,1979,140000.0006
tun,1980,59999.99866
tun,1981,79999.99821
tun,1982,1200000.04768
tun,1983,119999.99732
tun,1984,2829999.92371
tun,1985,1740000.00954
tun,1986,649999.97616
tun,1987,1149999.97616
tun,1988,769999.98093
tun,1989,1340000.03338
tun,1990,660000.02623
tun,1991,1970000.02861
tun,1992,400000.00596
tun,1993,310000.00238
tun,1994,209999.99344
tun,1995,230000.00417
tun,1996,180000.00715
tun,1997,280000.00119
tun,1998,419999.98689
tun,1999,209999.99344
tun,2000,189999.99762
tun,2001,50000.00075
tun,2005,21229999.54224
tun,2006,16489999.77112
tun,2007,119999.99732
tun,2008,1460000.03815
tun,2009,3819999.93324
tun,2010,2500000
tun,2011,6000000
tun,2012,11260000.22888
tun,2013,7530000.20981
tun,2014,3430000.06676
tun,2015,9640000.34332
tun,2016,13279999.73297
tun,2017,13359999.65668
tun,2018,15680000.30518
tun,2019,21520000.45776
tur,1960,-1820000.05245
tur,1961,-579999.98331
tur,1962,340000.00358
tur,1963,7719999.79019
tur,1964,9199999.80927
tur,1965,19790000.91553
tur,1966,19280000.68665
tur,1967,16440000.53406
tur,1968,12430000.30518
tur,1969,5530000.20981
tur,1970,10239999.77112
tur,1971,10069999.69482
tur,1972,9500000
tur,1973,-2269999.98093
tur,1974,-4769999.98093
tur,1975,-2099999.90463
tur,1976,-3089999.91417
tur,1977,2180000.06676
tur,1978,-810000.00238
tur,1979,-4849999.90463
tur,1980,18690000.53406
tur,1981,46169998.16895
tur,1982,24420000.07629
tur,1983,4230000.01907
tur,1984,-3430000.06676
tur,1985,7360000.13351
tur,1986,-1049999.95232
tur,1987,-3150000.09537
tur,1988,-12250000
tur,1989,-7400000.09537
tur,1990,-8210000.03815
tur,1991,14680000.30518
tur,1992,3839999.91417
tur,1993,13159999.84741
tur,1994,20680000.30518
tur,1995,-90000.00358
tur,1996,2180000.06676
tur,1997,1700000.04768
tur,1998,1269999.98093
tur,1999,2299999.95232
tur,2000,540000.02146
tur,2001,-219999.99881
tur,2002,-709999.97854
tur,2003,-1850000.02384
tur,2004,-3700000.04768
tur,2005,-1070000.05245
tur,2006,-1419999.95708
tur,2007,1409999.96662
tur,2008,4550000.19073
tur,2009,2230000.01907
tur,2010,3750000
tur,2011,5510000.22888
tur,2012,13659999.84741
tur,2013,8529999.73297
tur,2014,13970000.26703
tur,2015,9609999.65668
tur,2016,128899993.89648
tur,2017,177580001.83105
tur,2018,96629997.25342
tur,2019,71650001.52588
tuv,1976,2890000.1049
tuv,1977,2250000
tuv,1978,1970000.02861
tuv,1979,2339999.91417
tuv,1980,2930000.06676
tuv,1981,2660000.08583
tuv,1982,3359999.8951
tuv,1983,2299999.95232
tuv,1984,3490000.00954
tuv,1985,1730000.01907
tuv,1986,1559999.94278
tuv,1987,11670000.07629
tuv,1988,10079999.92371
tuv,1989,579999.98331
tuv,1990,879999.99523
tuv,1991,819999.99285
tuv,1992,430000.00715
tuv,1993,100000.00149
tuv,1994,860000.01431
tuv,1995,29999.99933
tuv,2010,39999.99911
tuv,2011,50000.00075
tuv,2012,29999.99933
tuv,2013,0
tuv,2015,39999.99911
tuv,2018,59999.99866
tuv,2019,59999.99866
tza,1960,9770000.45776
tza,1961,33740001.67847
tza,1962,37700000.76294
tza,1963,23200000.76294
tza,1964,24690000.53406
tza,1965,17760000.22888
tza,1966,11750000
tza,1967,2750000
tza,1968,3650000.09537
tza,1969,1639999.98569
tza,1970,2950000.04768
tza,1971,3869999.88556
tza,1972,2779999.97139
tza,1973,2059999.94278
tza,1974,2019999.98093
tza,1975,7230000.01907
tza,1976,6570000.17166
tza,1977,10380000.11444
tza,1978,18579999.92371
tza,1979,45060001.37329
tza,1980,73190002.44141
tza,1981,54810001.37329
tza,1982,40630001.06812
tza,1983,43450000.76294
tza,1984,29200000.76294
tza,1985,22600000.38147
tza,1986,16899999.61853
tza,1987,38939998.62671
tza,1988,59139999.38965
tza,1989,60810001.37329
tza,1990,26719999.31335
tza,1991,64980003.35693
tza,1992,104989997.86377
tza,1993,39590000.15259
tza,1994,43819999.69482
tza,1995,31149999.61853
tza,1996,67250000
tza,1997,67629997.25342
tza,1998,158630004.88281
tza,1999,88629997.25342
tza,2000,152729995.72754
tza,2001,285390014.64844
tza,2002,109309997.55859
tza,2003,285470001.2207
tza,2004,215630004.88281
tza,2005,220350006.10352
tza,2006,218860000.61035
tza,2007,230690002.44141
tza,2008,254220001.2207
tza,2009,216649993.89648
tza,2010,240940002.44141
tza,2011,158919998.16895
tza,2012,250020004.27246
tza,2013,237490005.49316
tza,2014,244919998.16895
tza,2015,312980010.98633
tza,2016,251289993.28613
tza,2017,214479995.72754
tza,2018,202800003.05176
tza,2019,175039993.28613
uga,1960,20069999.69482
uga,1961,20860000.61035
uga,1962,25000000
uga,1963,17590000.15259
uga,1964,16809999.46594
uga,1965,13310000.41962
uga,1966,12140000.34332
uga,1967,13239999.77112
uga,1968,8569999.69482
uga,1969,8199999.80927
uga,1970,10140000.34332
uga,1971,7869999.88556
uga,1972,7880000.11444
uga,1973,1389999.98569
uga,1974,-1389999.98569
uga,1975,59999.99866
uga,1976,159999.99642
uga,1977,829999.98331
uga,1978,2180000.06676
uga,1979,4690000.05722
uga,1980,6690000.05722
uga,1981,13609999.65668
uga,1982,16180000.30518
uga,1983,7079999.92371
uga,1984,7469999.79019
uga,1985,8369999.88556
uga,1986,9210000.03815
uga,1987,11170000.07629
uga,1988,48799999.23706
uga,1989,39770000.45776
uga,1990,35450000.76294
uga,1991,50970001.2207
uga,1992,40540000.91553
uga,1993,54650001.52588
uga,1994,51979999.54224
uga,1995,67669998.16895
uga,1996,69400001.52588
uga,1997,78180000.30518
uga,1998,105559997.55859
uga,1999,96379997.25342
uga,2000,216570007.32422
uga,2001,82220001.2207
uga,2002,83980003.35693
uga,2003,104650001.52588
uga,2004,107639999.38965
uga,2005,55630001.06812
uga,2006,214410003.66211
uga,2007,166130004.88281
uga,2008,65660003.66211
uga,2009,117349998.47412
uga,2010,179259994.50684
uga,2011,142979995.72754
uga,2012,149220001.2207
uga,2013,88089996.33789
uga,2014,135300003.05176
uga,2015,188460006.71387
uga,2016,149720001.2207
uga,2017,180660003.66211
uga,2018,143270004.27246
uga,2019,196229995.72754
ukr,1992,2359999.8951
ukr,1993,5590000.15259
ukr,1994,7699999.80927
ukr,1995,10310000.41962
ukr,1996,14210000.03815
ukr,1997,18780000.68665
ukr,1998,14970000.26703
ukr,1999,13359999.65668
ukr,2000,13880000.11444
ukr,2001,13689999.58038
ukr,2002,12500000
ukr,2003,11689999.58038
ukr,2004,11090000.15259
ukr,2005,10760000.22888
ukr,2006,12000000
ukr,2007,7750000
ukr,2008,3210000.03815
ukr,2009,2369999.88556
ukr,2010,839999.97377
ukr,2011,1330000.04292
ukr,2012,4820000.17166
ukr,2013,3960000.03815
ukr,2014,12359999.65668
ukr,2015,43759998.32153
ukr,2016,42659999.84741
ukr,2017,20590000.15259
ukr,2018,37590000.15259
ukr,2019,36580001.83105
ury,1960,29999.99933
ury,1964,9999.99978
ury,1966,9999.99978
ury,1967,9999.99978
ury,1968,19999.99955
ury,1969,50000.00075
ury,1970,50000.00075
ury,1971,29999.99933
ury,1972,19999.99955
ury,1973,59999.99866
ury,1974,70000.0003
ury,1975,50000.00075
ury,1976,79999.99821
ury,1977,70000.0003
ury,1978,50000.00075
ury,1979,70000.0003
ury,1980,90000.00358
ury,1981,19999.99955
ury,1982,19999.99955
ury,1983,19999.99955
ury,1984,19999.99955
ury,1985,9999.99978
ury,1986,19999.99955
ury,1987,59999.99866
ury,1988,29999.99933
ury,1989,19999.99955
ury,1990,90000.00358
ury,1991,219999.99881
ury,1992,319999.99285
ury,1993,230000.00417
ury,1994,239999.99464
ury,1995,769999.98093
ury,1996,330000.01311
ury,1997,509999.99046
ury,1998,389999.98569
ury,1999,289999.99166
ury,2000,239999.99464
ury,2002,19999.99955
ury,2007,109999.9994
ury,2008,140000.0006
ury,2009,39999.99911
ury,2010,70000.0003
ury,2011,100000.00149
ury,2012,200000.00298
ury,2013,560000.00238
ury,2014,389999.98569
ury,2015,2329999.92371
ury,2016,939999.99762
ury,2017,389999.98569
uzb,1992,9999.99978
uzb,1993,959999.97854
uzb,1994,750000
uzb,1995,589999.97377
uzb,1996,959999.97854
uzb,1997,949999.98808
uzb,1998,839999.97377
uzb,1999,990000.00954
uzb,2000,649999.97616
uzb,2001,759999.99046
uzb,2002,1370000.00477
uzb,2003,589999.97377
uzb,2004,1450000.04768
uzb,2005,550000.01192
uzb,2006,129999.99523
uzb,2007,50000.00075
uzb,2008,1000000
uzb,2009,1840000.03338
uzb,2010,1230000.01907
uzb,2011,839999.97377
uzb,2012,2589999.91417
uzb,2013,2410000.08583
uzb,2014,2039999.96185
uzb,2015,2299999.95232
uzb,2016,1330000.04292
uzb,2017,2869999.88556
uzb,2018,2990000.00954
uzb,2019,6309999.94278
vct,1974,2799999.95232
vct,1975,4230000.01907
vct,1976,2579999.92371
vct,1977,1919999.95708
vct,1978,3539999.96185
vct,1979,5360000.13351
vct,1980,1909999.96662
vct,1981,2539999.96185
vct,1982,1919999.95708
vct,1983,750000
vct,1984,610000.01431
vct,1985,839999.97377
vct,1986,1110000.01431
vct,1987,1620000.00477
vct,1988,1399999.97616
vct,1989,1629999.99523
vct,1990,2279999.97139
vct,1991,2509999.99046
vct,1992,1059999.94278
vct,1993,1570000.05245
