geo,time,ny_gdp_mktp_cn_ad
tur,2015,2350941343300
tur,2016,2626559709600
tur,2017,3133704267399.99023
tur,2018,3758773730000.00977
tur,2019,4317786910000
tur,2020,5046883300000
tuv,1990,11305000
tuv,1991,12023000
tuv,1992,13266000
tuv,1993,14163000
tuv,1994,14891000
tuv,1995,14874000
tuv,1996,15762700
tuv,1997,17113200
tuv,1998,20307600
tuv,1999,21213700
tuv,2000,23702300
tuv,2001,25514200
tuv,2002,28439100
tuv,2003,28110500
tuv,2004,29283200
tuv,2005,28598300
tuv,2006,30415000
tuv,2007,32304000
tuv,2008,36112000
tuv,2009,34749000
tuv,2010,34694000
tuv,2011,37531100
tuv,2012,36383400
tuv,2013,38851900
tuv,2014,41370200
tuv,2015,47243500
tuv,2016,49164100
tuv,2017,53000000
tuv,2018,57000000
tuv,2019,68000000
tuv,2020,70992000
tza,1990,1206300736130.16992
tza,1991,1577444277896.08008
tza,1992,1989284657278.3501
tza,1993,2505757658989.66943
tza,1994,3338327100824.68018
tza,1995,4386255058705.41992
tza,1996,5471226214829
tza,1997,6830184019918.38965
tza,1998,8090903071533.69922
tza,1999,9463537207877.43945
tza,2000,10702564363600.80078
tza,2001,11899019633866.59961
tza,2002,13664748311198.59961
tza,2003,15803723268375.80078
tza,2004,18159445569016.39844
tza,2005,20771312305300
tza,2006,23347422031800
tza,2007,27195969081300
tza,2008,33450674683400.10156
tza,2009,38397086967400.09375
tza,2010,44679884233500.09375
tza,2011,53976186598600.09375
tza,2012,62318659036800.09375
tza,2013,72977199824200.1875
tza,2014,82603387740700.1875
tza,2015,94349315691600.1875
tza,2016,108362324289500
tza,2017,118844082404500
tza,2018,129043901000000
tza,2019,139893803999999
tza,2020,143176996999999
uga,1990,2225773286285.60938
uga,1991,2960691819156.70947
uga,1992,4441836288424.98047
uga,1993,6261765353878.74023
uga,1994,7119043994603.66016
uga,1995,8683820629893.01953
uga,1996,9904715149270.17969
uga,1997,10732068796256.5
uga,1998,12247644530937.5
uga,1999,13219091729986.59961
uga,2000,15150203891457.40039
uga,2001,16658132287979.09961
uga,2002,17538738136031.40039
uga,2003,20131901968307.5
uga,2004,24854013560941.60156
uga,2005,25967751268679.39844
uga,2006,29460363072062.69531
uga,2007,34277005104916.19922
uga,2008,39633567812445.79688
uga,2009,48495172151568.20312
uga,2010,54117241670692.49219
uga,2011,64759582821231.39844
uga,2012,69825188689968.39844
uga,2013,74924152556171.5
uga,2014,82771227576659.09375
uga,2015,91582107734064.70312
uga,2016,100548527459600
uga,2017,108518040921500
uga,2018,120484777455400
uga,2019,132089774789201
uga,2020,139689045108200
ukr,1990,1670000
ukr,1991,2990000
ukr,1992,50330000
ukr,1993,1482730000
ukr,1994,12037690000
ukr,1995,54516420000
ukr,1996,81518999999.99989
ukr,1997,93364999999.99988
ukr,1998,102593000000
ukr,1999,130442000000
ukr,2000,176128000000
ukr,2001,211175000000
ukr,2002,234138000000
ukr,2003,277355000000
ukr,2004,357544000000
ukr,2005,457325000000
ukr,2006,565018000000
ukr,2007,751105999999.99902
ukr,2008,990819000000
ukr,2009,947042000000
ukr,2010,1120585000000
ukr,2011,1349178000000
ukr,2012,1459096000000
ukr,2013,1522657000000
ukr,2014,1586915000000
ukr,2015,1988544000000
ukr,2016,2385367000000
ukr,2017,2981227000000.00977
ukr,2018,3560301999999.99023
ukr,2019,3977198000000.00977
ukr,2020,4191863999999.99023
ury,1990,11622808602.342
ury,1991,24165490924.8349
ury,1992,41633349650.8628
ury,1993,63191581910.1312
ury,1994,94202933476.10301
ury,1995,130948212730.834
ury,1996,174794973451.36899
ury,1997,226318274900
ury,1998,265838901400
ury,1999,271961149700
ury,2000,276152265900
ury,2001,278353052800
ury,2002,289233255700
ury,2003,339791593800
ury,2004,392849675900
ury,2005,425018448100
ury,2006,471344123400
ury,2007,549469550300
ury,2008,636150908500
ury,2009,714523445700
ury,2010,808078502800
ury,2011,926356145200
ury,2012,1041210521900
ury,2013,1178331709000
ury,2014,1330508360200
ury,2015,1455848221200
ury,2016,1726406254400
ury,2017,1841998927300.01001
ury,2018,1982243905300
ury,2019,2158728681499.9895
ury,2020,2253124015900
usa,1990,5963144000000
usa,1991,6158129000000
usa,1992,6520327000000
usa,1993,6858559000000
usa,1994,7287236000000
usa,1995,7639749000000
usa,1996,8073122000000
usa,1997,8577554457000
usa,1998,9062818202000
usa,1999,9630664202000
usa,2000,10252345464000
usa,2001,10581821399000
usa,2002,10936419054000
usa,2003,11458243878000
usa,2004,12213729147000
usa,2005,13036640230000
usa,2006,13814611414000
usa,2007,14451858656000
usa,2008,14712844084000
usa,2009,14448933025000
usa,2010,14992052727000
usa,2011,15542581104000
usa,2012,16197007349000
usa,2013,16784849196000
usa,2014,17527163695000
usa,2015,18238300569000
usa,2016,18745075687000
usa,2017,19542979183000
usa,2018,20611860933999.89453
usa,2019,21433224696999.89453
usa,2020,20953030000000
uzb,1990,34574230.64147
uzb,1991,65618052.63027
uzb,1992,473229877.81938
uzb,1993,5450512896.92084
uzb,1994,69166371856.8019
uzb,1995,322803232322.35797
uzb,1996,596029356514.06897
uzb,1997,1041403920935.42004
uzb,1998,1509773956434.6499
uzb,1999,2269376319665.02979
uzb,2000,3470813350324.37012
uzb,2001,5250889849598.41992
uzb,2002,7942699847212.99023
uzb,2003,10494743402320
uzb,2004,13071520607054.59961
uzb,2005,16976025710331.40039
uzb,2006,22521373923168.5
uzb,2007,30053516508675.5
uzb,2008,41545921519680.09375
uzb,2009,52639603040998.89844
uzb,2010,78936618900000
uzb,2011,103232580000000
uzb,2012,127590235500000
uzb,2013,153311335300000
uzb,2014,186829495500001
uzb,2015,221350905700000
uzb,2016,255421861800000
uzb,2017,317476369302999
uzb,2018,424728743600000
uzb,2019,529391384999999.0625
uzb,2020,602551388200000
vct,1990,648990000
vct,1991,688040000
vct,1992,750480000
vct,1993,773030000
vct,1994,781480000
vct,1995,853220000
vct,1996,895020000
vct,1997,938980000
vct,1998,1008770000
vct,1999,1054940000
vct,2000,1069910000
vct,2001,1161110000
vct,2002,1247090000
vct,2003,1300880000
vct,2004,1409330000
vct,2005,1486970000
vct,2006,1649510000
vct,2007,1848000000
vct,2008,1877660000
vct,2009,1822290000
vct,2010,1839310000
vct,2011,1825550000
vct,2012,1870920000
vct,2013,1947260000
vct,2014,1964829999.99999
vct,2015,2039580000
vct,2016,2090960000.00001
vct,2017,2138880000
vct,2018,2190509999.99999
vct,2019,2227610000
vct,2020,2180180000
ven,1990,2279261000
ven,1991,3037492000
ven,1992,4131483000
ven,1993,5453903000.00001
ven,1994,8675172000.00001
ven,1995,13685686000
ven,1996,29437682000
ven,1997,41943151000
ven,1998,50012967000.0002
ven,1999,59344599999.9999
ven,2000,79655692000
ven,2001,88945595999.99989
ven,2002,107840166000
ven,2003,134227833000
ven,2004,212683082000
ven,2005,304086815000
ven,2006,393926240000
ven,2007,494591535000
ven,2008,677593637000.00195
ven,2009,707262548999.99805
ven,2010,1016834748000
ven,2011,1357487061000
ven,2012,1635451060000
ven,2013,2245843966000
ven,2014,3031242431000
vir,2002,3262000000
vir,2003,3443000000
vir,2004,3797000000
vir,2005,4428000000
vir,2006,4484000000
vir,2007,4784000000
vir,2008,4244000000
vir,2009,4201000000
vir,2010,4324000000
vir,2011,4223000000
vir,2012,4089000000
vir,2013,3738000000
vir,2014,3565000000
vir,2015,3663000000
vir,2016,3798000000
vir,2017,3793999999.99999
vir,2018,3900000000
vir,2019,4068000000.00001
vnm,1990,41955000000000
vnm,1991,76707000000000
vnm,1992,110532000000000
vnm,1993,140258000000000
vnm,1994,178534000000000
vnm,1995,228892000000000
vnm,1996,272036000000000
vnm,1997,313623000000000
vnm,1998,361017000000000
vnm,1999,399942000000000
vnm,2000,441646000000000
vnm,2001,481295000000000
vnm,2002,535762000000000
vnm,2003,613443000000000
vnm,2004,715307000000000
vnm,2005,914001000000000
vnm,2006,1061565000000000
vnm,2007,1246769000000000
vnm,2008,1616047000000000
vnm,2009,1809149000000000
vnm,2010,2157828000000000
vnm,2011,2779880000000000
vnm,2012,3245418999999990
vnm,2013,3584261999999990
vnm,2014,3937855999999990.5
vnm,2015,4192861999999990.5
vnm,2016,4502732999999990.5
vnm,2017,5005974999999990
vnm,2018,5542332000000010
vnm,2019,6037348000000000
vnm,2020,6293145000000010
vut,1990,19117721421.4482
vut,1991,21744244330.0755
vut,1992,22927920338.9709
vut,1993,23572946399.3739
vut,1994,26307779531.0374
vut,1995,27032104147.5918
vut,1996,28238022434.43209
vut,1997,30564758118.5843
vut,1998,33447000000
vut,1999,34593000000
vut,2000,37441000000
vut,2001,37480000000
vut,2002,36553000000
vut,2003,38425000000
vut,2004,40803000000
vut,2005,43148000000
vut,2006,48613000000
vut,2007,52897999999.99969
vut,2008,59863000000.0001
vut,2009,63257000000.0001
vut,2010,64996000000
vut,2011,68904999999.9998
vut,2012,69277999999.99969
vut,2013,71692000000.00011
vut,2014,74969999999.9998
vut,2015,79657000000.0002
vut,2016,84706999999.9998
vut,2017,94887000000.00009
vut,2018,100771000000
vut,2019,107220000000
vut,2020,101713000000
wsm,1990,290457200
wsm,1991,301119300
wsm,1992,326259300
wsm,1993,341859600
wsm,1994,560483700
wsm,1995,556182900
wsm,1996,623472900
wsm,1997,701756100
wsm,1998,741640100
wsm,1999,776656600
wsm,2000,854406600
wsm,2001,935873800
wsm,2002,1000296300
wsm,2003,1072830900
wsm,2004,1201191000
wsm,2005,1261829000
wsm,2006,1405860100
wsm,2007,1492689700
wsm,2008,1637449200
wsm,2009,1596715200
wsm,2010,1682957182.50699
wsm,2011,1759867018.34393
wsm,2012,1749494654.10713
wsm,2013,1759509068.0023
wsm,2014,1757757476.74261
wsm,2015,1910090408.06744
wsm,2016,2089637165.45946
wsm,2017,2109684045.39332
wsm,2018,2107750770.82768
wsm,2019,2230554621.11309
wsm,2020,2177396593.94453
yem,1990,147954523800
yem,1991,176132000000
yem,1992,215692000000.00101
yem,1993,261059000000.00101
yem,1994,336513999999.99902
yem,1995,518252000000
yem,1996,741666999999.99902
yem,1997,884129730000
yem,1998,859093392700.00098
yem,1999,1189857202700
yem,2000,1560972674100
yem,2001,1663369064300
yem,2002,1878244058600
yem,2003,2160644430300
yem,2004,2563358951500
yem,2005,3207079089100.00977
yem,2006,3759809436900.02002
yem,2007,4308635620000
yem,2008,5375824693599.99023
yem,2009,5097593176199.99023
yem,2010,6786813130000.00977
yem,2011,6996908000000
yem,2012,7586550000000.00977
yem,2013,8684829999999.99023
yem,2014,9289390699699.99023
yem,2015,9797602983900.00781
yem,2016,8891000000000.00977
yem,2017,10006000000000
yem,2018,11578730912300
zaf,1990,327656953413.41901
zaf,1991,375083048258.78003
zaf,1992,420540818790.64307
zaf,1993,480994458800
zaf,1994,545092632100
zaf,1995,622900829800
zaf,1996,701803913200
zaf,1997,778644467000
zaf,1998,845733385800
zaf,1999,925690425000
zaf,2000,1053138033600
zaf,2001,1165940572900
zaf,2002,1360679275100
zaf,2003,1490399020800
zaf,2004,1652434096800
zaf,2005,1837001382600
zaf,2006,2057593909300
zaf,2007,2346649864200
zaf,2008,2611630824700
zaf,2009,2794228410100
zaf,2010,3055613201500
zaf,2011,3327047014300
zaf,2012,3566385035100
zaf,2013,3868630208400
zaf,2014,4133873023400
zaf,2015,4420792525200
zaf,2016,4759554544700
zaf,2017,5078189924599.99023
zaf,2018,5357640088699.99023
zaf,2019,5605033900400
zaf,2020,5521075090599.99023
zmb,1990,113340000
zmb,1991,218275800
zmb,1992,569564000
zmb,1993,1482122100
zmb,1994,2447760000
zmb,1995,3289686700
zmb,1996,4345083200
zmb,1997,5656664100
zmb,1998,6587519600.00001
zmb,1999,8129497000
zmb,2000,11201004800
zmb,2001,14784761400
zmb,2002,18447049600
zmb,2003,23201878000
zmb,2004,29729908100
zmb,2005,37189302500
zmb,2006,45964238300
zmb,2007,56262974300
zmb,2008,67088703200
zmb,2009,77348348100
zmb,2010,97215915400
zmb,2011,114029665900
zmb,2012,131271902900
zmb,2013,151330999999.99899
zmb,2014,167053000000
zmb,2015,183381000000
zmb,2016,216098000000
zmb,2017,246252000000.00101
zmb,2018,275174504800.00098
zmb,2019,300448727700
zmb,2020,332223232700
zwe,1990,13767234731.1785
zwe,1991,13544147271.3204
zwe,1992,10581858175.436
zwe,1993,10287732715.6351
zwe,1994,10800036410.2844
zwe,1995,11145785062.1874
zwe,1996,13405696060.6181
zwe,1997,13368746000.0838
zwe,1998,10034066279.063
zwe,1999,10748844080.1818
zwe,2000,10485443829.9961
zwe,2001,10622471895.2068
zwe,2002,9940258107.98819
zwe,2003,8977088599.19327
zwe,2004,9099351529.92828
zwe,2005,9020383882.42399
zwe,2006,8532441366.60335
zwe,2007,8294289566.90134
zwe,2008,6920911379.0731
zwe,2009,9665793300
zwe,2010,12041655200
zwe,2011,14101920300
zwe,2012,17114849900
zwe,2013,19091020000.0001
zwe,2014,19495519600.0001
zwe,2015,19963120600.0001
zwe,2016,20548678100
zwe,2017,22040902300.0001
zwe,2018,36921289799.9999
zwe,2019,187412441400
zwe,2020,1157099904500
