income_groups,time,income_mountain_50bracket_shape_for_log
low_income,1914,"203542,298344,404989,540406,716839,968170,1351656,1982027,3074812,5074736,8809779,15753819,28524440,51163649,84775143,124171507,161527489,179837533,176370136,152367193,110472488,69451362,40322979,22694216,12733143,7199850,4100664,2365680,1386677,829387,506554,318486,204387,133925,88820,59139,39206,25726,16605,10523,6525,3938,2325,1331,742,394,203,96,40,8"
low_income,1915,"224380,326700,441611,585065,770694,1032258,1427722,2070436,3174781,5185761,8973572,16126694,29472458,52859383,86294008,125108707,163373997,182170452,178383418,153233668,110246157,69010267,40076931,22664432,12785553,7261873,4153043,2401704,1411240,843638,514683,322432,205780,133958,88030,58012,38045,24691,15763,9890,6079,3649,2138,1224,681,365,190,91,37,11"
low_income,1916,"232277,342352,464719,616993,815542,1097053,1524143,2217818,3399537,5521090,9482669,16923906,30662974,53979991,86588611,124347969,161564963,180458484,177744037,154751677,113113222,71617447,41814296,23676280,13394301,7634132,4381739,2545982,1503001,903980,554195,348622,222740,144560,94527,61881,40312,26001,16530,10332,6333,3811,2246,1299,729,398,207,95,37,12"
low_income,1917,"256579,378669,512142,676311,888387,1186900,1636911,2362119,3590242,5782905,9864433,17510878,31539275,55156641,88179804,126657835,164701421,182963215,178884832,154440727,112129126,70699231,41183075,23319994,13212660,7537560,4329924,2515686,1486966,895169,549879,346340,221374,143664,93821,61336,39886,25678,16297,10155,6209,3720,2183,1255,697,374,193,90,36,11"
low_income,1918,"261109,386818,524693,695247,918060,1236741,1722483,2516823,3884975,6375017,11088865,19902826,35767391,61874906,98156529,140699489,182173368,198867274,189201015,155118532,107748135,66687229,38844888,22206226,12706873,7283170,4197729,2442557,1448384,871755,536165,336593,214474,138492,90003,58614,37949,24335,15368,9528,5790,3445,2007,1139,630,337,171,81,27,4"
low_income,1919,"256808,382341,523768,696138,921674,1244282,1737710,2549662,3961197,6554995,11428633,20366040,36107658,61512710,96390360,136136472,174978247,192606350,187460531,161180140,116797929,73683759,42991519,24409704,13856623,7906432,4537984,2632719,1552121,929134,566343,353714,223931,144149,93540,60872,39468,25358,16052,9985,6089,3637,2120,1212,671,361,183,86,30,6"
low_income,1920,"277503,409427,557902,736243,967846,1296199,1796183,2614909,4039752,6655280,11576357,20608657,36495798,62251665,98229629,140079077,181440151,198574644,190271078,158111739,110868227,68732373,39962342,22809503,13047383,7487134,4325389,2522993,1498360,902528,554471,348144,221491,143034,92946,60552,39245,25180,15928,9881,6015,3579,2087,1189,658,353,181,86,33,8"
low_income,1921,"260405,384809,524834,694930,919492,1242491,1743503,2580190,4061804,6811124,11915686,21098466,36993300,62356347,97330720,137632995,177529280,195003009,188655752,160736673,115318271,72237849,42002460,23832294,13543240,7735387,4441761,2577354,1520119,910345,555423,347291,219993,141725,92061,60028,39014,25156,16006,10009,6136,3686,2163,1239,696,375,194,97,37,9"
low_income,1922,"198259,295801,408260,549087,740652,1023986,1476310,2242215,3609590,6143846,10909960,19641833,35009297,59931897,94929754,135802552,175998513,194251916,189550274,164285980,119706345,75541600,43916776,24774081,14003573,7971670,4562125,2637810,1549439,923525,559352,347445,218781,139960,90587,58966,38295,24733,15766,9896,6095,3670,2167,1252,700,387,202,106,41,10"
low_income,1923,"176817,264844,366187,494483,671076,933483,1356514,2075258,3362564,5744934,10260533,18684694,33818183,58892479,94640086,137429515,180270360,199805995,194730204,167152613,120638689,75952335,44438745,25347444,14471878,8317215,4801344,2793113,1652310,990357,602893,375245,236947,151610,98066,63822,41467,26795,17115,10760,6648,4022,2386,1389,788,439,231,123,50,17"
low_income,1924,"152702,232352,324603,441854,604439,847746,1243241,1916652,3116434,5324065,9465382,17267058,31580496,55829169,91108124,133826688,177440631,198274444,195550785,172388489,128297001,82291315,48319079,27403016,15478303,8788483,5021488,2897633,1698421,1015458,616583,382848,241271,154339,99638,64805,42174,27301,17487,11035,6833,4151,2474,1439,813,457,238,126,54,14"
low_income,1925,"122777,192263,274271,379942,529625,757587,1133476,1779263,2933782,5046906,8984870,16338489,29886201,53177738,87406721,129059175,171915195,191847111,186540983,160898125,117043649,73870235,43016466,24172058,13570737,7683760,4382370,2527078,1484107,889612,543478,341461,218063,141438,92605,60814,39802,25841,16567,10446,6466,3921,2329,1350,765,428,225,115,46,13"
low_income,1926,"140327,216095,303719,416550,573766,809678,1192418,1839059,2979180,5036592,8840603,15902037,28905637,51424372,84924204,126164815,169345867,191108416,187950829,164304341,121152814,77273824,45315605,25577957,14400553,8170221,4663312,2689212,1577137,943877,575068,360317,229636,148610,97225,63828,41797,27189,17465,11054,6864,4182,2496,1459,830,467,245,128,51,15"
low_income,1927,"136028,211513,298652,410462,566398,799199,1176033,1811098,2926259,4937554,8658335,15601948,28458452,50900186,84667208,126609046,170829233,192979635,189338408,164672036,120568225,76376532,44538562,25005048,14006682,7902119,4482274,2566094,1496183,889463,539824,337609,215084,139446,91419,60177,39520,25801,16629,10570,6592,4036,2417,1419,810,453,238,119,48,12"
low_income,1928,"130872,203607,287256,394786,544649,767134,1126460,1733427,2799577,4736936,8342540,15145957,27837518,50149755,84043594,126505061,171546750,194286511,190920478,166300643,121712321,76920711,44731848,25068070,14013391,7896638,4477645,2563727,1494943,888710,539607,337360,215068,139353,91414,60157,39501,25780,16603,10545,6574,4023,2413,1414,802,451,243,123,53,9"
low_income,1929,"128043,199593,281887,388290,536447,756265,1111190,1709931,2760041,4665151,8209259,14903234,27401445,49417766,83003397,125231306,170087098,193263181,190708927,168091000,124907437,79817192,46599918,26130879,14603263,8222635,4653156,2660550,1546386,917205,555001,345633,219780,142041,93001,61131,40119,26171,16849,10693,6669,4073,2440,1425,806,455,242,124,54,10"
low_income,1930,"128276,200892,284598,393642,545992,773640,1141139,1760358,2840830,4781245,8370958,15094365,27606385,49734870,83857305,127104056,173513141,197946348,195401671,172210849,128019925,81934069,48107597,27125084,15218730,8591972,4872600,2790505,1625370,967109,586652,366194,233117,150800,98701,64881,42558,27721,17820,11281,7012,4270,2546,1481,845,466,252,128,52,12"
low_income,1931,"144105,222361,313238,430580,592882,832799,1213837,1846644,2939630,4882536,8464938,15164880,27624068,49683119,83805789,127310025,174729962,199756774,197303784,172893316,127433362,81083936,47618879,26900546,15099219,8520240,4825432,2753462,1598199,946732,571874,356001,225813,145818,95245,62596,41046,26763,17244,10939,6814,4167,2492,1447,825,464,244,125,54,12"
low_income,1932,"180850,275852,384225,519421,700994,963478,1370048,2031778,3153553,5119371,8733414,15471321,28008282,50238279,84715406,128892699,178192703,205691323,203207417,177951504,131150445,83267439,48854919,27628218,15544819,8793031,4996790,2860187,1666775,990038,599337,373544,236909,152911,99745,65468,42844,27871,17903,11318,7024,4273,2546,1473,839,475,255,128,57,11"
low_income,1933,"226918,331518,450017,597105,794260,1075095,1507428,2208832,3399259,5535453,9543638,17246305,31821040,57157197,93778020,139435708,183148526,201500074,198159471,172254556,126037921,80392577,47598866,27228618,15433613,8762982,4988113,2852216,1659575,983000,593599,368456,232850,149740,97431,63844,41786,27219,17518,11109,6913,4220,2519,1468,842,472,260,134,59,13"
low_income,1934,"201217,297410,405823,541265,722743,980962,1378368,2026642,3133768,5143491,8968522,16428032,30733341,55984031,93027950,139471309,185095082,204762512,201810133,175992678,129067359,82344879,48749373,27948781,15913592,9055057,5160454,2953925,1718983,1016553,612504,378874,238852,153158,99530,65099,42572,27726,17844,11320,7051,4305,2571,1497,853,480,261,133,57,10"
low_income,1935,"166193,249758,344728,463626,622087,846352,1188512,1741434,2687253,4389430,7647279,14043213,26503617,49635717,85955168,132491475,183302142,207715378,202844284,174923986,126816711,80114328,47502496,27237192,15493245,8805595,4998934,2842177,1645452,967261,579974,357256,224649,144095,93794,61477,40287,26302,16986,10809,6755,4134,2473,1443,826,464,252,133,54,9"
low_income,1936,"118495,181271,254520,347749,476713,661578,947320,1421073,2244612,3746803,6611139,12177241,22987894,43760851,79532908,127899651,182992363,214074909,210611798,183298037,134490684,85210680,50505662,28930171,16388293,9271495,5246671,2970017,1710108,1000986,598610,368703,232421,150101,98797,65600,43664,28942,18980,12255,7756,4796,2889,1699,960,537,283,146,61,10"
low_income,1937,"68073,105932,153506,219398,316939,464497,705241,1126059,1893909,3356582,6211611,11860136,23034055,44851367,82706617,133773565,189355935,216368467,209753738,178450747,128014457,80019421,47253493,27207700,15512264,8817924,5001385,2834312,1635464,957722,573820,354574,224725,146279,97038,64936,43547,29031,19144,12410,7874,4875,2941,1726,973,537,287,148,67,12"
low_income,1938,"65872,101790,147515,210840,305722,452165,692864,1119161,1900184,3403868,6356207,12253558,23975620,46889704,86264382,138811266,194052227,217680226,209623360,176913762,125482801,77742436,45583551,26133094,14900255,8484039,4826208,2746066,1593967,937441,564594,350323,222714,145190,96198,64239,42950,28524,18723,12094,7634,4708,2825,1652,927,516,271,140,65,13"
low_income,1939,"66122,102450,148638,212454,306483,452629,694982,1126596,1919357,3448838,6458080,12505994,24552189,47974639,87745796,140458413,194503991,216173818,208001004,176174796,125560004,78041479,45694441,26199803,14963859,8508922,4821158,2728925,1571096,917357,548230,338025,213794,138691,91564,61004,40687,26991,17699,11418,7201,4441,2664,1559,871,484,255,135,61,11"
low_income,1940,"70990,109273,157867,225480,326036,480203,733694,1179189,1989373,3538606,6571499,12693487,24970623,48782850,89134515,143148917,197219294,218701516,211055568,180319756,130247669,82378303,49048901,28441300,16317610,9309084,5284876,2990608,1720588,1003077,597560,366759,230600,148763,97611,64610,42883,28317,18505,11908,7495,4612,2766,1613,905,501,257,133,57,15"
low_income,1941,"71026,108986,158187,225630,324779,475249,722902,1160309,1955358,3492750,6535664,12748302,25284754,49553358,90469772,145421133,199111320,219449577,211704341,181121863,130980599,82924307,49388749,28655167,16394746,9319832,5265516,2963421,1692101,978745,577366,350627,218040,139388,90668,59685,39462,25995,16971,10920,6872,4235,2541,1487,839,463,241,126,55,14"
low_income,1942,"75111,115297,166499,237194,342180,502212,768201,1233277,2077008,3704244,6938439,13565604,26881570,52289956,94275796,150084769,203096024,220439659,211295376,179625244,128853725,80804547,47488131,27299259,15623119,8882215,5019502,2824366,1613764,929289,546059,329399,203293,128477,82523,53526,34847,22635,14586,9266,5779,3534,2112,1241,699,396,214,117,49,11"
low_income,1943,"76644,117122,169078,242068,349795,515961,790734,1272640,2147080,3836219,7243987,14314649,28644893,55911968,98669693,153053399,201611660,216609112,209215760,180390224,131383081,83314178,49104987,28212219,16130191,9164674,5176291,2912054,1659495,953459,556378,334198,204957,128979,82406,53339,34663,22484,14505,9235,5769,3534,2124,1250,710,397,217,121,53,13"
low_income,1944,"77759,118393,171299,247227,360470,539638,841202,1376604,2357337,4269845,8137389,16072083,32025907,61117096,105011119,159662841,205536955,217974829,210727226,182991077,134921790,86369826,50835545,28998501,16431569,9275390,5211138,2927116,1666077,957864,560157,336917,206625,130021,82960,53633,34821,22587,14577,9294,5820,3584,2159,1283,736,412,225,121,56,15"
low_income,1945,"80081,121163,175629,254288,373281,564160,886865,1465157,2530328,4629103,8912358,17737473,35292516,66178035,111414875,166280186,209578545,218930650,210452200,179430763,129589484,81795672,47802707,27257577,15512203,8793914,4966534,2803714,1604961,925883,543712,327778,201377,126936,80993,52327,33980,22031,14222,9069,5701,3517,2133,1270,729,416,229,126,60,18"
low_income,1946,"77122,115628,165622,237971,348035,525309,825890,1371172,2392782,4452083,8776741,17852854,36304331,68959719,116177676,173492114,216215003,221913202,208443120,169741829,117260433,72996534,43729108,25717611,14970334,8598253,4895597,2777516,1594035,924091,544298,327774,201024,126799,80817,52220,33822,21869,14110,8984,5653,3496,2130,1278,738,411,233,130,61,19"
low_income,1947,"74050,110792,157514,223728,322627,479552,745676,1229341,2149927,4038321,8087990,16775043,34844975,68184518,117181054,176875170,219183725,223268251,208177418,168423033,116165659,72275813,43458612,25700398,15058483,8701472,4977585,2830840,1627274,946760,558725,337335,207045,130528,83124,53700,34717,22423,14436,9173,5766,3556,2158,1293,759,414,237,132,65,20"
low_income,1948,"69351,104220,147513,208272,298451,439876,678940,1114877,1959948,3727894,7607973,16092862,33993226,67539701,116709206,176040230,216112129,220062883,206788904,168493198,117441392,73384485,44113440,26101587,15277926,8857753,5093366,2916014,1680923,982062,581439,351857,215405,134921,85432,54940,35387,22861,14706,9356,5902,3641,2223,1330,780,428,243,137,65,23"
low_income,1949,"70118,105455,149105,210402,300936,441862,679419,1112024,1957804,3747560,7724157,16469451,34931204,69351713,119158269,178493506,216258828,219157611,205886672,167101070,114842450,70053770,40824400,23693662,13802464,8038630,4669652,2712426,1585270,933956,557724,340903,211308,133578,85155,54858,35338,22829,14637,9287,5836,3585,2176,1296,754,420,235,136,65,20"
low_income,1950,"71067,106986,151008,212060,301925,440669,674033,1100354,1942252,3746419,7820022,16874820,36121528,71963648,123600688,183910017,220367446,222400165,207682875,166106304,112962435,69039734,40618553,23792820,13985119,8205276,4790396,2793125,1638205,967218,578418,353351,218931,138220,88062,56609,36410,23482,15027,9521,5981,3668,2230,1325,772,429,241,135,67,23"
low_income,1951,"64708,98886,139201,192335,267257,378501,556184,868105,1456004,2672489,5393757,11631740,25384107,53384503,99909488,160779704,219097080,233765304,218151710,177226739,119560525,71058529,40538352,22948551,13074697,7463702,4231771,2386301,1356432,778577,455737,274765,170005,107602,69196,44931,29325,19139,12436,7995,5077,3161,1952,1184,706,420,238,139,66,23"
low_income,1952,"61232,95653,135738,186938,258703,362780,527076,811132,1343727,2413289,4776228,10152942,22069284,46796118,90495305,149884332,216787245,245863750,232730663,191819085,132011649,79107125,45261739,25483929,14419112,8161929,4600449,2576299,1455448,830331,482841,289898,179075,113697,73260,47651,31071,20216,13075,8369,5287,3280,2022,1220,731,432,247,144,70,24"
low_income,1953,"58455,93844,134707,185789,255921,355079,507721,762493,1228645,2140331,4104176,8502028,18384486,39312592,78522246,135514456,205308458,251504908,247009468,208578220,148313030,89524942,50619552,28055125,15631248,8771784,4931220,2759997,1559149,887411,514169,307829,189012,119380,76444,49612,32322,21089,13690,8798,5580,3475,2140,1294,770,456,264,151,76,31"
low_income,1954,"57770,93357,134113,184794,254777,353595,506061,764501,1243419,2206935,4358574,9337436,20666728,44831144,88693101,148623927,217175695,249595529,239879350,204810351,146372619,90100005,52376230,29782361,16916412,9587574,5391721,3011989,1690029,956494,548655,325593,198489,124827,79887,51798,33695,21918,14169,9073,5728,3557,2183,1317,791,467,265,153,74,28"
